"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__source_status_id","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__source_user_id","entities__media__id","entities__media__media_url_https","entities__media__source_user_id_str","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__source_status_id_str","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__source_status_id","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__source_user_id","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__source_user_id_str","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__source_status_id_str","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MMdhuqSE09","https://twngo.cf/2i5foL4","twngo.cf/2i5foL4","43.0","66.0","","","","","","","","","","","","","","","","","","","0.0","66.0","0.0","null","null","936615470295388160","null","False","0.0","9.3661547029538816E17","null","False","Fri Dec 01 15:18:24 +0000 2017","null","False","[公民行動資料庫]【新聞稿】二點肯定 六點呼籲　對29日經濟部長所提三接新方案的回應 https://t.co/MMdhuqSE09","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HVeRoAIPi7","https://twngo.cf/2AnikuG","twngo.cf/2AnikuG","35.0","58.0","","","","","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","936612927238492162","null","False","0.0","9.3661292723849216E17","null","False","Fri Dec 01 15:08:17 +0000 2017","null","False","[公民行動資料庫]【新聞稿】中火生煤沒減足，1217更要遊行反空污！ https://t.co/HVeRoAIPi7","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Q11AVny6Ua","https://twngo.cf/2kiEFG4","twngo.cf/2kiEFG4","11.0","34.0","","","","","","","","","","","","","","","","","","","0.0","34.0","0.0","null","null","936607936117436417","null","False","0.0","9.3660793611743642E17","null","False","Fri Dec 01 14:48:27 +0000 2017","null","False","[荒野訊息]致歉啟事 https://t.co/Q11AVny6Ua","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/l3hFhIM35A","https://twngo.cf/2zHultJ","twngo.cf/2zHultJ","39.0","62.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","936581066072215552","null","False","0.0","9.3658106607221555E17","null","False","Fri Dec 01 13:01:41 +0000 2017","null","False","[親子共學訊息]【高性出遊】謝謝在各種議題領域引領親子共學思辯與參與的大家！ https://t.co/l3hFhIM35A","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TxY2u4fseK","https://twngo.cf/2AhQMJo","twngo.cf/2AhQMJo","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","936561874929319937","null","False","0.0","9.3656187492931994E17","null","False","Fri Dec 01 11:45:26 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/TxY2u4fseK","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BbPnGHY8Ge","https://twngo.cf/2kg3UbJ","twngo.cf/2kg3UbJ","39.0","62.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","936558265776984064","null","False","0.0","9.3655826577698406E17","null","False","Fri Dec 01 11:31:05 +0000 2017","null","False","[親子共學訊息]【高性出遊】謝謝在各種議題領域引領親子共學思辯與參與的大家！ https://t.co/BbPnGHY8Ge","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/UlMIrQNi5W","https://twngo.cf/2Bp0YNk","twngo.cf/2Bp0YNk","53.0","76.0","","","","","","","","","","","","","","","","","","","0.0","76.0","0.0","null","null","936549513141026817","null","False","0.0","9.3654951314102682E17","null","False","Fri Dec 01 10:56:18 +0000 2017","null","False","[司改會訊息]一封六年後終於寄出的信！監所改革新破口～邱和順監所通信權(釋字755、756號解釋)記者會 https://t.co/UlMIrQNi5W","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/H5pIBYPhn4","https://twngo.cf/2AKYqx0","twngo.cf/2AKYqx0","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","936538021150756869","null","False","0.0","9.3653802115075686E17","null","False","Fri Dec 01 10:10:38 +0000 2017","null","False","民間司法改革基金會 just uploaded a video https://t.co/H5pIBYPhn4","ja","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fFoekbiRi3","https://twngo.cf/2AnbUvy","twngo.cf/2AnbUvy","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","936524288894689280","null","False","0.0","9.3652428889468928E17","null","False","Fri Dec 01 09:16:04 +0000 2017","null","False","[伊甸]伊甸基金會 just uploaded a video https://t.co/fFoekbiRi3","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fFoekbiRi3","https://twngo.cf/2AnbUvy","twngo.cf/2AnbUvy","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","936520368537432064","null","False","0.0","9.3652036853743206E17","null","False","Fri Dec 01 09:00:30 +0000 2017","null","False","伊甸基金會 just uploaded a video https://t.co/fFoekbiRi3","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/spT9bNIlM3","https://twngo.cf/2Ajo7DC","twngo.cf/2Ajo7DC","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","936519288307048448","null","False","0.0","9.3651928830704845E17","null","False","Fri Dec 01 08:56:12 +0000 2017","null","False","[老盟訊息]106年「偏遠地區推動社區照顧試辦輔導計畫」成果分享會 https://t.co/spT9bNIlM3","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/666mSJegRC","https://twngo.cf/2itxLwZ","twngo.cf/2itxLwZ","76.0","99.0","","","","","","","","","","","","","","","","","","","0.0","99.0","0.0","null","null","936517818480250880","null","False","0.0","9.3651781848025088E17","null","False","Fri Dec 01 08:50:22 +0000 2017","null","False","[人約盟訊息]Freedom of Expression Is Not A Crime! Free Li, Ming-Che Immediately! https://t.co/666mSJegRC","en","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Pj2wCzhZTh","https://twngo.cf/2nhLUyZ","twngo.cf/2nhLUyZ","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","936514251837067264","null","False","0.0","9.3651425183706726E17","null","False","Fri Dec 01 08:36:11 +0000 2017","null","False","[環資訊息]【解讀國土計畫草案】國土計畫裡的農業未來 農委會這麼說 https://t.co/Pj2wCzhZTh","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FF","30.0","33.0","FOCCAD","FOCCAD","21.0","28.0","931140958879649794","9.3114095887964979E17","https://t.co/sMYpL6PzWc","https://twitter.com/FOCCAD/status/936230977126518785","twitter.com/FOCCAD/status/…","48.0","71.0","","","","","","","","","","","","","","","","","","","0.0","71.0","0.0","null","null","936513328859381761","null","False","0.0","9.3651332885938176E17","null","False","Fri Dec 01 08:32:31 +0000 2017","null","False","thanks for following @FOCCAD  #FF #WorldAIDSDay https://t.co/sMYpL6PzWc","en","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","WorldAIDSDay","34.0","47.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gMlGYod5K9","https://twngo.cf/2BqlOMh","twngo.cf/2BqlOMh","21.0","44.0","","","","","","","","","","","","","","","","","","","0.0","44.0","0.0","null","null","936490389124591616","null","False","0.0","9.3649038912459162E17","null","False","Fri Dec 01 07:01:22 +0000 2017","null","False","[親子共學訊息]【高性出遊】謝謝，有你們 https://t.co/gMlGYod5K9","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jk9zRAbvES","https://twngo.cf/2AwYcce","twngo.cf/2AwYcce","22.0","45.0","","","","","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","936477776248532993","null","False","0.0","9.3647777624853299E17","null","False","Fri Dec 01 06:11:15 +0000 2017","null","False","[司改會訊息]最高行政法院自己的迴避自己審 https://t.co/jk9zRAbvES","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8dLZLrAz6l","https://twngo.cf/2i3h0F8","twngo.cf/2i3h0F8","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","936473974351032320","null","False","0.0","9.3647397435103232E17","null","False","Fri Dec 01 05:56:08 +0000 2017","null","False","[環資訊息]不滿中火實際減煤僅百萬噸 環團嗆月底反空污遊行照辦 https://t.co/8dLZLrAz6l","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CgbEWHVGFU","https://twngo.cf/2ityDls","twngo.cf/2ityDls","50.0","73.0","","","","","","","","","","","","","","","","","","","0.0","73.0","0.0","null","null","936472194586161152","null","False","0.0","9.3647219458616115E17","null","False","Fri Dec 01 05:49:04 +0000 2017","null","False","台灣世界展望會 World Vision Taiwan just uploaded a video https://t.co/CgbEWHVGFU","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fu0deQrM1p","https://twngo.cf/2Au88mJ","twngo.cf/2Au88mJ","37.0","60.0","","","","","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","936462889254375424","null","False","0.0","9.3646288925437542E17","null","False","Fri Dec 01 05:12:06 +0000 2017","null","False","[白絲帶協會]【駕駛分心玩《Pokemon Go》 全美估釀73億損失】 https://t.co/fu0deQrM1p","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kx6NuO59V5","https://twngo.cf/2zU4T8Q","twngo.cf/2zU4T8Q","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","936453336152330240","null","False","0.0","9.3645333615233024E17","null","False","Fri Dec 01 04:34:08 +0000 2017","null","False","[台權會訊息]2018高雄地方人權工作坊【報名中】 https://t.co/kx6NuO59V5","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/hHodURAll7","https://twngo.cf/2zE9tn7","twngo.cf/2zE9tn7","33.0","56.0","","","","","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","936452994463387648","null","False","0.0","9.3645299446338765E17","null","False","Fri Dec 01 04:32:46 +0000 2017","null","False","[環資訊息]揭發全球食物浪費大醜聞  《浪費：全球糧食危機解密》 https://t.co/hHodURAll7","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yUXETr32CZ","https://twngo.cf/2AKWnZI","twngo.cf/2AKWnZI","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","936451399596077057","null","False","0.0","9.3645139959607706E17","null","False","Fri Dec 01 04:26:26 +0000 2017","null","False","[環資訊息]【海洋奇緣】小琉球如果沒有海龜，還剩下什麼？ https://t.co/yUXETr32CZ","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vI2ZawrHIG","https://twngo.cf/2zRPBBj","twngo.cf/2zRPBBj","38.0","61.0","","","","","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","936451396731326465","null","False","0.0","9.3645139673132646E17","null","False","Fri Dec 01 04:26:26 +0000 2017","null","False","[環資訊息]【自然谷之星】坐在寶座上等獵物進網  交配後會「自宮」的裂腹蛛 https://t.co/vI2ZawrHIG","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pQX2AcEjtd","https://twngo.cf/2it43rQ","twngo.cf/2it43rQ","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","936447065621696512","null","False","0.0","9.3644706562169651E17","null","False","Fri Dec 01 04:09:13 +0000 2017","null","False","[觀樹基金會]裡山塾的裡山小學堂、教師們的社區走讀 https://t.co/pQX2AcEjtd","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/X0YcTpMXfX","https://twngo.cf/2i6QFpG","twngo.cf/2i6QFpG","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","936428985713676290","null","False","0.0","9.3642898571367629E17","null","False","Fri Dec 01 02:57:22 +0000 2017","null","False","[華人民主書院]李淨瑜吁台政府:爭取政治犯通信和探視權 https://t.co/X0YcTpMXfX","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bAQyomHUNq","https://twngo.cf/2jArBHM","twngo.cf/2jArBHM","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","936428981896835078","null","False","0.0","9.3642898189683507E17","null","False","Fri Dec 01 02:57:21 +0000 2017","null","False","[華人民主書院]北京“外地人”銳減 各城“外地人”自危 https://t.co/bAQyomHUNq","ja","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wmESr9wgp2","https://twngo.cf/2jBFJkm","twngo.cf/2jBFJkm","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","936428704632397824","null","False","0.0","9.3642870463239782E17","null","False","Fri Dec 01 02:56:15 +0000 2017","null","False","[環資訊息]地球需要1兆顆樹  環團發起「兆樹計畫」 https://t.co/wmESr9wgp2","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0VuBi84Mvf","https://twngo.cf/2AMylO1","twngo.cf/2AMylO1","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","936426676845674496","null","False","0.0","9.364266768456745E17","null","False","Fri Dec 01 02:48:12 +0000 2017","null","False","[華人民主書院]甘孜縣一僧自焚抗議身亡 流亡藏官吁中共處理民怨 https://t.co/0VuBi84Mvf","ja","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ftG3gJRffY","https://twngo.cf/2iuWXTV","twngo.cf/2iuWXTV","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","936422875640270848","null","False","0.0","9.3642287564027085E17","null","False","Fri Dec 01 02:33:06 +0000 2017","null","False","[環資訊息]這次不抗爭 彩虹勇士號抵台 宣導海洋減塑 https://t.co/ftG3gJRffY","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/3Sqsha9AFe","https://twngo.cf/2Ahs6Ay","twngo.cf/2Ahs6Ay","22.0","45.0","","","","","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","936400341108699142","null","False","0.0","9.3640034110869914E17","null","False","Fri Dec 01 01:03:33 +0000 2017","null","False","[親子共學訊息]【高性出遊】孩子的清清楚楚 https://t.co/3Sqsha9AFe","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2P1dGSPyvJ","http://bit.ly/2i5z5CA","bit.ly/2i5z5CA","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","936349470480044032","null","False","0.0","9.3634947048004403E17","null","False","Thu Nov 30 21:41:24 +0000 2017","null","False","[環資訊息]未來領袖登COP23：我們需要更有氣候觀的教育體系 https://t.co/2P1dGSPyvJ","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/avEnVLKXJG","http://bit.ly/2BuJrnL","bit.ly/2BuJrnL","37.0","60.0","","","","","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","936256051074207744","null","False","0.0","9.3625605107420774E17","null","False","Thu Nov 30 15:30:12 +0000 2017","null","False","[公民行動資料庫]「勞基法修惡」高校巡講首場 東女學生：勞權要勇敢說出來 https://t.co/avEnVLKXJG","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oJm1miLxH5","http://bit.ly/2Aou4Q1","bit.ly/2Aou4Q1","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","936232129930891264","null","False","0.0","9.3623212993089126E17","null","False","Thu Nov 30 13:55:08 +0000 2017","null","False","[公民行動資料庫]【投書】從李明哲案宣判－看台灣群眾運動的警訊 https://t.co/oJm1miLxH5","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/e4atznrQrE","http://bit.ly/2iqAxTI","bit.ly/2iqAxTI","33.0","56.0","","","","","","","","","","","","","","","","","","","0.0","56.0","1.0","null","null","936232126479028224","null","False","0.0","9.3623212647902822E17","null","False","Thu Nov 30 13:55:07 +0000 2017","null","False","[公民行動資料庫]【聲明】「鞭刑」不應成為唐鳳政委協作會議的主軸 https://t.co/e4atznrQrE","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/82InoXn0xf","http://bit.ly/2zRlGcv","bit.ly/2zRlGcv","39.0","62.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","936229722534670337","null","False","0.0","9.3622972253467034E17","null","False","Thu Nov 30 13:45:34 +0000 2017","null","False","[公民行動資料庫]【新聞稿】賴清德做功德　立刻礦業改革——別說謊 速修礦業法 https://t.co/82InoXn0xf","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IRDr7akJOV","http://bit.ly/2Aq4r1d","bit.ly/2Aq4r1d","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","936228383498874880","null","False","0.0","9.3622838349887488E17","null","False","Thu Nov 30 13:40:15 +0000 2017","null","False","[公民行動資料庫]【新聞稿】美光工會「絕食四十小時，何時才能復職」 https://t.co/IRDr7akJOV","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4QRe4mcPsn","http://bit.ly/2nfKCnY","bit.ly/2nfKCnY","48.0","71.0","","","","","","","","","","","","","","","","","","","0.0","71.0","0.0","null","null","936225989977354240","null","False","0.0","9.3622598997735424E17","null","False","Thu Nov 30 13:30:44 +0000 2017","null","False","[公民行動資料庫]【2017勞工影展】人人都是廉價可扔的工人｜專訪《無間契約》導演米揚．羅迪安 https://t.co/4QRe4mcPsn","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/U4GLuTOj50","http://bit.ly/2AJiLT0","bit.ly/2AJiLT0","23.0","46.0","","","","","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","936218800650932225","null","False","0.0","9.3621880065093222E17","null","False","Thu Nov 30 13:02:10 +0000 2017","null","False","[親子共學訊息]【高性出遊】埋下一顆愛的種子 https://t.co/U4GLuTOj50","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7jbZeQia30","http://bit.ly/2ArG0R0","bit.ly/2ArG0R0","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","936206207639056384","null","False","0.0","9.3620620763905638E17","null","False","Thu Nov 30 12:12:08 +0000 2017","null","False","[中華記協訊息]第16屆卓越新聞獎今日舉行頒獎典禮 https://t.co/7jbZeQia30","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jFscHwpzYQ","http://bit.ly/2zREHvc","bit.ly/2zREHvc","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","936177362680598529","null","False","0.0","9.3617736268059853E17","null","False","Thu Nov 30 10:17:31 +0000 2017","null","False","[環資訊息]社區林業中心揭幕　揭示「根經濟」與里山依存關係 https://t.co/jFscHwpzYQ","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LGBTIQTaiwan","58.0","71.0","","","","","","","https://t.co/sFqmpQd7sx","http://bit.ly/2nkKioi","bit.ly/2nkKioi","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","71.0","0.0","null","null","936175250462728192","null","False","0.0","9.3617525046272819E17","null","False","Thu Nov 30 10:09:07 +0000 2017","null","False","[同志熱線訊息]20171217光陰的故事座談——女同志情慾空間史 https://t.co/sFqmpQd7sx #LGBTIQTaiwan","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fBROxYjKXd","http://bit.ly/2j3zHJH","bit.ly/2j3zHJH","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","936173642429489153","null","False","0.0","9.3617364242948915E17","null","False","Thu Nov 30 10:02:44 +0000 2017","null","False","[環資訊息]農地工廠1.3萬公頃何去何從？ 先看解編四大要件 https://t.co/fBROxYjKXd","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/rZmMPkLKyP","http://bit.ly/2AkPmeY","bit.ly/2AkPmeY","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","936168964954251264","null","False","0.0","9.3616896495425126E17","null","False","Thu Nov 30 09:44:09 +0000 2017","null","False","聯合勸募 just uploaded a video https://t.co/rZmMPkLKyP","ja","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Wk1gfI6z0s","http://bit.ly/2AJCSRa","bit.ly/2AJCSRa","20.0","43.0","","","","","","","","","","","","","","","","","","","0.0","43.0","0.0","null","null","936163706513354752","null","False","0.0","9.3616370651335475E17","null","False","Thu Nov 30 09:23:15 +0000 2017","null","False","[綠色和平台灣]和修杰楷一起踏上航程！ https://t.co/Wk1gfI6z0s","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/taKzYndt7I","http://bit.ly/2ioDGDD","bit.ly/2ioDGDD","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","936162703218966529","null","False","0.0","9.3616270321896653E17","null","False","Thu Nov 30 09:19:16 +0000 2017","null","False",". 彰化縣環境保護聯盟 just uploaded a video https://t.co/taKzYndt7I","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7CNyVGvsnT","http://bit.ly/2zDqHkV","bit.ly/2zDqHkV","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","936161469749694465","null","False","0.0","9.3616146974969446E17","null","False","Thu Nov 30 09:14:22 +0000 2017","null","False","[蠻野心足訊息][聯合新聞稿] 行政院別說謊 速修鴨霸礦業法 https://t.co/7CNyVGvsnT","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CAQN5Y4cJH","http://bit.ly/2nhKPHp","bit.ly/2nhKPHp","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","936160707506311168","null","False","0.0","9.3616070750631117E17","null","False","Thu Nov 30 09:11:20 +0000 2017","null","False","[環資訊息]西台灣全陷空污紅害 李應元賭兩年未達標就辭職 https://t.co/CAQN5Y4cJH","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
