"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/PR1gveJVA9","http://to.twngo.xyz/2rJrFb3","to.twngo.xyz/2rJrFb3","17.0","40.0","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","878179984560406530","null","False","0.0","8.7817998456040653E17","null","False","Fri Jun 23 09:16:38 +0000 2017","null","False","[環資訊息]張明麗：自由就在愛裡 https://t.co/PR1gveJVA9","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fdCmtq3H4p","http://to.twngo.xyz/2t2p1kM","to.twngo.xyz/2t2p1kM","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","878179981506953217","null","False","0.0","8.7817998150695322E17","null","False","Fri Jun 23 09:16:38 +0000 2017","null","False","[環資訊息]《不一樣的德式教養練習》到兒童舊貨市集去擺攤，孩子上場學買賣 https://t.co/fdCmtq3H4p","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/93jMfGZ4wA","http://to.twngo.xyz/2sIoIc4","to.twngo.xyz/2sIoIc4","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","878173687983161345","null","False","0.0","8.7817368798316134E17","null","False","Fri Jun 23 08:51:37 +0000 2017","null","False","[環資訊息]讀《春神跳舞的森林》——一盼六年，以畫筆凝結阿里山美好 https://t.co/93jMfGZ4wA","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ksBQDlNuXp","http://to.twngo.xyz/2tVNKnF","to.twngo.xyz/2tVNKnF","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","878171110478446592","null","False","0.0","8.7817111047844659E17","null","False","Fri Jun 23 08:41:23 +0000 2017","null","False","[環資訊息]「即報即拆」破功  三家彰化農地工廠舉報三月後仍未拆除 https://t.co/ksBQDlNuXp","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Nfll139Q5v","http://to.twngo.xyz/2t2hGSg","to.twngo.xyz/2t2hGSg","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","878167296803561472","null","False","0.0","8.7816729680356147E17","null","False","Fri Jun 23 08:26:13 +0000 2017","null","False","[環資訊息]建立品牌創造經濟優勢　美濃以稻米作農村發展基礎 https://t.co/Nfll139Q5v","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Tir3v49StL","http://to.twngo.xyz/2sXNWFJ","to.twngo.xyz/2sXNWFJ","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","878156445614833664","null","False","0.0","8.7815644561483366E17","null","False","Fri Jun 23 07:43:06 +0000 2017","null","False","[綠色和平台灣]夏日節電「7 個為什麼」與「1 個技巧」 https://t.co/Tir3v49StL","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/roZWcjB7l3","http://to.twngo.xyz/2s2fp4U","to.twngo.xyz/2s2fp4U","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","878147024549556226","null","False","0.0","8.7814702454955622E17","null","False","Fri Jun 23 07:05:40 +0000 2017","null","False","[伊甸]伊甸基金會 just uploaded a video https://t.co/roZWcjB7l3","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/32BIOagP48","http://to.twngo.xyz/2s2k8n5","to.twngo.xyz/2s2k8n5","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","878146766788599808","null","False","0.0","8.7814676678859981E17","null","False","Fri Jun 23 07:04:39 +0000 2017","null","False","[同志熱線訊息]2017【南部】熱線x女人空間：月來月性別 https://t.co/32BIOagP48","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/roZWcjSIcB","http://to.twngo.xyz/2s2fp4U","to.twngo.xyz/2s2fp4U","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","878145927592124416","null","False","0.0","8.7814592759212442E17","null","False","Fri Jun 23 07:01:18 +0000 2017","null","False","伊甸基金會 just uploaded a video https://t.co/roZWcjSIcB","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XYaAQeugnJ","http://to.twngo.xyz/2sXnP1A","to.twngo.xyz/2sXnP1A","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","878143484758077445","null","False","0.0","8.7814348475807744E17","null","False","Fri Jun 23 06:51:36 +0000 2017","null","False","[台語文基金會]設立台語公共電視台 座談會(台南場) https://t.co/XYaAQeugnJ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6GFrBKwTUd","http://to.twngo.xyz/2tV4GKU","to.twngo.xyz/2tV4GKU","49.0","72.0","","","","","","","","","","","","","","","0.0","72.0","0.0","null","null","878143479896956929","null","False","0.0","8.7814347989695693E17","null","False","Fri Jun 23 06:51:35 +0000 2017","null","False","[台語文基金會]【民視台灣學堂】2017.06.22講台語當著時:台語的語言能力—林佳怡、陳豐惠 https://t.co/6GFrBKwTUd","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/hz8fcnsMX3","http://to.twngo.xyz/2sXg8sc","to.twngo.xyz/2sXg8sc","53.0","76.0","","","","","","","","","","","","","","","0.0","76.0","0.0","null","null","878119591490211844","null","False","0.0","8.7811959149021184E17","null","False","Fri Jun 23 05:16:39 +0000 2017","null","False","[Global Action Taiwan]Glocal Actoin資助部落教師培訓及傳統文化教案發展 https://t.co/hz8fcnsMX3","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TOsKX0lZmh","http://to.twngo.xyz/2sWKzib","to.twngo.xyz/2sWKzib","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","878088017067610112","null","False","0.0","8.7808801706761011E17","null","False","Fri Jun 23 03:11:12 +0000 2017","null","False","[環資訊息]廢核國家再+1 瑞士定調2050能源轉型路徑 https://t.co/TOsKX0lZmh","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tHyQ62UaKU","http://to.twngo.xyz/2tUzeMH","to.twngo.xyz/2tUzeMH","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","878088014743863296","null","False","0.0","8.780880147438633E17","null","False","Fri Jun 23 03:11:11 +0000 2017","null","False","[環資訊息]不只用水問題，「缺水」更擴大缺電危機？ https://t.co/tHyQ62UaKU","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/lL8zxM0IeQ","http://to.twngo.xyz/2sX9lPh","to.twngo.xyz/2sX9lPh","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","878085583465308161","null","False","0.0","8.7808558346530816E17","null","False","Fri Jun 23 03:01:31 +0000 2017","null","False","[環資訊息]衛星看不到的「森林劣化」 公民團體製圖重現 https://t.co/lL8zxM0IeQ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BEXiHlaXpg","http://to.twngo.xyz/2rIaUNC","to.twngo.xyz/2rIaUNC","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","878083072599654400","null","False","0.0","8.780830725996544E17","null","False","Fri Jun 23 02:51:33 +0000 2017","null","False","[環資訊息]食蛇龜盜獵不斷　檢、警、海、林串聯守護線 https://t.co/BEXiHlaXpg","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","54.0","60.0","https://t.co/5WthatDjWE","http://to.twngo.xyz/2t1AqkQ","to.twngo.xyz/2t1AqkQ","30.0","53.0","","","","","","","","","","","","","","","0.0","66.0","0.0","null","null","878081294684626952","null","False","0.0","8.7808129468462694E17","null","False","Fri Jun 23 02:44:29 +0000 2017","null","False","[民主書院訊息]與中華民國斷交　巴拿馬總統首度這樣說．．． https://t.co/5WthatDjWE #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","61.0","66.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","53.0","59.0","https://t.co/LOzVPdf8YA","http://to.twngo.xyz/2rICt9j","to.twngo.xyz/2rICt9j","29.0","52.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","878081292033708032","null","False","0.0","8.7808129203370803E17","null","False","Fri Jun 23 02:44:28 +0000 2017","null","False","[民主書院訊息]民調顯示:香港青年中國人身份認同感創新低 https://t.co/LOzVPdf8YA #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","60.0","65.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","47.0","53.0","https://t.co/Gnyuhao0SB","http://to.twngo.xyz/2swqzlL","to.twngo.xyz/2swqzlL","23.0","46.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","878078696644530178","null","False","0.0","8.7807869664453018E17","null","False","Fri Jun 23 02:34:09 +0000 2017","null","False","[民主書院訊息]玉林狗肉節在爭議聲中再次開幕 https://t.co/Gnyuhao0SB #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","54.0","59.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","53.0","59.0","https://t.co/DzyiXcbWaw","http://to.twngo.xyz/2s1yQKY","to.twngo.xyz/2s1yQKY","29.0","52.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","878078694698385414","null","False","0.0","8.7807869469838541E17","null","False","Fri Jun 23 02:34:09 +0000 2017","null","False","[民主書院訊息]兒子眼中的父親：史庭福為何冒險紀念六四？ https://t.co/DzyiXcbWaw #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","60.0","65.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jH0i6uxYbK","http://to.twngo.xyz/2rFinx2","to.twngo.xyz/2rFinx2","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","877841428625469440","null","False","0.0","8.7784142862546944E17","null","False","Thu Jun 22 10:51:20 +0000 2017","null","False","[環資訊息]選育最適合美濃的品種　「高雄147號」欲擦亮國產米招牌 https://t.co/jH0i6uxYbK","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xfNFrpGIL6","http://to.twngo.xyz/2rTZV7Q","to.twngo.xyz/2rTZV7Q","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","877822530853253120","null","False","0.0","8.7782253085325312E17","null","False","Thu Jun 22 09:36:15 +0000 2017","null","False","[環資訊息]不滿政院迴避亞泥案 環團捧「阿東魚池」催25日萬人上街頭 https://t.co/xfNFrpGIL6","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/V0UQJqHmMj","http://to.twngo.xyz/2tR4JqY","to.twngo.xyz/2tR4JqY","24.0","47.0","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","877815562444865536","null","False","0.0","8.7781556244486554E17","null","False","Thu Jun 22 09:08:33 +0000 2017","null","False","[司改會訊息]將帥無能累死三軍：是誰讓司法過勞 https://t.co/V0UQJqHmMj","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","LGBITaiwan","47.0","58.0","https://t.co/HXASQ30JZn","http://to.twngo.xyz/2rFgNej","to.twngo.xyz/2rFgNej","23.0","46.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","877803169857798144","null","False","0.0","8.7780316985779814E17","null","False","Thu Jun 22 08:19:19 +0000 2017","null","False","[台灣基地]【06/24 好窩六月電影聚會】 https://t.co/HXASQ30JZn #LGBITaiwan","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","LGBITaiwan","44.0","55.0","https://t.co/Ee6bKsKhal","http://to.twngo.xyz/2sYj8oK","to.twngo.xyz/2sYj8oK","20.0","43.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","877803167890776064","null","False","0.0","8.7780316789077606E17","null","False","Thu Jun 22 08:19:18 +0000 2017","null","False","[台灣基地]【娛樂性用藥減少傷害團體】 https://t.co/Ee6bKsKhal #LGBITaiwan","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","LGBITaiwan","45.0","56.0","https://t.co/fxIQl5wBNA","http://to.twngo.xyz/2rEVs4Q","to.twngo.xyz/2rEVs4Q","21.0","44.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","877803164514140160","null","False","0.0","8.7780316451414016E17","null","False","Thu Jun 22 08:19:17 +0000 2017","null","False","[台灣基地]【七月-台中基地出櫃先修班】 https://t.co/fxIQl5wBNA #LGBITaiwan","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xwq9E8Rtes","http://to.twngo.xyz/2sWUZiQ","to.twngo.xyz/2sWUZiQ","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","877790193675149312","null","False","0.0","8.7779019367514931E17","null","False","Thu Jun 22 07:27:45 +0000 2017","null","False","[公督盟訊息]【聲明稿】國民黨揚言焦土表決！5天協商共識全泡湯～ https://t.co/xwq9E8Rtes","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/s53v1DaQU3","http://to.twngo.xyz/2sWCH12","to.twngo.xyz/2sWCH12","91.0","114.0","","","","","","","","","","","","","","","0.0","114.0","0.0","null","null","877786545402527744","null","False","0.0","8.7778654540252774E17","null","False","Thu Jun 22 07:13:15 +0000 2017","null","False","轉型正義週訊 No.405 (高雄場說明會：戒嚴是什麼東西？「我們的戒嚴記憶」徵集活動/聯合國人權專家建議甘比亞改革 用以處理過去的暴行/國際刑事法庭通緝前利比亞獨裁者格達費之子) https://t.co/s53v1DaQU3","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/v4CLkQCCyE","http://to.twngo.xyz/2rEQ55P","to.twngo.xyz/2rEQ55P","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","877781536807960576","null","False","0.0","8.7778153680796058E17","null","False","Thu Jun 22 06:53:21 +0000 2017","null","False","[民主平台訊息]【民主專欄】年金改革——作為民主社會的試金石 https://t.co/v4CLkQCCyE","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/OkyTcKRwa1","http://to.twngo.xyz/2sWgQ9X","to.twngo.xyz/2sWgQ9X","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","877778524060491776","null","False","0.0","8.7777852406049178E17","null","False","Thu Jun 22 06:41:23 +0000 2017","null","False","[環資訊息]臺灣黑熊現蹤瓦拉米　玉管處紀錄影像並提醒遊客注意 https://t.co/OkyTcKRwa1","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DwX2tWH6Q5","http://to.twngo.xyz/2tQUVgK","to.twngo.xyz/2tQUVgK","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","877768079681499136","null","False","0.0","8.7776807968149914E17","null","False","Thu Jun 22 05:59:52 +0000 2017","null","False","[看守台灣協會]環團指控台東底渣再利用不合格　呼籲環保署大力推動零廢棄 https://t.co/DwX2tWH6Q5","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fG6ZKOB7a0","http://to.twngo.xyz/2tvC0J1","to.twngo.xyz/2tvC0J1","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","877759645594636288","null","False","0.0","8.7775964559463629E17","null","False","Thu Jun 22 05:26:22 +0000 2017","null","False","[環資訊息]高雄底渣埋入台東綠地  環團批交易政策不當  應加強廚餘堆肥 https://t.co/fG6ZKOB7a0","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/okWvekWDEv","http://to.twngo.xyz/2sXCUjX","to.twngo.xyz/2sXCUjX","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","877751399077097472","null","False","0.0","8.7775139907709747E17","null","False","Thu Jun 22 04:53:36 +0000 2017","null","False","[民主平台訊息]【民主專欄】2016年十大民主事件 https://t.co/okWvekWDEv","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/KcKXsNbmii","http://to.twngo.xyz/2sWoOzY","to.twngo.xyz/2sWoOzY","75.0","98.0","","","","","","","","","","","","","","","0.0","98.0","0.0","null","null","877747258632044544","null","False","0.0","8.7774725863204454E17","null","False","Thu Jun 22 04:37:08 +0000 2017","null","False","[高教工會訊息]高教『亞泥案』！學校停辦三年挖掉四億元，政府再給三年繼續挖！？ 教育部＝礦務局  黑箱制定「永達條款」，偷偷展延永達解散清算時程？！ https://t.co/KcKXsNbmii","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/rbuM6iZ5p5","http://to.twngo.xyz/2sWCACx","to.twngo.xyz/2sWCACx","17.0","40.0","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","877739522275983361","null","False","0.0","8.7773952227598336E17","null","False","Thu Jun 22 04:06:24 +0000 2017","null","False","[永社]同婚保障與代理孕母法制化 https://t.co/rbuM6iZ5p5","ja","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/UGNnItM5wn","http://to.twngo.xyz/2tvJ5tc","to.twngo.xyz/2tvJ5tc","17.0","40.0","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","877739517553324033","null","False","0.0","8.7773951755332403E17","null","False","Thu Jun 22 04:06:23 +0000 2017","null","False","[永社]金管會是不能、還是不為？ https://t.co/UGNnItM5wn","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ilbXpaOHr7","http://to.twngo.xyz/2sWpa9Q","to.twngo.xyz/2sWpa9Q","18.0","41.0","","","","","","","","","","","","","","","0.0","41.0","0.0","null","null","877739513229041665","null","False","0.0","8.7773951322904166E17","null","False","Thu Jun 22 04:06:22 +0000 2017","null","False","[永社]法令漏洞 獨董變門面裝飾品 https://t.co/ilbXpaOHr7","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/y6iiPcP0cg","http://to.twngo.xyz/2tvGVtD","to.twngo.xyz/2tvGVtD","17.0","40.0","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","877739509206720513","null","False","0.0","8.7773950920672051E17","null","False","Thu Jun 22 04:06:21 +0000 2017","null","False","[永社]年老陷囹圄，還出得來嗎？ https://t.co/y6iiPcP0cg","ja","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/etFuLtFhiS","http://to.twngo.xyz/2sW3MBv","to.twngo.xyz/2sW3MBv","16.0","39.0","","","","","","","","","","","","","","","0.0","39.0","0.0","null","null","877739504945176576","null","False","0.0","8.7773950494517658E17","null","False","Thu Jun 22 04:06:20 +0000 2017","null","False","[永社]媽媽嘴案又是恐龍判決嗎 https://t.co/etFuLtFhiS","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/REZOxdOul9","http://to.twngo.xyz/2sD0pwh","to.twngo.xyz/2sD0pwh","39.0","62.0","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","877738968485208064","null","False","0.0","8.7773896848520806E17","null","False","Thu Jun 22 04:04:12 +0000 2017","null","False","[永續生態旅遊協會]【生態旅遊講座】2017.07.18 尋找台灣的龍貓森林 https://t.co/REZOxdOul9","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zG3gSu6Tzt","http://to.twngo.xyz/2rTQLbt","to.twngo.xyz/2rTQLbt","16.0","39.0","","","","","","","","","","","","","","","0.0","39.0","0.0","null","null","877735746911784960","null","False","0.0","8.7773574691178496E17","null","False","Thu Jun 22 03:51:24 +0000 2017","null","False","[荒野訊息]無塑日說明(暫定) https://t.co/zG3gSu6Tzt","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2bDR7FMBVR","http://to.twngo.xyz/2rEtbeN","to.twngo.xyz/2rEtbeN","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","877733696463409152","null","False","0.0","8.7773369646340915E17","null","False","Thu Jun 22 03:43:15 +0000 2017","null","False","[綠色和平台灣]脆弱北極海洋，正面臨5個鮮為人知的威脅 https://t.co/2bDR7FMBVR","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","42.0","48.0","https://t.co/m9e2EJJZc0","http://to.twngo.xyz/2sW93sD","to.twngo.xyz/2sW93sD","18.0","41.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","877731435016200193","null","False","0.0","8.7773143501620019E17","null","False","Thu Jun 22 03:34:16 +0000 2017","null","False","[民主書院訊息]626反酷刑日示威 https://t.co/m9e2EJJZc0 #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","49.0","54.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","61.0","67.0","https://t.co/mZMn8Wekod","http://to.twngo.xyz/2rXEw8N","to.twngo.xyz/2rXEw8N","37.0","60.0","","","","","","","","","","","","","","","0.0","73.0","0.0","null","null","877721357332643840","null","False","0.0","8.7772135733264384E17","null","False","Thu Jun 22 02:54:13 +0000 2017","null","False","[民主書院訊息]台灣最新民調有88.2%的民眾支持台灣成為一個正常化國家 https://t.co/mZMn8Wekod #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","68.0","73.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","57.0","63.0","https://t.co/XCpIBvvsHs","http://to.twngo.xyz/2ssrJ1Y","to.twngo.xyz/2ssrJ1Y","33.0","56.0","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","877721354333691906","null","False","0.0","8.777213543336919E17","null","False","Thu Jun 22 02:54:12 +0000 2017","null","False","[民主書院訊息]中國媒體指稱哈薩克斯坦占據中國領土 引發輿論爭議 https://t.co/XCpIBvvsHs #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","64.0","69.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","55.0","61.0","https://t.co/6SZfuPq5Zb","http://to.twngo.xyz/2sWdXWO","to.twngo.xyz/2sWdXWO","31.0","54.0","","","","","","","","","","","","","","","0.0","67.0","0.0","null","null","877718923562635265","null","False","0.0","8.7771892356263526E17","null","False","Thu Jun 22 02:44:33 +0000 2017","null","False","[民主書院訊息]廣西數百老兵集體上訪無果 赴京維權遭圍追堵截 https://t.co/6SZfuPq5Zb #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","62.0","67.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
