"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__source_status_id","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__source_user_id","entities__media__id","entities__media__media_url_https","entities__media__source_user_id_str","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__source_status_id_str","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__source_status_id","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__source_user_id","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__source_user_id_str","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__source_status_id_str","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/m9atYiTTY1","http://ift.tt/2bLUmv9","ift.tt/2bLUmv9","37.0","60.0","","","","","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","772453117384355841","null","False","0.0","7.7245311738435584E17","null","False","Sun Sep 04 15:15:49 +0000 2016","null","False","[同志熱線訊息][開放/多重關係讀書會 ] 北中南三地聯合場次 十月開跑 https://t.co/m9atYiTTY1","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vPRMgw5U7h","http://ift.tt/2bVwOEI","ift.tt/2bVwOEI","41.0","64.0","","","","","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","772343609408512001","null","False","0.0","7.72343609408512E17","null","False","Sun Sep 04 08:00:40 +0000 2016","null","False","[司改會訊息]【Legal Life】Ch14 警察可以進入房子內臨檢及搜索嗎？ https://t.co/vPRMgw5U7h","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IwghfK1yET","http://ift.tt/2bOnsxb","ift.tt/2bOnsxb","40.0","63.0","","","","","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","772287972335087616","null","False","0.0","7.7228797233508762E17","null","False","Sun Sep 04 04:19:35 +0000 2016","null","False","[原促會訊息]雪霸國家公園專案105年度梅園村部落生態導覽培力計畫研習活動照片 https://t.co/IwghfK1yET","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/W9qfMrARxG","http://ift.tt/2bO9k7t","ift.tt/2bO9k7t","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","772249218924875776","null","False","0.0","7.7224921892487578E17","null","False","Sun Sep 04 01:45:36 +0000 2016","null","False","[環資訊息]留住桃花源：直到現在，我仍對這片土地充滿愧疚 https://t.co/W9qfMrARxG","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jzmecEYq1M","http://ift.tt/2bUQDfm","ift.tt/2bUQDfm","25.0","48.0","","","","","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","772249216819326976","null","False","0.0","7.7224921681932698E17","null","False","Sun Sep 04 01:45:35 +0000 2016","null","False","[環資訊息]《獵殺海洋》：結局尚未現 遺憾已無盡 https://t.co/jzmecEYq1M","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ahQrhTEtoW","http://ift.tt/2cpjSLQ","ift.tt/2cpjSLQ","16.0","39.0","","","","","","","","","","","","","","","","","","","0.0","39.0","0.0","null","null","772241712563548161","null","False","0.0","7.7224171256354816E17","null","False","Sun Sep 04 01:15:46 +0000 2016","null","False","[環資訊息]我們正在失去的童年 https://t.co/ahQrhTEtoW","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nZCk1Hs86b","http://ift.tt/2cdTJ0i","ift.tt/2cdTJ0i","25.0","48.0","","","","","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","772241708830588928","null","False","0.0","7.7224170883058893E17","null","False","Sun Sep 04 01:15:45 +0000 2016","null","False","[環資訊息]出發！到阿拉斯加追蹤冬候鳥的夏日生活 https://t.co/nZCk1Hs86b","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Y4CpGNyEDd","http://ift.tt/2cdoT81","ift.tt/2cdoT81","40.0","63.0","","","","","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","772151670763552768","null","False","0.0","7.7215167076355277E17","null","False","Sat Sep 03 19:17:58 +0000 2016","null","False","[台權會訊息]【新聞稿｜連署書】百位學者與公民團體領袖對於高雄市政府的緊急呼籲 https://t.co/Y4CpGNyEDd","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9yxpZP6TcI","http://ift.tt/2bSWSAh","ift.tt/2bSWSAh","37.0","60.0","","","","","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","772031002449436672","null","False","0.0","7.7203100244943667E17","null","False","Sat Sep 03 11:18:29 +0000 2016","null","False","[勵馨訊息]V-Men：勵馨明年將成立男性團體 共同推動性平-第858期 https://t.co/9yxpZP6TcI","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IWxFyf2EsE","http://ift.tt/2bXdzv1","ift.tt/2bXdzv1","72.0","95.0","","","","","","","","","","","","","","","","","","","0.0","95.0","0.0","null","null","771941269228679168","null","False","0.0","7.7194126922867917E17","null","False","Sat Sep 03 05:21:55 +0000 2016","null","False","Live on YouTube: Covenants Watch 人權公約施行監督聯盟 - 160903文化平權之實踐及跨界合作之可能(下)! https://t.co/IWxFyf2EsE","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zRUnNEz8Sj","http://ift.tt/2bJdUjQ","ift.tt/2bJdUjQ","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","771905761496662016","null","False","0.0","7.7190576149666202E17","null","False","Sat Sep 03 03:00:49 +0000 2016","null","False","[民主書院訊息]周世鋒家屬申請會見被拒 張凱公開懺悔後國保登門 https://t.co/zRUnNEz8Sj","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jBv2X73QdX","http://ift.tt/2bJlUGp","ift.tt/2bJlUGp","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","771905758174797824","null","False","0.0","7.7190575817479782E17","null","False","Sat Sep 03 03:00:48 +0000 2016","null","False","[民主書院訊息]中國網絡控制趨緊 作家劉逸明被永久封號 https://t.co/jBv2X73QdX","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/3MeN1hwhdv","http://ift.tt/2bJd7zB","ift.tt/2bJd7zB","36.0","59.0","","","","","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","771905754068611073","null","False","0.0","7.7190575406861107E17","null","False","Sat Sep 03 03:00:47 +0000 2016","null","False","[民主書院訊息]六名關注中國人權狀況的人士發表致G20峰會領導人公開信 https://t.co/3MeN1hwhdv","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/29BlLSaYgN","http://ift.tt/2bJljET","ift.tt/2bJljET","21.0","44.0","","","","","","","","","","","","","","","","","","","0.0","44.0","0.0","null","null","771905751321341952","null","False","0.0","7.7190575132134195E17","null","False","Sat Sep 03 03:00:47 +0000 2016","null","False","[民主書院訊息]王全璋子遭株連“被失學” https://t.co/29BlLSaYgN","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ikw4qhUyBd","http://ift.tt/2bJdBFP","ift.tt/2bJdBFP","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","771905748498538496","null","False","0.0","7.719057484985385E17","null","False","Sat Sep 03 03:00:46 +0000 2016","null","False","[民主書院訊息]中國四大國有銀行公佈不良貸款在不斷上升 https://t.co/ikw4qhUyBd","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/cw0ymsJhJI","http://ift.tt/2bJlRKG","ift.tt/2bJlRKG","33.0","56.0","","","","","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","771905744685981696","null","False","0.0","7.719057446859817E17","null","False","Sat Sep 03 03:00:45 +0000 2016","null","False","[民主書院訊息]杭州城直升機盤旋及武警巡邏 會場五公里範圍成禁區 https://t.co/cw0ymsJhJI","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fTsas2fzbr","http://ift.tt/2bRVoX4","ift.tt/2bRVoX4","33.0","56.0","","","","","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","771901978297430017","null","False","0.0","7.7190197829743002E17","null","False","Sat Sep 03 02:45:47 +0000 2016","null","False","[民主書院訊息]被中國當局羈押超過1年的美國公民潘婉芬被控間諜罪 https://t.co/fTsas2fzbr","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8xwHGbaMHY","http://ift.tt/2bWZbTs","ift.tt/2bWZbTs","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","771890608717701120","null","False","0.0","7.7189060871770112E17","null","False","Sat Sep 03 02:00:36 +0000 2016","null","False","[環資訊息]防止公共設施任意入侵公園  高雄市議員促修法 https://t.co/8xwHGbaMHY","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pYHzywMQ1x","http://ift.tt/2cwYZQ6","ift.tt/2cwYZQ6","69.0","92.0","","","","","","","","","","","","","","","","","","","0.0","92.0","0.0","null","null","771886826474864641","null","False","0.0","7.7188682647486464E17","null","False","Sat Sep 03 01:45:35 +0000 2016","null","False","Live on YouTube: Covenants Watch 人權公約施行監督聯盟 - 160903文化平權之實踐及跨界合作之可能! https://t.co/pYHzywMQ1x","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/rHYJc27jjP","http://ift.tt/2cwRAjA","ift.tt/2cwRAjA","11.0","34.0","","","","","","","","","","","","","","","","","","","0.0","34.0","0.0","null","null","771864150268059648","null","False","0.0","7.7186415026805965E17","null","False","Sat Sep 03 00:15:28 +0000 2016","null","False","[彰化環盟]加入會員 https://t.co/rHYJc27jjP","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6KgiMZASay","http://ift.tt/2clhTrV","ift.tt/2clhTrV","40.0","63.0","","","","","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","771729757629186048","null","False","0.0","7.7172975762918605E17","null","False","Fri Sep 02 15:21:26 +0000 2016","null","False","【台少盟快報8月號】761位逆風少年築夢踏實，設計創作養分源自「生活的滋味」！ https://t.co/6KgiMZASay","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fZX8vPB881","http://ift.tt/2cf9H9l","ift.tt/2cf9H9l","36.0","59.0","","","","","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","771705137173762048","null","False","0.0","7.7170513717376205E17","null","False","Fri Sep 02 13:43:36 +0000 2016","null","False","[同志熱線訊息]20160924工作在臺北：行行同志做自己-彩虹早餐趣 https://t.co/fZX8vPB881","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gLiol4KvQH","http://ift.tt/2ckWf6R","ift.tt/2ckWf6R","22.0","45.0","","","","","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","771701271208361985","null","False","0.0","7.7170127120836198E17","null","False","Fri Sep 02 13:28:15 +0000 2016","null","False","[同志熱線訊息]工作在臺北：行行同志做自己 https://t.co/gLiol4KvQH","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5fcWjM9ssX","http://ift.tt/2bYRVuV","ift.tt/2bYRVuV","23.0","46.0","","","","","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","771644848919097344","null","False","0.0","7.7164484891909734E17","null","False","Fri Sep 02 09:44:03 +0000 2016","null","False","[平冤訊息]《平冤週報》  8/27~9/2 https://t.co/5fcWjM9ssX","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MC0JkVN903","http://ift.tt/2bJ9op2","ift.tt/2bJ9op2","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","771626046957326337","null","False","0.0","7.7162604695732634E17","null","False","Fri Sep 02 08:29:20 +0000 2016","null","False","[環資訊息]全力衝刺國土計畫  環署中止區域計畫產業政策環評 https://t.co/MC0JkVN903","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/X7tZFa7Qvj","http://ift.tt/2bXyMYt","ift.tt/2bXyMYt","24.0","47.0","","","","","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","771609342319570944","null","False","0.0","7.7160934231957094E17","null","False","Fri Sep 02 07:22:57 +0000 2016","null","False","[蠻野心足訊息]做稅金的主人---談參與式預算 https://t.co/X7tZFa7Qvj","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kbSAyMZlFL","http://ift.tt/2bH0S6E","ift.tt/2bH0S6E","11.0","34.0","","","","","","","","","","","","","","","","","","","0.0","34.0","0.0","null","null","771590537639899136","null","False","0.0","7.7159053763989914E17","null","False","Fri Sep 02 06:08:14 +0000 2016","null","False","[彰化環盟]歷程簡述 https://t.co/kbSAyMZlFL","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/r4805i0DIA","http://ift.tt/2bXYHkA","ift.tt/2bXYHkA","69.0","92.0","","","","","","","","","","","","","","","","","","","0.0","92.0","0.0","null","null","771581843325923328","null","False","0.0","7.7158184332592333E17","null","False","Fri Sep 02 05:33:41 +0000 2016","null","False","Live on YouTube: Covenants Watch 人權公約施行監督聯盟 - 160902實踐障礙者文化參與之平權(下)! https://t.co/r4805i0DIA","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BHho8iKe0h","http://ift.tt/2c5OPUC","ift.tt/2c5OPUC","49.0","72.0","","","","","","","","","","","","","","","","","","","0.0","72.0","0.0","null","null","771570352203833345","null","False","0.0","7.7157035220383334E17","null","False","Fri Sep 02 04:48:01 +0000 2016","null","False","Covenants Watch 人權公約施行監督聯盟 just uploaded a video https://t.co/BHho8iKe0h","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/L3K1BkVa8s","http://ift.tt/2bXe3Uz","ift.tt/2bXe3Uz","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","771558362097917952","null","False","0.0","7.7155836209791795E17","null","False","Fri Sep 02 04:00:23 +0000 2016","null","False","[環資訊息]挑戰無塑生活正流行  「簡單愛海市集」本週日登場 https://t.co/L3K1BkVa8s","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/NXoioCbOK3","http://ift.tt/2bOmcJh","ift.tt/2bOmcJh","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","771554532069289984","null","False","0.0","7.7155453206928998E17","null","False","Fri Sep 02 03:45:09 +0000 2016","null","False","[環資訊息]確保生態永續 風電廠不可迴避的研究監測 https://t.co/NXoioCbOK3","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2LnD9hbakp","http://ift.tt/2bXQw7O","ift.tt/2bXQw7O","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","771554527988240384","null","False","0.0","7.7155452798824038E17","null","False","Fri Sep 02 03:45:08 +0000 2016","null","False","[環資訊息]天然「合成蝦」口感堪比真蝦  永續海鮮再邁進一步 https://t.co/2LnD9hbakp","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mTmkUA8qHd","http://ift.tt/2bXtbRk","ift.tt/2bXtbRk","42.0","65.0","","","","","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","771305724588597248","null","False","0.0","7.7130572458859725E17","null","False","Thu Sep 01 11:16:29 +0000 2016","null","False","[民主平台訊息]聲明稿：資料充分揭露，先立法再嚴審  –大法官審查應民主化與法制化 https://t.co/mTmkUA8qHd","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Apn0aHnSDV","http://ift.tt/2ceNLex","ift.tt/2ceNLex","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","771277542598770688","null","False","0.0","7.7127754259877069E17","null","False","Thu Sep 01 09:24:30 +0000 2016","null","False","[婦女新知訊息]2016年婦女新知基金會感恩茶會邀請 https://t.co/Apn0aHnSDV","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/j2dixUBON9","http://ift.tt/2bFi0gm","ift.tt/2bFi0gm","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","771269895359201280","null","False","0.0","7.7126989535920128E17","null","False","Thu Sep 01 08:54:07 +0000 2016","null","False","[婦女新知訊息]2016年婦女新知基金會感恩茶會邀請 https://t.co/j2dixUBON9","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fGyX3f4t42","http://ift.tt/2csLv7K","ift.tt/2csLv7K","45.0","68.0","","","","","","","","","","","","","","","","","","","0.0","68.0","0.0","null","null","771263402215866368","null","False","0.0","7.7126340221586637E17","null","False","Thu Sep 01 08:28:19 +0000 2016","null","False","[看守台灣協會]偷竊未來二部曲——麻豆魚塭變成事業廢棄物掩埋場 掩埋物質有引發矽肺病之虞 https://t.co/fGyX3f4t42","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4tHkuMofgk","http://ift.tt/2bE5hXG","ift.tt/2bE5hXG","35.0","58.0","","","","","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","771249080508952576","null","False","0.0","7.7124908050895258E17","null","False","Thu Sep 01 07:31:24 +0000 2016","null","False","[荒野訊息]聯合聲明：「強烈譴責！高雄市政府強行通過茄萣1-4道路」 https://t.co/4tHkuMofgk","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nlaDrpMlz4","http://ift.tt/2bTZz7R","ift.tt/2bTZz7R","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","771203465028653058","null","False","0.0","7.7120346502865306E17","null","False","Thu Sep 01 04:30:08 +0000 2016","null","False","[主婦聯盟訊息]【與童同行，寶衛地球】—綠繪本親子故事列車 https://t.co/nlaDrpMlz4","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ntYYipFo9E","http://ift.tt/2bKWUM3","ift.tt/2bKWUM3","23.0","46.0","","","","","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","771199754839527424","null","False","0.0","7.7119975483952742E17","null","False","Thu Sep 01 04:15:24 +0000 2016","null","False","[屏東環盟]屏東環盟：2016 年度工作報告 https://t.co/ntYYipFo9E","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ERfNuOyY1s","http://ift.tt/2bSmqhl","ift.tt/2bSmqhl","18.0","41.0","","","","","","","","","","","","","","","","","","","0.0","41.0","0.0","null","null","771196076850151425","null","False","0.0","7.7119607685015142E17","null","False","Thu Sep 01 04:00:47 +0000 2016","null","False","[屏東環盟]屏東環盟：年度工作報告 https://t.co/ERfNuOyY1s","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fXUr6fohRB","http://ift.tt/2cdVl9B","ift.tt/2cdVl9B","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","771192329390522368","null","False","0.0","7.7119232939052237E17","null","False","Thu Sep 01 03:45:54 +0000 2016","null","False","[環資訊息]從贛州到巴黎：稀土撐出節能技術 開礦卻成低碳阻礙 https://t.co/fXUr6fohRB","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/dUoSU0b37x","http://ift.tt/2bJdsCD","ift.tt/2bJdsCD","18.0","41.0","","","","","","","","","","","","","","","","","","","0.0","41.0","0.0","null","null","771192199019016192","null","False","0.0","7.7119219901901619E17","null","False","Thu Sep 01 03:45:22 +0000 2016","null","False","[屏東環盟]屏東環盟：年度工作報告 https://t.co/dUoSU0b37x","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bDUSDPge6h","http://ift.tt/2bEv9WG","ift.tt/2bEv9WG","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","771188434396323840","null","False","0.0","7.7118843439632384E17","null","False","Thu Sep 01 03:30:25 +0000 2016","null","False","[環資訊息]公民科學家澎湖體檢 珊瑚覆蓋率達國際優良級 https://t.co/bDUSDPge6h","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9UKpFwXztJ","http://ift.tt/2bJbyC1","ift.tt/2bJbyC1","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","771188431770652673","null","False","0.0","7.7118843177065267E17","null","False","Thu Sep 01 03:30:24 +0000 2016","null","False","[環資訊息]短工時減碳救地球 經濟學家推「週休第三日」 https://t.co/9UKpFwXztJ","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bIkijwazTC","http://ift.tt/2bC4W86","ift.tt/2bC4W86","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","771006203942014976","null","False","0.0","7.7100620394201498E17","null","False","Wed Aug 31 15:26:18 +0000 2016","null","False","[環資訊息]無視《濕地法》及黑琵保育  茄萣1-4道路再闖環評過關 https://t.co/bIkijwazTC","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4St9R92zew","http://ift.tt/2bZav4L","ift.tt/2bZav4L","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","770943395137224704","null","False","0.0","7.709433951372247E17","null","False","Wed Aug 31 11:16:43 +0000 2016","null","False","[司改會訊息]本會就法官評鑑委員會第104年度評字第11號決議聲明 https://t.co/4St9R92zew","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/lKXIpSSPyb","http://ift.tt/2bBEBKA","ift.tt/2bBEBKA","46.0","69.0","","","","","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","770939753487298564","null","False","0.0","7.7093975348729856E17","null","False","Wed Aug 31 11:02:15 +0000 2016","null","False","[老盟訊息]105年日間照顧專業人員在職訓練【進階課程--照顧服務員 、社工/護理人員-】 https://t.co/lKXIpSSPyb","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bUhecdY7vn","http://ift.tt/2cb9C6N","ift.tt/2cb9C6N","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","770926943357337600","null","False","0.0","7.709269433573376E17","null","False","Wed Aug 31 10:11:21 +0000 2016","null","False","[環資訊息]減碳抵換台電最積極  台塑六輕一案未提 https://t.co/bUhecdY7vn","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
