"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TnwtO9BIFs","http://ift.tt/2dqbnSP","ift.tt/2dqbnSP","44.0","67.0","0.0","67.0","0.0","null","null","783490836755521536","null","False","0.0","7.8349083675552154E17","null","False","Wed Oct 05 02:15:46 +0000 2016","null","False","[老盟訊息]【東區】105年長期照護專業人力共同課程（Level I)學員名單與課程表 https://t.co/TnwtO9BIFs","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QTo34OeOos","http://ift.tt/2e00dTq","ift.tt/2e00dTq","27.0","50.0","0.0","50.0","0.0","null","null","783478190849351680","null","False","0.0","7.8347819084935168E17","null","False","Wed Oct 05 01:25:31 +0000 2016","null","False","[環資訊息]拾回失落的水圳生態：五溝水濕地水草志工隊 https://t.co/QTo34OeOos","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/peF8MNdnZy","http://ift.tt/2dsT6jP","ift.tt/2dsT6jP","25.0","48.0","0.0","48.0","0.0","null","null","783334782881136640","null","False","0.0","7.8333478288113664E17","null","False","Tue Oct 04 15:55:40 +0000 2016","null","False","[主婦聯盟訊息]南方志工聯合聚會：主婦的秘密花園 https://t.co/peF8MNdnZy","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/WV4MSrXu8C","http://ift.tt/2dBAkIY","ift.tt/2dBAkIY","21.0","44.0","0.0","44.0","0.0","null","null","783333929248034816","null","False","0.0","7.8333392924803482E17","null","False","Tue Oct 04 15:52:17 +0000 2016","null","False","[蠻野心足訊息]2016年09月捐款徵信 https://t.co/WV4MSrXu8C","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/i1smEq8eIE","http://ift.tt/2dPu0eF","ift.tt/2dPu0eF","45.0","68.0","0.0","68.0","0.0","null","null","783326365894447104","null","False","0.0","7.833263658944471E17","null","False","Tue Oct 04 15:22:13 +0000 2016","null","False","[同志熱線訊息]20161004【聲明】台灣同志諮詢熱線協會針對彰化縣議會議員提案之聲明 https://t.co/i1smEq8eIE","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Sx4QIFYzb1","http://ift.tt/2cPPGF3","ift.tt/2cPPGF3","36.0","59.0","0.0","59.0","0.0","null","null","783272858499817473","null","False","0.0","7.8327285849981747E17","null","False","Tue Oct 04 11:49:36 +0000 2016","null","False","[綠盟訊息]綠盟Ｘ無我 跨界講座【廢核之後，為何我們還要談能源轉型？】 https://t.co/Sx4QIFYzb1","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Nlc8kxj5gy","http://ift.tt/2dpxllm","ift.tt/2dpxllm","42.0","65.0","0.0","65.0","0.0","null","null","783264963699826689","null","False","0.0","7.8326496369982669E17","null","False","Tue Oct 04 11:18:14 +0000 2016","null","False","[愛滋感染者權益]【權促電子報】第13期：你不是一個人---專訪感染者網路秘密社群 https://t.co/Nlc8kxj5gy","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9Kmh4pHQhc","http://ift.tt/2dsb1HJ","ift.tt/2dsb1HJ","30.0","53.0","0.0","53.0","0.0","null","null","783264611063693312","null","False","0.0","7.8326461106369331E17","null","False","Tue Oct 04 11:16:50 +0000 2016","null","False","[環資訊息]核一除役辦地方說明會  居民憂電廠成核廢棄置場 https://t.co/9Kmh4pHQhc","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xHm9f3WfhN","http://ift.tt/2dOI9sm","ift.tt/2dOI9sm","38.0","61.0","0.0","61.0","0.0","null","null","783249091031601152","null","False","0.0","7.8324909103160115E17","null","False","Tue Oct 04 10:15:10 +0000 2016","null","False","[環盟訊息]綠能環保車x公平貿易咖啡x弱勢青年就業。太陽能行動咖啡車新聞稿 https://t.co/xHm9f3WfhN","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/apsKPEt2Tr","http://ift.tt/2dp0RIZ","ift.tt/2dp0RIZ","32.0","55.0","0.0","55.0","0.0","null","null","783249088334729216","null","False","0.0","7.8324908833472922E17","null","False","Tue Oct 04 10:15:09 +0000 2016","null","False","[環盟訊息]綠能教堂、上帝榮光 達魯瑪克部落長老教會鋪設太陽能 https://t.co/apsKPEt2Tr","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/x8v1pl6JoR","http://ift.tt/2dXjYe2","ift.tt/2dXjYe2","36.0","59.0","0.0","59.0","0.0","null","null","783234160454406144","null","False","0.0","7.8323416045440614E17","null","False","Tue Oct 04 09:15:50 +0000 2016","null","False","[環資訊息]一紙公文掀戰火 經濟部稱西部復礦免政策環評 環保署：協商中 https://t.co/x8v1pl6JoR","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/sOK8Zm1j7c","http://ift.tt/2cZtFHs","ift.tt/2cZtFHs","34.0","57.0","0.0","57.0","0.0","null","null","783204274192998400","null","False","0.0","7.832042741929984E17","null","False","Tue Oct 04 07:17:04 +0000 2016","null","False","[勵馨訊息]勵馨基金會 just uploaded a video https://t.co/sOK8Zm1j7c","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gDIKjE9juh","http://ift.tt/2dsFtRj","ift.tt/2dsFtRj","34.0","57.0","0.0","57.0","0.0","null","null","783204270933958656","null","False","0.0","7.8320427093395866E17","null","False","Tue Oct 04 07:17:04 +0000 2016","null","False","[勵馨訊息]勵馨基金會 just uploaded a video https://t.co/gDIKjE9juh","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/sOK8Zm1j7c","http://ift.tt/2cZtFHs","ift.tt/2cZtFHs","28.0","51.0","0.0","51.0","0.0","null","null","783203176132534272","null","False","0.0","7.8320317613253427E17","null","False","Tue Oct 04 07:12:43 +0000 2016","null","False","勵馨基金會 just uploaded a video https://t.co/sOK8Zm1j7c","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gDIKjE9juh","http://ift.tt/2dsFtRj","ift.tt/2dsFtRj","28.0","51.0","0.0","51.0","0.0","null","null","783198068174979072","null","False","0.0","7.8319806817497907E17","null","False","Tue Oct 04 06:52:25 +0000 2016","null","False","勵馨基金會 just uploaded a video https://t.co/gDIKjE9juh","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bzWAOa3iLV","http://ift.tt/2dWXwC8","ift.tt/2dWXwC8","27.0","50.0","0.0","50.0","0.0","null","null","783189506316963840","null","False","0.0","7.8318950631696384E17","null","False","Tue Oct 04 06:18:23 +0000 2016","null","False","[蠻野心足訊息]【蠻野講堂】消失中的盔甲精靈：穿山甲 https://t.co/bzWAOa3iLV","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MvvNh0t3Pt","http://ift.tt/2dra6af","ift.tt/2dra6af","30.0","53.0","0.0","53.0","0.0","null","null","783152494604087296","null","False","0.0","7.831524946040873E17","null","False","Tue Oct 04 03:51:19 +0000 2016","null","False","[開拓基金會]踩踏性侵受害者的身體而過，夏林清失了社會尊重 https://t.co/MvvNh0t3Pt","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pu7lGTdasr","http://ift.tt/2daqtX7","ift.tt/2daqtX7","23.0","46.0","0.0","46.0","0.0","null","null","783151037704179712","null","False","0.0","7.8315103770417971E17","null","False","Tue Oct 04 03:45:32 +0000 2016","null","False","[環資訊息]轉型低碳經濟 歐盟百億台幣助越南 https://t.co/pu7lGTdasr","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/i7eSLXjiev","http://ift.tt/2dA8CMO","ift.tt/2dA8CMO","27.0","50.0","0.0","50.0","0.0","null","null","783148590470488064","null","False","0.0","7.8314859047048806E17","null","False","Tue Oct 04 03:35:48 +0000 2016","null","False","[環資訊息]【大地浮生錄】 浪跡檀島 讓世界聽見寂靜 https://t.co/i7eSLXjiev","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CBmLxhK98m","http://ift.tt/2cZ9fy6","ift.tt/2cZ9fy6","36.0","59.0","0.0","59.0","0.0","null","null","783146444987441153","null","False","0.0","7.8314644498744115E17","null","False","Tue Oct 04 03:27:17 +0000 2016","null","False","wildathearttw just uploaded a video https://t.co/CBmLxhK98m","en","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TAFkqnFCmv","http://ift.tt/2dE9Y5c","ift.tt/2dE9Y5c","36.0","59.0","0.0","59.0","0.0","null","null","783146439564259328","null","False","0.0","7.8314643956425933E17","null","False","Tue Oct 04 03:27:16 +0000 2016","null","False","wildathearttw just uploaded a video https://t.co/TAFkqnFCmv","en","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xQnfO2M9cb","http://ift.tt/2cZ8NQx","ift.tt/2cZ8NQx","36.0","59.0","0.0","59.0","0.0","null","null","783146423772667904","null","False","0.0","7.831464237726679E17","null","False","Tue Oct 04 03:27:12 +0000 2016","null","False","wildathearttw just uploaded a video https://t.co/xQnfO2M9cb","en","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/O9InAokCp2","http://ift.tt/2dr52mr","ift.tt/2dr52mr","28.0","51.0","0.0","51.0","0.0","null","null","783143649605541888","null","False","0.0","7.8314364960554189E17","null","False","Tue Oct 04 03:16:10 +0000 2016","null","False","[環資訊息]超級農業公司瘋併購 奪全球60%種子自主權 https://t.co/O9InAokCp2","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QIn5TvbIpL","http://ift.tt/2dmfrkt","ift.tt/2dmfrkt","27.0","50.0","0.0","50.0","0.0","null","null","782908007214673920","null","False","0.0","7.8290800721467392E17","null","False","Mon Oct 03 11:39:49 +0000 2016","null","False","[伴侶盟訊息]【性／別等扎根】審議民主工作坊（台南） https://t.co/QIn5TvbIpL","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/o1keoND5Qr","http://ift.tt/2dLYhL3","ift.tt/2dLYhL3","36.0","59.0","0.0","59.0","0.0","null","null","782908005327265796","null","False","0.0","7.8290800532726579E17","null","False","Mon Oct 03 11:39:48 +0000 2016","null","False","[伴侶盟訊息]【台南 電影座談】找回被國家扣押的幸福：扣押幸福映後座談 https://t.co/o1keoND5Qr","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Ap3AnunrEg","http://ift.tt/2dmfUDc","ift.tt/2dmfUDc","43.0","66.0","0.0","66.0","0.0","null","null","782908002999398400","null","False","0.0","7.829080029993984E17","null","False","Mon Oct 03 11:39:48 +0000 2016","null","False","[伴侶盟訊息]【雲林講座】異性戀，除了結婚，你應該要有別種選擇：談伴侶制度及家屬制度 https://t.co/Ap3AnunrEg","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/c1PCUJMGFx","http://ift.tt/2dLZcvc","ift.tt/2dLZcvc","49.0","72.0","0.0","72.0","0.0","null","null","782908000558280709","null","False","0.0","7.829080005582807E17","null","False","Mon Oct 03 11:39:47 +0000 2016","null","False","[伴侶盟訊息]【2016.10.8】霸權的體現．論述的實踐——台灣教育現場的性別觀察 X 趙弘毅 https://t.co/c1PCUJMGFx","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8vjKNzp84y","http://ift.tt/2dLF6Bn","ift.tt/2dLF6Bn","51.0","74.0","0.0","74.0","0.0","null","null","782868734746722304","null","False","0.0","7.828687347467223E17","null","False","Mon Oct 03 09:03:46 +0000 2016","null","False","[蠻野心足訊息]【聯合新聞稿】『不敢終結貪腐，何來公平正義，柯文哲踹共』 大巨蛋簽約十週年抗議記者會 https://t.co/8vjKNzp84y","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Gg0uBBKAb1","http://ift.tt/2dLCJhV","ift.tt/2dLCJhV","31.0","54.0","0.0","54.0","0.0","null","null","782867204593287168","null","False","0.0","7.8286720459328717E17","null","False","Mon Oct 03 08:57:41 +0000 2016","null","False","公民監督國會聯盟 just uploaded a video https://t.co/Gg0uBBKAb1","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/LDn2fSB59c","http://ift.tt/2dTgyJi","ift.tt/2dTgyJi","36.0","59.0","0.0","59.0","0.0","null","null","782860931109904384","null","False","0.0","7.8286093110990438E17","null","False","Mon Oct 03 08:32:45 +0000 2016","null","False","wildathearttw just uploaded a video https://t.co/LDn2fSB59c","en","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Q0jze4P5sq","http://ift.tt/2dLAH12","ift.tt/2dLAH12","34.0","57.0","0.0","57.0","0.0","null","null","782860046162157568","null","False","0.0","7.8286004616215757E17","null","False","Mon Oct 03 08:29:14 +0000 2016","null","False","[司改會訊息]【Legal Life】Ch18 有些話是不能亂說的 https://t.co/Q0jze4P5sq","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DBJv6Jy9xj","http://ift.tt/2dlPCku","ift.tt/2dlPCku","44.0","67.0","0.0","67.0","0.0","null","null","782852796479660032","null","False","0.0","7.8285279647966003E17","null","False","Mon Oct 03 08:00:26 +0000 2016","null","False","[環資訊息]【你來報報】2016全球百大綠色旅遊地 東北角風管區、花連吉哈拉艾雙雙獲選 https://t.co/DBJv6Jy9xj","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FFBEhtCu2G","http://ift.tt/2dD6Zzm","ift.tt/2dD6Zzm","35.0","58.0","0.0","58.0","0.0","null","null","782846424442662912","null","False","0.0","7.8284642444266291E17","null","False","Mon Oct 03 07:35:06 +0000 2016","null","False","[環資訊息]要水泥別再挖山 六輕改善污染防治設備 望年產36萬噸石膏 https://t.co/FFBEhtCu2G","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/G84qXNKFkU","http://ift.tt/2dALNVA","ift.tt/2dALNVA","24.0","47.0","0.0","47.0","0.0","null","null","782829927850729472","null","False","0.0","7.8282992785072947E17","null","False","Mon Oct 03 06:29:33 +0000 2016","null","False","[司改會訊息]2015全民司法改革運動年度專刊 https://t.co/G84qXNKFkU","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qN6eSr6kqH","http://ift.tt/2dCWSWX","ift.tt/2dCWSWX","28.0","51.0","0.0","51.0","0.0","null","null","782783648634396676","null","False","0.0","7.8278364863439667E17","null","False","Mon Oct 03 03:25:39 +0000 2016","null","False","[環資訊息]開放原民獵瀕危穿山甲？ 花蓮縣府保育搞烏龍 https://t.co/qN6eSr6kqH","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xjoLxJTODV","http://ift.tt/2dCJlmv","ift.tt/2dCJlmv","25.0","48.0","0.0","48.0","0.0","null","null","782779755498180608","null","False","0.0","7.8277975549818061E17","null","False","Mon Oct 03 03:10:11 +0000 2016","null","False","[環資訊息]氣候變遷威脅軍事基地 美國安專家示警 https://t.co/xjoLxJTODV","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oeEAGDSXBs","http://ift.tt/2dkMTXG","ift.tt/2dkMTXG","28.0","51.0","0.0","51.0","0.0","null","null","782773682020253697","null","False","0.0","7.827736820202537E17","null","False","Mon Oct 03 02:46:03 +0000 2016","null","False","[環資訊息]稀有盔犀鳥瀕絕 印尼盼關閉「紅色象牙」黑市 https://t.co/oeEAGDSXBs","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SHBSI1GEVG","http://ift.tt/2dAeykY","ift.tt/2dAeykY","30.0","53.0","0.0","53.0","0.0","null","null","782760978261897216","null","False","0.0","7.8276097826189722E17","null","False","Mon Oct 03 01:55:34 +0000 2016","null","False","[環資訊息]生活器物體現部落精神  都蘭故事現身台大博物館 https://t.co/SHBSI1GEVG","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/smQr2v2vJ2","http://ift.tt/2cLY6O5","ift.tt/2cLY6O5","13.0","36.0","0.0","36.0","0.0","null","null","782718209548021760","null","False","0.0","7.8271820954802176E17","null","False","Sun Oct 02 23:05:38 +0000 2016","null","False","[環資訊息]煙囪下的教室 https://t.co/smQr2v2vJ2","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/o6YHRM0WUN","http://ift.tt/2dClHqm","ift.tt/2dClHqm","13.0","36.0","0.0","36.0","0.0","null","null","782718205974417408","null","False","0.0","7.8271820597441741E17","null","False","Sun Oct 02 23:05:37 +0000 2016","null","False","[環資訊息]搶救西門商場 https://t.co/o6YHRM0WUN","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CFYc2fKkj8","http://ift.tt/2dmNgQL","ift.tt/2dmNgQL","33.0","56.0","0.0","56.0","0.0","null","null","782582316929605632","null","False","0.0","7.8258231692960563E17","null","False","Sun Oct 02 14:05:38 +0000 2016","null","False","[同志熱線訊息]【親密】揪出友善/不友善女同志婦產科行動（問卷） https://t.co/CFYc2fKkj8","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QY3t1Co6rf","http://ift.tt/2dB81r8","ift.tt/2dB81r8","35.0","58.0","0.0","58.0","0.0","null","null","782497715980738560","null","False","0.0","7.8249771598073856E17","null","False","Sun Oct 02 08:29:28 +0000 2016","null","False","[司改會訊息]民間司法改革基金會2016年募款餐會～感謝您滿滿的支持 https://t.co/QY3t1Co6rf","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vXStAFEb4e","http://ift.tt/2cKx1uq","ift.tt/2cKx1uq","50.0","73.0","0.0","73.0","0.0","null","null","782469804422815744","null","False","0.0","7.8246980442281574E17","null","False","Sun Oct 02 06:38:33 +0000 2016","null","False","[高教工會訊息]工會爭到底，健保有著落！ 高教工會抽檢十所大專院校，全數表示願替兼任教師投保健保！ https://t.co/vXStAFEb4e","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ftDq2FYKil","http://ift.tt/2cJzfPN","ift.tt/2cJzfPN","37.0","60.0","0.0","60.0","0.0","null","null","782426386799726592","null","False","0.0","7.8242638679972659E17","null","False","Sun Oct 02 03:46:02 +0000 2016","null","False","[同志熱線訊息]20161106【嬡拉蕾】單身派對-讓彩虹美食觸動妳的心 https://t.co/ftDq2FYKil","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/R8FbY0cFVm","http://ift.tt/2dPOTsP","ift.tt/2dPOTsP","32.0","55.0","0.0","55.0","0.0","null","null","782423732463755264","null","False","0.0","7.8242373246375526E17","null","False","Sun Oct 02 03:35:29 +0000 2016","null","False","[環資訊息]讓綠能為信仰充電  達魯瑪克大南教會裝上太陽能屋頂 https://t.co/R8FbY0cFVm","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/LZ3T52gnlF","http://ift.tt/2cU2tcS","ift.tt/2cU2tcS","24.0","47.0","0.0","47.0","0.0","null","null","782360811801022464","null","False","0.0","7.8236081180102246E17","null","False","Sat Oct 01 23:25:27 +0000 2016","null","False","[環資訊息]雜糧復興吧！國際豆類年談糧食多樣性 https://t.co/LZ3T52gnlF","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/NY2QDkmwSY","http://ift.tt/2dxicfN","ift.tt/2dxicfN","34.0","57.0","0.0","57.0","0.0","null","null","782360809036980225","null","False","0.0","7.8236080903698022E17","null","False","Sat Oct 01 23:25:27 +0000 2016","null","False","[環資訊息]怎麼少一塊？ 黃郁嵐《小禾的拼圖在哪兒》說宜蘭農地故事 https://t.co/NY2QDkmwSY","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/F8WLv60SYf","http://ift.tt/2cU36TR","ift.tt/2cU36TR","34.0","57.0","0.0","57.0","0.0","null","null","782360806579109888","null","False","0.0","7.8236080657910989E17","null","False","Sat Oct 01 23:25:26 +0000 2016","null","False","[環資訊息]《早田文藏：台灣植物大命名時代》台灣杉：世界新屬的發表 https://t.co/F8WLv60SYf","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/acvgpFWh9s","http://ift.tt/2dxirr6","ift.tt/2dxirr6","26.0","49.0","0.0","49.0","0.0","null","null","782360803601154048","null","False","0.0","7.8236080360115405E17","null","False","Sat Oct 01 23:25:25 +0000 2016","null","False","[環資訊息]《販賣懷疑的人》誰在掩蓋氣候變遷真相？ https://t.co/acvgpFWh9s","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/B28krqs3IQ","http://ift.tt/2dhP6no","ift.tt/2dhP6no","20.0","43.0","0.0","43.0","0.0","null","null","782198702664519680","null","False","0.0","7.8219870266451968E17","null","False","Sat Oct 01 12:41:17 +0000 2016","null","False","[主婦聯盟訊息]綠繪本列車來去基隆！！ https://t.co/B28krqs3IQ","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ElqTiyUgdD","http://ift.tt/2dH3q79","ift.tt/2dH3q79","27.0","50.0","0.0","50.0","0.0","null","null","782118980572053504","null","False","0.0","7.821189805720535E17","null","False","Sat Oct 01 07:24:30 +0000 2016","null","False","[台權會訊息]【台權會 x NII】網路治理系列講座 https://t.co/ElqTiyUgdD","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qCqkzHcoZd","http://ift.tt/2dqdmEy","ift.tt/2dqdmEy","50.0","73.0","0.0","73.0","0.0","null","null","781860001786855430","null","False","0.0","7.8186000178685542E17","null","False","Fri Sep 30 14:15:25 +0000 2016","null","False","[同志熱線訊息]彩虹在菊島20161005(三）當同志變老 —《沈默世代》紀錄片放映及座談會澎湖場 https://t.co/qCqkzHcoZd","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/dvScD7cTbq","http://ift.tt/2dwvg5E","ift.tt/2dwvg5E","28.0","51.0","0.0","51.0","0.0","null","null","781818397571121152","null","False","0.0","7.8181839757112115E17","null","False","Fri Sep 30 11:30:06 +0000 2016","null","False","伊甸基金會 just uploaded a video https://t.co/dvScD7cTbq","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/r5bgnTkkQA","http://ift.tt/2dcy2BV","ift.tt/2dcy2BV","30.0","53.0","0.0","53.0","0.0","null","null","781818394874155008","null","False","0.0","7.8181839487415501E17","null","False","Fri Sep 30 11:30:05 +0000 2016","null","False","法律扶助基金會 just uploaded a video https://t.co/r5bgnTkkQA","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/o0Br5YpGxY","http://ift.tt/2dAACAU","ift.tt/2dAACAU","30.0","53.0","0.0","53.0","0.0","null","null","781810704550625280","null","False","0.0","7.8181070455062528E17","null","False","Fri Sep 30 10:59:31 +0000 2016","null","False","[環資訊息]關廠在即  台化：將「窮盡一切救濟手段」討公道 https://t.co/o0Br5YpGxY","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6qkHqvMW5b","http://ift.tt/2dgf49B","ift.tt/2dgf49B","27.0","50.0","0.0","50.0","0.0","null","null","781798900743151616","null","False","0.0","7.8179890074315162E17","null","False","Fri Sep 30 10:12:37 +0000 2016","null","False","[護家盟訊息]你所不知道的夏林清與她的性解放小夥伴們 https://t.co/6qkHqvMW5b","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YXjb7G3oLw","http://ift.tt/2d0KU8W","ift.tt/2d0KU8W","41.0","64.0","0.0","64.0","0.0","null","null","781795553281728512","null","False","0.0","7.8179555328172851E17","null","False","Fri Sep 30 09:59:19 +0000 2016","null","False","[蠻野心足訊息]【蠻野講堂】搶救臺灣淡水龜的生存保衛戰：非法野生動物貿易的受害者 https://t.co/YXjb7G3oLw","zh","","null","null","null"
