"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__source_status_id","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__source_user_id","entities__media__id","entities__media__media_url_https","entities__media__source_user_id_str","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__source_status_id_str","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__source_status_id","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__source_user_id","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__source_user_id_str","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__source_status_id_str","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qIfYcgCBfg","http://ift.tt/2vIAOlk","ift.tt/2vIAOlk","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","902730461390266370","null","False","0.0","9.0273046139026637E17","null","False","Wed Aug 30 03:11:28 +0000 2017","null","False","[環資訊息]閒置？缺地？囤地？  工業區土地問題解析 https://t.co/qIfYcgCBfg","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/rqRhZ2Gkaa","http://ift.tt/2gosQMk","ift.tt/2gosQMk","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","902720349959282689","null","False","0.0","9.0272034995928269E17","null","False","Wed Aug 30 02:31:17 +0000 2017","null","False","[環資訊息]保護西半球最大堡礁 貝里斯決定永久禁離岸石油鑽探 https://t.co/rqRhZ2Gkaa","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0DD16JolmT","http://ift.tt/2iGw926","ift.tt/2iGw926","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","902720345634951168","null","False","0.0","9.0272034563495117E17","null","False","Wed Aug 30 02:31:16 +0000 2017","null","False","[環資訊息]商人炒作下的犧牲品 被忽略的柴棺龜生存危機 https://t.co/0DD16JolmT","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9nernboPzp","http://ift.tt/2xvMudo","ift.tt/2xvMudo","11.0","34.0","","","","","","","","","","","","","","","","","","","0.0","34.0","0.0","null","null","902698041446211584","null","False","0.0","9.0269804144621158E17","null","False","Wed Aug 30 01:02:39 +0000 2017","null","False","[親子共學訊息]寶藏 https://t.co/9nernboPzp","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Ku7EZKE8uQ","http://ift.tt/2vAVYTn","ift.tt/2vAVYTn","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","902544222183673856","null","False","0.0","9.0254422218367386E17","null","False","Tue Aug 29 14:51:25 +0000 2017","null","False","[環資訊息]反馬頭山掩埋場千人聲援  環評大會未有結論  下回再戰 https://t.co/Ku7EZKE8uQ","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gAUrP33ZIz","http://ift.tt/2x0IR1i","ift.tt/2x0IR1i","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","902531752496951296","null","False","0.0","9.025317524969513E17","null","False","Tue Aug 29 14:01:52 +0000 2017","null","False","[環資訊息]無力處理 雲林暫置底渣惹議 李應元諾月內運走做護欄 https://t.co/gAUrP33ZIz","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/x5BkljJade","http://ift.tt/2xutKLd","ift.tt/2xutKLd","23.0","46.0","","","","","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","902529639654060032","null","False","0.0","9.0252963965406003E17","null","False","Tue Aug 29 13:53:28 +0000 2017","null","False","[伴侶盟訊息]民法「違憲狀態」不能被視若平常 https://t.co/x5BkljJade","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vJR3DRb7oa","http://ift.tt/2iFAToL","ift.tt/2iFAToL","66.0","89.0","","","","","","","","","","","","","","","","","","","0.0","89.0","0.0","null","null","902489385958035457","null","False","0.0","9.0248938595803546E17","null","False","Tue Aug 29 11:13:31 +0000 2017","null","False","[崔媽媽基金會]2017.08.30 - 【崔媽媽居住電子報】17864(諧音:一起幫弱勢)，崔媽媽『電子發票』愛心捐，邀您參與！ https://t.co/vJR3DRb7oa","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/PhKlZi1Df5","http://ift.tt/2iEXWAd","ift.tt/2iEXWAd","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","902476544643407873","null","False","0.0","9.0247654464340787E17","null","False","Tue Aug 29 10:22:30 +0000 2017","null","False","[司改會訊息]我看到的司改會——2017暑期實習生心得 https://t.co/PhKlZi1Df5","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DzMCv7eTGT","http://ift.tt/2wZypr4","ift.tt/2wZypr4","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","902458689466105856","null","False","0.0","9.0245868946610586E17","null","False","Tue Aug 29 09:11:33 +0000 2017","null","False","[環資訊息]受不了工廠空污  「奪命連環摳」一年陳情上千次 https://t.co/DzMCv7eTGT","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/LPCPI6WN6c","http://ift.tt/2vAvCRs","ift.tt/2vAvCRs","47.0","70.0","","","","","","","","","","","","","","","","","","","0.0","70.0","0.0","null","null","902457187955601408","null","False","0.0","9.0245718795560141E17","null","False","Tue Aug 29 09:05:35 +0000 2017","null","False","[Global Action Taiwan]塔各小男孩展露笑容 終於能夠看清楚黑板及課本內容 https://t.co/LPCPI6WN6c","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wWKD6F8gs1","http://ift.tt/2wdWZ6H","ift.tt/2wdWZ6H","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","902434020398702597","null","False","0.0","9.0243402039870259E17","null","False","Tue Aug 29 07:33:31 +0000 2017","null","False","[勵馨訊息]勵馨基金會 just uploaded a video https://t.co/wWKD6F8gs1","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","TechSoup","56.0","65.0","https://t.co/no76eoztMl","http://ift.tt/2xtrAeQ","ift.tt/2xtrAeQ","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","902428074641326081","null","False","0.0","9.0242807464132608E17","null","False","Tue Aug 29 07:09:53 +0000 2017","null","False","[科技濃湯][網二紀錄] 網路謠言時代的NPO資訊傳播與反傳播 https://t.co/no76eoztMl #TechSoup","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wWKD6F8gs1","http://ift.tt/2wdWZ6H","ift.tt/2wdWZ6H","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","902419334479433728","null","False","0.0","9.0241933447943373E17","null","False","Tue Aug 29 06:35:10 +0000 2017","null","False","勵馨基金會 just uploaded a video https://t.co/wWKD6F8gs1","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mCUR1rx7HU","http://ift.tt/2wYXmCR","ift.tt/2wYXmCR","20.0","43.0","","","","","","","","","","","","","","","","","","","0.0","43.0","0.0","null","null","902403849469689860","null","False","0.0","9.0240384946968986E17","null","False","Tue Aug 29 05:33:38 +0000 2017","null","False","[永社]是依法、還是依個人好惡的審判？ https://t.co/mCUR1rx7HU","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Flipboard","Flipboard","5.0","15.0","114870386","1.14870386E8","","","","https://t.co/UnFnnVM6oa","https://to.twngo.xyz/flipall","to.twngo.xyz/flipall","42.0","65.0","","","","","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","902399664523165696","null","False","0.0","9.023996645231657E17","null","False","Tue Aug 29 05:17:00 +0000 2017","null","False","現在透過 @Flipboard , 也可以讀到「NGO 網路數位資源週報」的文章了\nhttps://t.co/UnFnnVM6oa","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HX2WShwU5U","http://ift.tt/2vF72y3","ift.tt/2vF72y3","39.0","62.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","902394900955660290","null","False","0.0","9.0239490095566029E17","null","False","Tue Aug 29 04:58:04 +0000 2017","null","False","[永續生態旅遊協會]【生態旅遊講座】2017.09.19 觀花賞鳥品味大自然 https://t.co/HX2WShwU5U","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Independent Sector","IndSector","21.0","31.0","76111834","7.6111834E7","","","","https://t.co/YGsBvwXAMs","https://to.twngo.xyz/2vEtION","to.twngo.xyz/2vEtION","63.0","86.0","","","","","","","","","","","","","","","","","","","0.0","86.0","0.0","null","null","902385073172996096","null","False","2.0","9.023850731729961E17","null","False","Tue Aug 29 04:19:01 +0000 2017","null","False","本週的 NGO 網路數位資源週報分享的是 @indsector 2015年更新版的「33個非營利組織良好治理與倫理實踐原則」\nhttps://t.co/YGsBvwXAMs","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ianF0QEc6I","http://ift.tt/2wNTSnr","ift.tt/2wNTSnr","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","902378750058352640","null","False","0.0","9.0237875005835264E17","null","False","Tue Aug 29 03:53:54 +0000 2017","null","False","[司改會訊息]案件中偵訊娃娃使用及幼兒證詞實務經驗分享 https://t.co/ianF0QEc6I","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HU7Er3GDwi","http://ift.tt/2xInv66","ift.tt/2xInv66","35.0","58.0","","","","","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","902371724938895360","null","False","0.0","9.0237172493889536E17","null","False","Tue Aug 29 03:25:59 +0000 2017","null","False","[環資訊息]以濕地概念營造地下水庫  大潮州人工湖要讓「洪水資源化」 https://t.co/HU7Er3GDwi","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0j4dDz7auc","http://ift.tt/2vFbQmZ","ift.tt/2vFbQmZ","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","902366535150383104","null","False","0.0","9.023665351503831E17","null","False","Tue Aug 29 03:05:21 +0000 2017","null","False","[環資訊息]酪農不養牛 瑞典青農種燕麥產奶 盼減輕環境衝擊 https://t.co/0j4dDz7auc","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/dLuifjNFGG","http://ift.tt/2gl20oe","ift.tt/2gl20oe","22.0","45.0","","","","","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","902364808808239104","null","False","0.0","9.023648088082391E17","null","False","Tue Aug 29 02:58:30 +0000 2017","null","False","[司改會訊息]檢察長辦案是惡搞？還是改革？ https://t.co/dLuifjNFGG","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FeFSu1zk7m","http://ift.tt/2iDu9b8","ift.tt/2iDu9b8","33.0","56.0","","","","","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","902363989832818688","null","False","0.0","9.0236398983281869E17","null","False","Tue Aug 29 02:55:14 +0000 2017","null","False","[環資訊息]不該只是「Let go」  食蛇龜與柴棺龜野放的難題 https://t.co/FeFSu1zk7m","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","59.0","65.0","https://t.co/KGnuaPcuQK","http://ift.tt/2xsHTbT","ift.tt/2xsHTbT","35.0","58.0","","","","","","","","","","","","","","","","","","","0.0","71.0","0.0","null","null","902356230429167616","null","False","0.0","9.0235623042916762E17","null","False","Tue Aug 29 02:24:24 +0000 2017","null","False","[民主書院訊息]雲南網民“詆毀國家領導人”被行拘 “知乎”成立黨支部 https://t.co/KGnuaPcuQK #China #中國人權","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","66.0","71.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","53.0","59.0","https://t.co/6fbP1teLF0","http://ift.tt/2wdWqda","ift.tt/2wdWqda","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","902356228382314497","null","False","0.0","9.023562283823145E17","null","False","Tue Aug 29 02:24:24 +0000 2017","null","False","[民主書院訊息]萬達崩盤? 中國首富王健林全家出境遭扣留 https://t.co/6fbP1teLF0 #China #中國人權","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","60.0","65.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","55.0","61.0","https://t.co/Q9KZutvvHc","http://ift.tt/2xsVH6t","ift.tt/2xsVH6t","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","67.0","0.0","null","null","902356225249206272","null","False","0.0","9.0235622524920627E17","null","False","Tue Aug 29 02:24:23 +0000 2017","null","False","[民主書院訊息]815大停電後民調顯示：不滿蔡總統施政達6成 https://t.co/Q9KZutvvHc #China #中國人權","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","62.0","67.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","51.0","57.0","https://t.co/RvCJNsqPSr","http://ift.tt/2wETI11","ift.tt/2wETI11","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","902352445757632512","null","False","0.0","9.0235244575763251E17","null","False","Tue Aug 29 02:09:22 +0000 2017","null","False","[民主書院訊息]河南鄧州數百學生家長抗議政府遭警鎮壓 https://t.co/RvCJNsqPSr #China #中國人權","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","58.0","63.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/eP0nhEfpG3","http://ift.tt/2xI5cxM","ift.tt/2xI5cxM","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","902351441314054144","null","False","0.0","9.0235144131405414E17","null","False","Tue Aug 29 02:05:23 +0000 2017","null","False","聯合勸募 just uploaded a video https://t.co/eP0nhEfpG3","ja","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AWJDizge3h","http://ift.tt/2wNIxUm","ift.tt/2wNIxUm","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","902351434943012864","null","False","0.0","9.0235143494301286E17","null","False","Tue Aug 29 02:05:21 +0000 2017","null","False","聯合勸募 just uploaded a video https://t.co/AWJDizge3h","ja","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kHjCNNHF6W","http://ift.tt/2xsVDDp","ift.tt/2xsVDDp","16.0","39.0","","","","","","","","","","","","","","","","","","","0.0","39.0","0.0","null","null","902337110472044544","null","False","0.0","9.0233711047204454E17","null","False","Tue Aug 29 01:08:26 +0000 2017","null","False","[親子共學訊息]撕去孩子的標籤 https://t.co/kHjCNNHF6W","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/PtQOd98oBh","http://ift.tt/2wErbJf","ift.tt/2wErbJf","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","902295899963105281","null","False","0.0","9.0229589996310528E17","null","False","Mon Aug 28 22:24:41 +0000 2017","null","False","[酷兒權益訊息]【公告】街友小組南機場工作站正式成立 https://t.co/PtQOd98oBh","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GwGhXbxvDJ","http://ift.tt/2wj3C61","ift.tt/2wj3C61","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","902295896301428736","null","False","0.0","9.0229589630142874E17","null","False","Mon Aug 28 22:24:40 +0000 2017","null","False","[酷兒權益訊息]2017年精Q同儕支持聚會09月份聚會出來囉！ https://t.co/GwGhXbxvDJ","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","","","","","","","","","","https://t.co/KjJwJdkAZt","http://crwd.fr/2xG3JIl","crwd.fr/2xG3JIl","46.0","69.0","","","","","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","902229873854468096","null","False","0.0","9.022298738544681E17","null","False","Mon Aug 28 18:02:19 +0000 2017","null","False","Hoping you’ll love this post... NGO 如何經營冷門議題？\nhttps://t.co/KjJwJdkAZt","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/eRQsflfo4J","http://ift.tt/2iAACU7","ift.tt/2iAACU7","23.0","46.0","","","","","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","902167929999040512","null","False","0.0","9.0216792999904051E17","null","False","Mon Aug 28 13:56:10 +0000 2017","null","False","[同志熱線訊息]安樂死合法化相關議題看法調查 https://t.co/eRQsflfo4J","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/siklByZHL2","http://ift.tt/2vjTlJI","ift.tt/2vjTlJI","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","902099749259673600","null","False","0.0","9.020997492596736E17","null","False","Mon Aug 28 09:25:15 +0000 2017","null","False","[環資訊息]核電影影展9月登場 看反核更談能源正義 https://t.co/siklByZHL2","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/3flKc21bZV","http://ift.tt/2wawAGG","ift.tt/2wawAGG","19.0","42.0","","","","","","","","","","","","","","","","","","","0.0","42.0","0.0","null","null","902097751990788096","null","False","0.0","9.020977519907881E17","null","False","Mon Aug 28 09:17:18 +0000 2017","null","False","[永社]被害者的程序正義必須立即實踐 https://t.co/3flKc21bZV","ja","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qShyHiQWaE","http://ift.tt/2xq6T3A","ift.tt/2xq6T3A","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","902095950990204928","null","False","0.0","9.0209595099020493E17","null","False","Mon Aug 28 09:10:09 +0000 2017","null","False","[環資訊息]「布農豆知識」返鄉開展  讓Tina的保種智慧落地生根 https://t.co/qShyHiQWaE","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","PLWHIV","49.0","56.0","https://t.co/kA9535L0Vf","http://ift.tt/2wVugEg","ift.tt/2wVugEg","25.0","48.0","","","","","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","902094740916723712","null","False","0.0","9.0209474091672371E17","null","False","Mon Aug 28 09:05:21 +0000 2017","null","False","[台灣露德協會]14個最容易被忽視的愛滋感染症狀 https://t.co/kA9535L0Vf #PLWHIV","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kAALrLL3LD","http://ift.tt/2vCt2JP","ift.tt/2vCt2JP","37.0","60.0","","","","","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","902089716283138049","null","False","0.0","9.0208971628313805E17","null","False","Mon Aug 28 08:45:23 +0000 2017","null","False","[環資訊息]種田所得不比賣地差 農委會「對地綠色環境給付」2018年上路 https://t.co/kAALrLL3LD","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HTAn7H8gcU","http://ift.tt/2vClIOl","ift.tt/2vClIOl","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","902075046084173825","null","False","0.0","9.0207504608417382E17","null","False","Mon Aug 28 07:47:05 +0000 2017","null","False","[永續生態旅遊協會]丹大布農部落人文生態輕旅行(9-10月份) https://t.co/HTAn7H8gcU","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oZBVGU3J9J","http://ift.tt/2vv2afJ","ift.tt/2vv2afJ","25.0","48.0","","","","","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","902058454520659968","null","False","0.0","9.0205845452065997E17","null","False","Mon Aug 28 06:41:09 +0000 2017","null","False","[綠色和平台灣]綠色和平對支持者的 10 個承諾 https://t.co/oZBVGU3J9J","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xCmSRzuPHL","http://ift.tt/2wh8OaI","ift.tt/2wh8OaI","46.0","69.0","","","","","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","902057503734865920","null","False","0.0","9.0205750373486592E17","null","False","Mon Aug 28 06:37:22 +0000 2017","null","False","[看守台灣協會]台鹼安順廠失去真相的依法判決二部曲——法官認為停止五氯酚鈉生產這樣就好了？ https://t.co/xCmSRzuPHL","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SzI9yj5ROx","http://ift.tt/2ghdh92","ift.tt/2ghdh92","21.0","44.0","","","","","","","","","","","","","","","","","","","0.0","44.0","0.0","null","null","902055442997796864","null","False","0.0","9.0205544299779686E17","null","False","Mon Aug 28 06:29:11 +0000 2017","null","False","[澄社訊息]「玉山計畫」真能救台灣高教？ https://t.co/SzI9yj5ROx","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@NonprofitOrgs","nonprofitorgs","7.0","21.0","17467699","1.7467699E7","","","","https://t.co/BtieWovezX","http://to.twngo.xyz/2pWoMac","to.twngo.xyz/2pWoMac","73.0","96.0","","","","","","","","","","","","","","","","","","","0.0","96.0","1.0","null","null","902032244033847300","null","False","0.0","9.020322440338473E17","null","False","Mon Aug 28 04:57:00 +0000 2017","null","False","且看二年前  @NonprofitOrgs 進過的2016全球NGO線上使用調查 ，別忘了參與今年正在進行的全球 NGO Tech Survey https://t.co/BtieWovezX","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/596aem3p18","http://ift.tt/2xpxCxd","ift.tt/2xpxCxd","37.0","60.0","","","","","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","902030322749112320","null","False","0.0","9.0203032274911232E17","null","False","Mon Aug 28 04:49:22 +0000 2017","null","False","[媒觀訊息]106年度國人自製兒童及少年優質節目五星獎徵件簡章(含附件) https://t.co/596aem3p18","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/OkaTHFv4Pb","http://ift.tt/2walwtl","ift.tt/2walwtl","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","902030320559689728","null","False","0.0","9.0203032055968973E17","null","False","Mon Aug 28 04:49:21 +0000 2017","null","False","[媒觀訊息]106年度下半年適齡兒童電視節目徵件辦法 https://t.co/OkaTHFv4Pb","zh","null","null","null","","","","","","","","","","","","","","","","","",""
