"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__source_status_id","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__source_user_id","entities__media__id","entities__media__media_url_https","entities__media__source_user_id_str","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__source_status_id_str","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__source_status_id","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__source_user_id","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__source_user_id_str","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__source_status_id_str","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XcPkt15TQ2","http://ift.tt/2hmUauI","ift.tt/2hmUauI","38.0","61.0","","","","","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","892657735250173952","null","False","0.0","8.9265773525017395E17","null","False","Wed Aug 02 08:06:03 +0000 2017","null","False","[酷兒權益訊息]《身心障礙者或行動不便者辦理銀行相關業務》障礙通報暨統計表 https://t.co/XcPkt15TQ2","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kotoJVjFeF","http://ift.tt/2uUM6Gg","ift.tt/2uUM6Gg","38.0","61.0","","","","","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","892655241103114241","null","False","0.0","8.9265524110311424E17","null","False","Wed Aug 02 07:56:08 +0000 2017","null","False","[環資訊息]倒一支電塔就供電吃緊  公務員關冷氣之外  環團籲檢討能源政策 https://t.co/kotoJVjFeF","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vb2jW8j790","http://ift.tt/2f7UH2W","ift.tt/2f7UH2W","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","892654041314058241","null","False","0.0","8.9265404131405824E17","null","False","Wed Aug 02 07:51:22 +0000 2017","null","False","伊甸基金會 just uploaded a video https://t.co/vb2jW8j790","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vb2jW8j790","http://ift.tt/2f7UH2W","ift.tt/2f7UH2W","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","892653535820644352","null","False","0.0","8.9265353582064435E17","null","False","Wed Aug 02 07:49:22 +0000 2017","null","False","[伊甸]伊甸基金會 just uploaded a video https://t.co/vb2jW8j790","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/goxUrT7mqn","http://ift.tt/2vrPLwK","ift.tt/2vrPLwK","48.0","71.0","","","","","","","","","","","","","","","","","","","0.0","71.0","0.0","null","null","892629484960186368","null","False","0.0","8.9262948496018637E17","null","False","Wed Aug 02 06:13:48 +0000 2017","null","False","[Global Action Taiwan]GlocalAction資助興建儲水塔提供乾淨用水 https://t.co/goxUrT7mqn","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xn3memgP6y","http://ift.tt/2wjUWLh","ift.tt/2wjUWLh","17.0","40.0","","","","","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","892589360142585856","null","False","0.0","8.9258936014258586E17","null","False","Wed Aug 02 03:34:21 +0000 2017","null","False","[永社]婦聯會和解 隱匿應罰兩倍 https://t.co/xn3memgP6y","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/b5SJlI8bsQ","http://ift.tt/2vgQDn7","ift.tt/2vgQDn7","35.0","58.0","","","","","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","892589151924703234","null","False","0.0","8.9258915192470323E17","null","False","Wed Aug 02 03:33:31 +0000 2017","null","False","[環資訊息]兼顧農民生計、農地環境人文價值  百年國民信託組織有一套 https://t.co/b5SJlI8bsQ","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/dGi536iU7u","http://ift.tt/2vrp9Me","ift.tt/2vrp9Me","33.0","56.0","","","","","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","892586624957243392","null","False","0.0","8.9258662495724339E17","null","False","Wed Aug 02 03:23:29 +0000 2017","null","False","[環資訊息]勸阻餵食有助保育嗎？  豐柏步道志工用科學監測來解答 https://t.co/dGi536iU7u","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/JyPQSOW9QG","http://ift.tt/2vrmhPs","ift.tt/2vrmhPs","45.0","68.0","","","","","","","","","","","","","","","","","","","0.0","68.0","0.0","null","null","892580522123292673","null","False","0.0","8.9258052212329267E17","null","False","Wed Aug 02 02:59:14 +0000 2017","null","False","[崔媽媽基金會]2017.07.31 - 【崔媽媽居住電子報】崔媽媽出書 預防糾紛省麻煩 https://t.co/JyPQSOW9QG","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","China","52.0","58.0","","","","","","","https://t.co/YGJmT5Ovbc","http://ift.tt/2uX0DQ5","ift.tt/2uX0DQ5","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","892571485465870336","null","False","0.0","8.9257148546587034E17","null","False","Wed Aug 02 02:23:19 +0000 2017","null","False","[民主書院訊息]在台西藏人在台北舉行“丹增曲英燭光晚會 https://t.co/YGJmT5Ovbc #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","中國人權","59.0","64.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","China","57.0","63.0","","","","","","","https://t.co/guOkuUdEZX","http://ift.tt/2vhaeDS","ift.tt/2vhaeDS","33.0","56.0","","","","","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","892571483616276484","null","False","0.0","8.9257148361627648E17","null","False","Wed Aug 02 02:23:19 +0000 2017","null","False","[民主書院訊息]習近平閱兵疑違反國旗法 珠海鋼管舞勞軍引輿論炮轟 https://t.co/guOkuUdEZX #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","中國人權","64.0","69.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","China","54.0","60.0","","","","","","","https://t.co/DOFzymjCQQ","http://ift.tt/2uX0En7","ift.tt/2uX0En7","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","66.0","0.0","null","null","892571481061851141","null","False","0.0","8.9257148106185114E17","null","False","Wed Aug 02 02:23:18 +0000 2017","null","False","[民主書院訊息]廣東抓捕230名善心彙成員 查處55家公司 https://t.co/DOFzymjCQQ #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","中國人權","61.0","66.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","China","51.0","57.0","","","","","","","https://t.co/Y55vwPPaXa","http://ift.tt/2vrpWwx","ift.tt/2vrpWwx","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","892570209202167808","null","False","0.0","8.9257020920216781E17","null","False","Wed Aug 02 02:18:15 +0000 2017","null","False","[民主書院訊息]中國要求安邦出售海外資產資金調回境內 https://t.co/Y55vwPPaXa #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","中國人權","58.0","63.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7zFV6Wb0iF","http://ift.tt/2u1Zr0G","ift.tt/2u1Zr0G","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","892568934393810944","null","False","0.0","8.9256893439381094E17","null","False","Wed Aug 02 02:13:11 +0000 2017","null","False","[環資訊息]Google以「驗光師」演算法投入核融合開發競賽 https://t.co/7zFV6Wb0iF","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/l4zl5ojqjn","http://ift.tt/2f6Woxo","ift.tt/2f6Woxo","24.0","47.0","","","","","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","892550912404860928","null","False","0.0","8.9255091240486093E17","null","False","Wed Aug 02 01:01:34 +0000 2017","null","False","[親子共學訊息]暖暖蛇舞蹈發表 - 孩子的舞台 https://t.co/l4zl5ojqjn","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6lKO4GrNlY","http://ift.tt/2w2o5LF","ift.tt/2w2o5LF","43.0","66.0","","","","","","","","","","","","","","","","","","","0.0","66.0","0.0","null","null","892394831355543553","null","False","0.0","8.9239483135554355E17","null","False","Tue Aug 01 14:41:22 +0000 2017","null","False","[同志熱線訊息]20170826 (六)【親密】 那些牽走我心的圈外女孩 分享討論會 https://t.co/6lKO4GrNlY","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","","","","","","","https://t.co/eSJYkHQOfn","http://techreport.ngo","techreport.ngo","65.0","88.0","","","","","","","","","","","","","","","","","","","0.0","105.0","0.0","null","null","892366239758241792","null","False","0.0","8.9236623975824179E17","null","False","Tue Aug 01 12:47:45 +0000 2017","null","False","曾經介紹過的NonProfit Tech for Good:全球NGO線上科技使用調查，現在已開始進行本年度的線上意見收集囉～～　https://t.co/eSJYkHQOfn　（今年多了葡語，但還是未見中文）","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nra3qdLbkD","http://ift.tt/2uRfOvJ","ift.tt/2uRfOvJ","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","892343710977073152","null","False","0.0","8.9234371097707315E17","null","False","Tue Aug 01 11:18:14 +0000 2017","null","False","[環資訊息]環評子法公聽 逐條討論終完成 詹順貴：修改後再繼續 https://t.co/nra3qdLbkD","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bFWgL2IRxk","http://ift.tt/2uTUtQM","ift.tt/2uTUtQM","25.0","48.0","","","","","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","892311732554805248","null","False","0.0","8.9231173255480525E17","null","False","Tue Aug 01 09:11:10 +0000 2017","null","False","媒觀 just uploaded a video https://t.co/bFWgL2IRxk","ja","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fxdn0BIb16","http://ift.tt/2tTIl0R","ift.tt/2tTIl0R","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","892282664258080768","null","False","0.0","8.9228266425808077E17","null","False","Tue Aug 01 07:15:39 +0000 2017","null","False","[深耕德瑪汶]《活動預告》部落。夏。青青菜菜活動又來囉～ https://t.co/fxdn0BIb16","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","","","","","https://t.co/7re54pWYg0","https://to.twngo.xyz/2vhrOqN","to.twngo.xyz/2vhrOqN","76.0","99.0","","","","","","","","","","","","","","","","","","","0.0","99.0","0.0","null","null","892247016700596224","null","False","0.0","8.9224701670059622E17","null","False","Tue Aug 01 04:54:00 +0000 2017","null","False","雖然社交平台已是網民們取得各式訊息最主要的來源管道，對NGO而言也是在網路數位經營上的不可小看的戰場。但本地的NGO/NPO 到底如何經營社交平台呢？\nhttps://t.co/7re54pWYg0","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/94Ui7XGcNl","http://ift.tt/2vnJLVG","ift.tt/2vnJLVG","56.0","79.0","","","","","","","","","","","","","","","","","","","0.0","79.0","0.0","null","null","892242788431134722","null","False","0.0","8.9224278843113472E17","null","False","Tue Aug 01 04:37:12 +0000 2017","null","False","[台語文基金會]【民視台灣學堂】 2017.07.27講台語當著時:輕聲與疊詞 台語華語大不同—林佳怡、陳豐惠 https://t.co/94Ui7XGcNl","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zSrcUoxc6j","http://ift.tt/2wfV7Y3","ift.tt/2wfV7Y3","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","892242785000189952","null","False","0.0","8.9224278500018995E17","null","False","Tue Aug 01 04:37:11 +0000 2017","null","False","[台語文基金會]《臺江臺語文學》第二十四期專題徵稿啟事 https://t.co/zSrcUoxc6j","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/90qSZZ37OI","http://ift.tt/2vhZ5SM","ift.tt/2vhZ5SM","35.0","58.0","","","","","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","892225559597633536","null","False","0.0","8.9222555959763354E17","null","False","Tue Aug 01 03:28:44 +0000 2017","null","False","[環資訊息]落實「關懷受造界」基督教義  洛桑運動東亞諮詢會議倡環保 https://t.co/90qSZZ37OI","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/smcZzpP6t2","http://ift.tt/2f3CF1M","ift.tt/2f3CF1M","24.0","47.0","","","","","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","892224217881518080","null","False","0.0","8.9222421788151808E17","null","False","Tue Aug 01 03:23:24 +0000 2017","null","False","[環資訊息]中國巢湖再傳惡臭 濕地成建材棄置場 https://t.co/smcZzpP6t2","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/s0sQ5ME19f","http://ift.tt/2hhZpeW","ift.tt/2hhZpeW","35.0","58.0","","","","","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","892224215482585089","null","False","0.0","8.9222421548258509E17","null","False","Tue Aug 01 03:23:24 +0000 2017","null","False","[環資訊息]【森林水鄉】枯木、流水、湖泊  921震出的美景水漾森林 https://t.co/s0sQ5ME19f","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ou1LP1rmll","http://ift.tt/2vhsUTD","ift.tt/2vhsUTD","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","892214132879097857","null","False","0.0","8.9221413287909786E17","null","False","Tue Aug 01 02:43:20 +0000 2017","null","False","[環資訊息]丹麥瓦登海濕地 落成全新「茅草屋」遊客中心 https://t.co/ou1LP1rmll","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","China","53.0","59.0","","","","","","","https://t.co/NzaIHie0s9","http://ift.tt/2uQ4v73","ift.tt/2uQ4v73","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","892212850550288384","null","False","0.0","8.9221285055028838E17","null","False","Tue Aug 01 02:38:14 +0000 2017","null","False","[民主書院訊息]台灣追悼劉曉波 余傑：軟禁劉霞超越法西斯 https://t.co/NzaIHie0s9 #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","中國人權","60.0","65.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","China","52.0","58.0","","","","","","","https://t.co/2xwwFLfMGC","http://ift.tt/2w09Tmt","ift.tt/2w09Tmt","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","892212846469230593","null","False","0.0","8.9221284646923059E17","null","False","Tue Aug 01 02:38:13 +0000 2017","null","False","[民主書院訊息]八一前習近平內蒙閱兵 仿鄧小平強化軍權 https://t.co/2xwwFLfMGC #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","中國人權","59.0","64.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zbTEkVtWc3","http://ift.tt/2hiCsII","ift.tt/2hiCsII","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","892209120954208256","null","False","0.0","8.9220912095420826E17","null","False","Tue Aug 01 02:23:25 +0000 2017","null","False","[環資訊息]【追蹤福島核災】遭核污染和性騷擾的同志聖地 https://t.co/zbTEkVtWc3","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CiGjfWpQh0","http://ift.tt/2f2xH5k","ift.tt/2f2xH5k","21.0","44.0","","","","","","","","","","","","","","","","","","","0.0","44.0","0.0","null","null","892209114469814273","null","False","0.0","8.9220911446981427E17","null","False","Tue Aug 01 02:23:23 +0000 2017","null","False","[環資訊息]小雨：消失中的國家級五股濕地 https://t.co/CiGjfWpQh0","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/dIn9zAu3NE","http://ift.tt/2hiLmG0","ift.tt/2hiLmG0","22.0","45.0","","","","","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","892189883393093632","null","False","0.0","8.9218988339309363E17","null","False","Tue Aug 01 01:06:58 +0000 2017","null","False","[親子共學訊息]奶爸的福利太讓人羨慕了吧！ https://t.co/dIn9zAu3NE","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7Ob91nXRpi","http://ift.tt/2tWNg57","ift.tt/2tWNg57","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","892032406861099011","null","False","0.0","8.9203240686109901E17","null","False","Mon Jul 31 14:41:13 +0000 2017","null","False","[同志熱線訊息]20170827【南部】嬡拉蕾-嬡療癒手作 https://t.co/7Ob91nXRpi","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DuJBQzzAe7","http://ift.tt/2tWd2GJ","ift.tt/2tWd2GJ","15.0","38.0","","","","","","","","","","","","","","","","","","","0.0","38.0","0.0","null","null","891967510920212480","null","False","0.0","8.9196751092021248E17","null","False","Mon Jul 31 10:23:21 +0000 2017","null","False","[永社]東南亞模式將被打破？ https://t.co/DuJBQzzAe7","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zbBWEbyf5P","http://ift.tt/2hfsAzm","ift.tt/2hfsAzm","19.0","42.0","","","","","","","","","","","","","","","","","","","0.0","42.0","0.0","null","null","891942907686637570","null","False","0.0","8.9194290768663757E17","null","False","Mon Jul 31 08:45:35 +0000 2017","null","False","[環盟訊息]台灣環境雙週刊第105期 https://t.co/zbBWEbyf5P","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/V92NJRwxNQ","http://ift.tt/2hftUlW","ift.tt/2hftUlW","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","891938049189400576","null","False","0.0","8.9193804918940058E17","null","False","Mon Jul 31 08:26:16 +0000 2017","null","False","Zhi Shan just uploaded a video https://t.co/V92NJRwxNQ","en","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/sYUeEk4IjC","http://ift.tt/2vddP5p","ift.tt/2vddP5p","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","891910402556260352","null","False","0.0","8.9191040255626035E17","null","False","Mon Jul 31 06:36:25 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/sYUeEk4IjC","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CqbW1ra2lg","http://ift.tt/2hesoR0","ift.tt/2hesoR0","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","891907851463032834","null","False","0.0","8.9190785146303283E17","null","False","Mon Jul 31 06:26:17 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/CqbW1ra2lg","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/uMHi4xhWWC","http://ift.tt/2vdpSj2","ift.tt/2vdpSj2","38.0","61.0","","","","","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","891889530323841024","null","False","0.0","8.9188953032384102E17","null","False","Mon Jul 31 05:13:29 +0000 2017","null","False","[永社]Prosecutorial checks and balances https://t.co/uMHi4xhWWC","en","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","revue","27.0","33.0","","","","","","","https://t.co/rZzHQMI6UF","https://www.getrevue.co/profile/twngo/issues/moving-taiwan-ngos-go-digital-issue-1-65440","getrevue.co/profile/twngo/…","56.0","79.0","","","","","","","","","","","","","","","","","","","0.0","79.0","0.0","null","null","891881536613740546","null","False","0.0","8.9188153661374054E17","null","False","Mon Jul 31 04:41:43 +0000 2017","null","False","hello world~~ 本站另一個發聲管道，透過 #revue 發送的電子報「NGO 推進器」第一期出來囉\nhttps://t.co/rZzHQMI6UF","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jD7qrv2Fxg","http://ift.tt/2ub32V8","ift.tt/2ub32V8","14.0","37.0","","","","","","","","","","","","","","","","","","","0.0","37.0","0.0","null","null","891881396528189441","null","False","0.0","8.9188139652818944E17","null","False","Mon Jul 31 04:41:09 +0000 2017","null","False","[澄社訊息]亞泥事件的省思 https://t.co/jD7qrv2Fxg","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/g0kH3EiwIl","http://ift.tt/2tPTjo1","ift.tt/2tPTjo1","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","891872660199800832","null","False","0.0","8.9187266019980083E17","null","False","Mon Jul 31 04:06:27 +0000 2017","null","False","聯合勸募 just uploaded a video https://t.co/g0kH3EiwIl","ja","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fJYiKbNTHW","http://ift.tt/2vdxP7W","ift.tt/2vdxP7W","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","891866311441227776","null","False","0.0","8.9186631144122778E17","null","False","Mon Jul 31 03:41:13 +0000 2017","null","False","兒福聯盟 just uploaded a video https://t.co/fJYiKbNTHW","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/lpRypOM6R5","http://ift.tt/2v9rMSm","ift.tt/2v9rMSm","23.0","46.0","","","","","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","891864807774793732","null","False","0.0","8.9186480777479373E17","null","False","Mon Jul 31 03:35:14 +0000 2017","null","False","[荒野基金會]地球最大的動物  /  徐仁修 https://t.co/lpRypOM6R5","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BfwZhpJE2Y","http://ift.tt/2vWWJqy","ift.tt/2vWWJqy","24.0","47.0","","","","","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","891860556096909312","null","False","0.0","8.9186055609690931E17","null","False","Mon Jul 31 03:18:21 +0000 2017","null","False","[環資訊息]無聲毒海岸 兩三公里綿延上千噸爐碴 https://t.co/BfwZhpJE2Y","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8TikVEOh3s","http://ift.tt/2tPyhWF","ift.tt/2tPyhWF","24.0","47.0","","","","","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","891858111090262016","null","False","0.0","8.9185811109026202E17","null","False","Mon Jul 31 03:08:38 +0000 2017","null","False","[環資訊息]底渣何處去 誰是垃圾大戰下的犧牲者 https://t.co/8TikVEOh3s","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
