"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SptFFsp9Ex","http://bit.ly/2Er8R7O","bit.ly/2Er8R7O","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","958626827148365824","null","False","0.0","9.5862682714836582E17","null","False","Wed Jan 31 09:03:40 +0000 2018","null","False","[高教工會訊息]【私校教師薪給依法應準用公校基準調薪3％】 https://t.co/SptFFsp9Ex","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/3aGjBzUQtA","http://bit.ly/2Eqm5BN","bit.ly/2Eqm5BN","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","958620994335379456","null","False","0.0","9.5862099433537946E17","null","False","Wed Jan 31 08:40:30 +0000 2018","null","False","[公民行動資料庫]親情與愛情的義大利式呼喚 https://t.co/3aGjBzUQtA","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/3We0XKXm7a","http://bit.ly/2noqduD","bit.ly/2noqduD","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","958607839685201920","null","False","0.0","9.5860783968520192E17","null","False","Wed Jan 31 07:48:13 +0000 2018","null","False","[金融業總工會]全金聯、高市產總、大眾銀行工會1月31日共同聲明 https://t.co/3We0XKXm7a","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/idGFK9ciKY","http://bit.ly/2DNxIBw","bit.ly/2DNxIBw","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","958596088226893825","null","False","0.0","9.5859608822689382E17","null","False","Wed Jan 31 07:01:31 +0000 2018","null","False","[經民連訊息]經濟民主連合「三一八運動結餘款」第九次財務公布 https://t.co/idGFK9ciKY","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/uAnP08gZxf","http://bit.ly/2EojOXD","bit.ly/2EojOXD","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","958596084464586757","null","False","0.0","9.5859608446458675E17","null","False","Wed Jan 31 07:01:31 +0000 2018","null","False","[經民連訊息]社團法人經濟民主連合第四次財務公布 https://t.co/uAnP08gZxf","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kuCCJc1vuM","http://bit.ly/2DQFQkY","bit.ly/2DQFQkY","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","958596081104891906","null","False","0.0","9.585960811048919E17","null","False","Wed Jan 31 07:01:30 +0000 2018","null","False","[經民連訊息]社團法人經濟民主連合 2017年第四季捐款徵信 https://t.co/kuCCJc1vuM","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/eUvTqmnLA7","http://bit.ly/2BGCsa7","bit.ly/2BGCsa7","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","958572855146504192","null","False","0.0","9.5857285514650419E17","null","False","Wed Jan 31 05:29:12 +0000 2018","null","False","[華人民主書院]中國千余民師齊聚北京維權 冀獲全國兩會關注 https://t.co/eUvTqmnLA7","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mgXy68MUro","http://bit.ly/2nr8CCn","bit.ly/2nr8CCn","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","958572853187792904","null","False","0.0","9.585728531877929E17","null","False","Wed Jan 31 05:29:12 +0000 2018","null","False","[華人民主書院]余文生被以“煽顛罪”監視居住 北京住所遭警方查抄 https://t.co/mgXy68MUro","ja","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/hcim6mh6zr","http://bit.ly/2BGprxg","bit.ly/2BGprxg","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","958572849970720769","null","False","0.0","9.5857284997072077E17","null","False","Wed Jan 31 05:29:11 +0000 2018","null","False","[華人民主書院]中共拒李凈瑜探夫 李明哲救援大隊批：泱泱大國玻璃心 https://t.co/hcim6mh6zr","ja","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/U6NLCuRRk4","http://bit.ly/2nq0xxP","bit.ly/2nq0xxP","23.0","46.0","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","958572846522994693","null","False","0.0","9.5857284652299469E17","null","False","Wed Jan 31 05:29:10 +0000 2018","null","False","[華人民主書院]解放軍機貴州墜毀　警封鎖消息 https://t.co/U6NLCuRRk4","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4gtm01JtU0","http://bit.ly/2Fx5I5H","bit.ly/2Fx5I5H","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","958570326635565058","null","False","0.0","9.5857032663556506E17","null","False","Wed Jan 31 05:19:09 +0000 2018","null","False","[白絲帶協會]【研究發現 青少年減少使用電子屏幕時間或可提升幸福感】 https://t.co/4gtm01JtU0","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/W7A8PAHoif","http://bit.ly/2DQKcfV","bit.ly/2DQKcfV","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","958569950943350785","null","False","0.0","9.5856995094335078E17","null","False","Wed Jan 31 05:17:40 +0000 2018","null","False","[台語文基金會]【通知】李江却台語文讀冊會~二月份歇三擺 https://t.co/W7A8PAHoif","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Tc0QQTyzML","http://bit.ly/2BGz7b5","bit.ly/2BGz7b5","44.0","67.0","","","","","","","","","","","","","","","0.0","67.0","0.0","null","null","958558052445286400","null","False","0.0","9.585580524452864E17","null","False","Wed Jan 31 04:30:23 +0000 2018","null","False","[Global Action Taiwan]陪伴在地夥伴自主動員，瀑布小學遊樂設施重生 https://t.co/Tc0QQTyzML","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jhjYapiShW","http://bit.ly/2EnZfKV","bit.ly/2EnZfKV","50.0","73.0","","","","","","","","","","","","","","","0.0","73.0","0.0","null","null","958542630819901440","null","False","0.0","9.5854263081990144E17","null","False","Wed Jan 31 03:29:06 +0000 2018","null","False","台灣世界展望會 World Vision Taiwan just uploaded a video https://t.co/jhjYapiShW","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Wgyl1dlxLh","http://bit.ly/2nndGI2","bit.ly/2nndGI2","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","958538684780961794","null","False","0.0","9.5853868478096179E17","null","False","Wed Jan 31 03:13:25 +0000 2018","null","False","[金融業總工會]台灣人壽工會與資方團體協約締約 期許勞資關係和諧穩定 https://t.co/Wgyl1dlxLh","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2SZ4Y2Oc91","http://bit.ly/2nnLp3P","bit.ly/2nnLp3P","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","958535133400838145","null","False","0.0","9.5853513340083814E17","null","False","Wed Jan 31 02:59:19 +0000 2018","null","False","[環資訊息]日公益信託修法  強化環境與文化「營運型」信託 https://t.co/2SZ4Y2Oc91","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ToQ53CDpIG","http://bit.ly/2GuL0Vc","bit.ly/2GuL0Vc","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","958531359294853120","null","False","0.0","9.5853135929485312E17","null","False","Wed Jan 31 02:44:19 +0000 2018","null","False","Zhi Shan just uploaded a video https://t.co/ToQ53CDpIG","en","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/LkMpr3OA5Z","http://bit.ly/2Gx2y31","bit.ly/2Gx2y31","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","958530127570309122","null","False","0.0","9.5853012757030912E17","null","False","Wed Jan 31 02:39:25 +0000 2018","null","False","[環資訊息]研究：心理疾患患者遇空污 死亡率顯著提高 https://t.co/LkMpr3OA5Z","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2dbl258axr","http://bit.ly/2DScu9O","bit.ly/2DScu9O","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","958527549927247872","null","False","0.0","9.5852754992724787E17","null","False","Wed Jan 31 02:29:11 +0000 2018","null","False","Zhi Shan just uploaded a video https://t.co/2dbl258axr","en","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6quz5PK35G","http://bit.ly/2E1P4Og","bit.ly/2E1P4Og","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","958522515147710465","null","False","0.0","9.5852251514771046E17","null","False","Wed Jan 31 02:09:10 +0000 2018","null","False","Zhi Shan just uploaded a video https://t.co/6quz5PK35G","en","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/c4dPpxznCT","http://bit.ly/2E18sew","bit.ly/2E18sew","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","958361885555986432","null","False","0.0","9.5836188555598643E17","null","False","Tue Jan 30 15:30:53 +0000 2018","null","False","[公民行動資料庫]【聲明】高鐵屏東站   理想目標應是始發 https://t.co/c4dPpxznCT","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/j6srEgbaDM","http://bit.ly/2rQSDlQ","bit.ly/2rQSDlQ","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","958360501339262976","null","False","0.0","9.5836050133926298E17","null","False","Tue Jan 30 15:25:23 +0000 2018","null","False","[公民行動資料庫]【新聞稿】護樹議員守諾相挺，爭議未解停止移樹 https://t.co/j6srEgbaDM","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mkadwsPjl3","http://bit.ly/2rMe5bm","bit.ly/2rMe5bm","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","958356736020242438","null","False","0.0","9.5835673602024243E17","null","False","Tue Jan 30 15:10:25 +0000 2018","null","False","[公民行動資料庫]【新聞稿】搶救台大，就是現在──  糾正台大校長遴選瑕疵 https://t.co/mkadwsPjl3","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SJnLYSnctE","http://bit.ly/2nr4x02","bit.ly/2nr4x02","40.0","63.0","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","958336542061285377","null","False","0.0","9.5833654206128538E17","null","False","Tue Jan 30 13:50:11 +0000 2018","null","False","[公民行動資料庫]【新聞稿】反國一甲興建爭議地段暫時剔除開發  居民仍憂心未來 https://t.co/SJnLYSnctE","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xDhZOsahzC","http://bit.ly/2rRQMNr","bit.ly/2rRQMNr","46.0","69.0","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","958336300259692544","null","False","0.0","9.5833630025969254E17","null","False","Tue Jan 30 13:49:13 +0000 2018","null","False","[崔媽媽基金會]107.01.31 - 【崔媽媽居住電子報】惱人的「水患」，理性溝通方有解 https://t.co/xDhZOsahzC","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0KpnlVQWvZ","http://bit.ly/2Gx5nRU","bit.ly/2Gx5nRU","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","958311152785772544","null","False","0.0","9.5831115278577254E17","null","False","Tue Jan 30 12:09:18 +0000 2018","null","False","[環資訊息]環署擬修法 7月開徵「固定污染源」粒狀物空污費  https://t.co/0KpnlVQWvZ","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/y7f0ieidP8","http://bit.ly/2rPjXka","bit.ly/2rPjXka","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","958280242958913536","null","False","0.0","9.5828024295891354E17","null","False","Tue Jan 30 10:06:28 +0000 2018","null","False","[主婦聯盟訊息]本會對「衛福部擬開放日本福島五縣食品輸台」之回應 https://t.co/y7f0ieidP8","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XBsNTmoHRp","http://bit.ly/2EmcSdy","bit.ly/2EmcSdy","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","958273432835297281","null","False","0.0","9.5827343283529728E17","null","False","Tue Jan 30 09:39:24 +0000 2018","null","False","[環資訊息]「明明分期開發！」 改分兩段未果  國一甲維持全線審查  https://t.co/XBsNTmoHRp","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qAvfSngCSA","http://bit.ly/2DJIQ2d","bit.ly/2DJIQ2d","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","958273430750625793","null","False","0.0","9.5827343075062579E17","null","False","Tue Jan 30 09:39:24 +0000 2018","null","False","[環資訊息]【2040電動車化】看不見的政策配套 產學界提4+1建議 https://t.co/qAvfSngCSA","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9Bmh6JA7EG","http://bit.ly/2DOKML9","bit.ly/2DOKML9","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","958269655566647296","null","False","0.0","9.582696555666473E17","null","False","Tue Jan 30 09:24:24 +0000 2018","null","False","[司改會訊息]李凈瑜探視被拒—李明哲救援大隊聲明 https://t.co/9Bmh6JA7EG","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/en49v8JsCl","http://bit.ly/2rRl6b2","bit.ly/2rRl6b2","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","958258560588185601","null","False","0.0","9.582585605881856E17","null","False","Tue Jan 30 08:40:19 +0000 2018","null","False","[開拓基金會]環保自然葬成趨勢 新喪葬倫理觀待建立 https://t.co/en49v8JsCl","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CRUd9DQmJ5","http://bit.ly/2ntWCPV","bit.ly/2ntWCPV","23.0","46.0","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","958258075059834881","null","False","0.0","9.5825807505983488E17","null","False","Tue Jan 30 08:38:23 +0000 2018","null","False","[綠色和平台灣]「三星，停止助長氣候變遷！」 https://t.co/CRUd9DQmJ5","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8woxk6omLY","http://bit.ly/2FveP71","bit.ly/2FveP71","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","958254483666034688","null","False","0.0","9.5825448366603469E17","null","False","Tue Jan 30 08:24:07 +0000 2018","null","False","[環資訊息]門市外高掛布條  綠色和平抗議三星僅用1%綠電 https://t.co/8woxk6omLY","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Hi2xwyBsgA","http://bit.ly/2nl2OdI","bit.ly/2nl2OdI","40.0","63.0","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","958250995192123392","null","False","0.0","9.5825099519212339E17","null","False","Tue Jan 30 08:10:15 +0000 2018","null","False","[公民行動資料庫]【新聞稿】2018世界地球日，呼龥全球啟動減塑，終結塑膠污染 https://t.co/Hi2xwyBsgA","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/OGszUuGyv4","http://bit.ly/2BCxkUI","bit.ly/2BCxkUI","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","958250992193212416","null","False","0.0","9.5825099219321242E17","null","False","Tue Jan 30 08:10:14 +0000 2018","null","False","[公民行動資料庫]【聲明】李凈瑜探視被拒，李明哲救援大隊聲明 https://t.co/OGszUuGyv4","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fKISWLPfDf","http://bit.ly/2nl3cc8","bit.ly/2nl3cc8","46.0","69.0","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","958250989202628608","null","False","0.0","9.5825098920262861E17","null","False","Tue Jan 30 08:10:13 +0000 2018","null","False","[公民行動資料庫]【學運斷簡】看不見的學運： 對當前的臺灣學運史論述與相關議題的反省（一） https://t.co/fKISWLPfDf","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MtJLMIBkkS","http://bit.ly/2FqMpe4","bit.ly/2FqMpe4","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","958239939614867457","null","False","0.0","9.5823993961486746E17","null","False","Tue Jan 30 07:26:19 +0000 2018","null","False","[永社]李凈瑜探視被拒，李明哲救援大隊聲明 https://t.co/MtJLMIBkkS","ja","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/v7GBvA6jtM","http://bit.ly/2rO6itV","bit.ly/2rO6itV","46.0","69.0","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","958227575557550080","null","False","0.0","9.5822757555755008E17","null","False","Tue Jan 30 06:37:11 +0000 2018","null","False","[台南新芽]【新芽觀點x六都春秋】拿了補助還拆屋？談台南市歷史街區振興自治條例的蘿蔔與棍子 https://t.co/v7GBvA6jtM","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gItEcQMfVm","http://bit.ly/2npg0xf","bit.ly/2npg0xf","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","958222586239909888","null","False","0.0","9.5822258623990989E17","null","False","Tue Jan 30 06:17:22 +0000 2018","null","False","[親子共學訊息]高雄市府別砍樹，我要大樹留下來！ https://t.co/gItEcQMfVm","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","","","","","https://t.co/X5XPU0P6Ya","https://to.twngo.xyz/2npr927","to.twngo.xyz/2npr927","74.0","97.0","","","","","","","","","","","","","","","0.0","97.0","0.0","null","null","958215197012918272","null","False","1.0","9.5821519701291827E17","null","False","Tue Jan 30 05:48:00 +0000 2018","null","False","[NGO 推進器] NPO Tech for Good 昨天剛公佈了去年年中進行的全球 NPO 網路科技使用調查告,本站也對此進行了中文介紹分析 \nhttps://t.co/X5XPU0P6Ya","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AQbL1mfHoX","http://bit.ly/2EnXLAn","bit.ly/2EnXLAn","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","958209456797634560","null","False","0.0","9.5820945679763456E17","null","False","Tue Jan 30 05:25:11 +0000 2018","null","False","[白絲帶協會]【療癒系《旅行青蛙》 引發親子關係的另類思考】 https://t.co/AQbL1mfHoX","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","官方的APP商店安全掛保證","24.0","38.0","","","","","","","https://t.co/Xkf7zfdIB6","http://bit.ly/2DKvWkI","bit.ly/2DKvWkI","40.0","63.0","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","958209453672845313","null","False","0.0","9.5820945367284531E17","null","False","Tue Jan 30 05:25:11 +0000 2018","null","False","[白絲帶協會]白絲帶YouTube【新聞e點通】#官方的APP商店安全掛保證？ https://t.co/Xkf7zfdIB6","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0FwQ7L7kCb","http://bit.ly/2EmMiBf","bit.ly/2EmMiBf","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","958209451063939073","null","False","0.0","9.5820945106393907E17","null","False","Tue Jan 30 05:25:10 +0000 2018","null","False","[白絲帶協會]【誘人成癮 社群媒體成了眾矢之的】 https://t.co/0FwQ7L7kCb","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nucJHrNfP9","http://bit.ly/2FsqfZ1","bit.ly/2FsqfZ1","41.0","64.0","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","958191715957043201","null","False","0.0","9.581917159570432E17","null","False","Tue Jan 30 04:14:42 +0000 2018","null","False","[司改會訊息]籲請監察院調查12/23勞基法遊行警方抓捕民眾及律師事件聯合記者會 https://t.co/nucJHrNfP9","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6rRhTYFFOU","http://bit.ly/2rTqpqA","bit.ly/2rTqpqA","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","958177854801563650","null","False","0.0","9.5817785480156365E17","null","False","Tue Jan 30 03:19:37 +0000 2018","null","False","[環資訊息]世界經濟論壇 貝萊德副董：資本主義要變，才能救地球 https://t.co/6rRhTYFFOU","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CRtDZB8eEK","http://bit.ly/2rRp3wf","bit.ly/2rRp3wf","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","958177767182487552","null","False","0.0","9.5817776718248755E17","null","False","Tue Jan 30 03:19:16 +0000 2018","null","False","[華人民主書院]抗議迫害律師遊行(中國維權律師關注組) https://t.co/CRtDZB8eEK","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wLUS7mMJoc","http://bit.ly/2nlLCF0","bit.ly/2nlLCF0","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","958173989720985600","null","False","0.0","9.581739897209856E17","null","False","Tue Jan 30 03:04:15 +0000 2018","null","False","[華人民主書院]數千港人抗議周庭被褫奪立法會參選權 https://t.co/wLUS7mMJoc","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/OFw4XD3BLv","http://bit.ly/2BBPbex","bit.ly/2BBPbex","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","958173987774836738","null","False","0.0","9.5817398777483674E17","null","False","Tue Jan 30 03:04:15 +0000 2018","null","False","[華人民主書院]美國國務院敦促北京盡快釋放瑞典公民桂民海 https://t.co/OFw4XD3BLv","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0Yct9ecvpv","http://bit.ly/2nkYyuA","bit.ly/2nkYyuA","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","958173985577070593","null","False","0.0","9.5817398557707059E17","null","False","Tue Jan 30 03:04:14 +0000 2018","null","False","[華人民主書院]台灣參與WHA 總統府：沒有被排除在外的道理 https://t.co/0Yct9ecvpv","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SQMKKF1Zvu","http://bit.ly/2rPwfcy","bit.ly/2rPwfcy","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","958171471918125057","null","False","0.0","9.5817147191812506E17","null","False","Tue Jan 30 02:54:15 +0000 2018","null","False","[華人民主書院]明十三陵擬大復修 拆16村遷1.5萬人 https://t.co/SQMKKF1Zvu","zh","","null","null","null","","","","","","","","","","","","","",""
