"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/dwGc3vrzr5","https://twngo.cf/2IdPIHx","twngo.cf/2IdPIHx","42.0","65.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","994934719572824064","null","False","0.0","9.9493471957282406E17","null","False","Fri May 11 13:38:16 +0000 2018","null","False","[公民行動資料庫]【新聞稿】中華電信限期推499優惠方案  服務處宏華員工嚴重過勞 https://t.co/dwGc3vrzr5","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Or6j3prSSM","https://twngo.cf/2Kc9rrI","twngo.cf/2Kc9rrI","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","994930964735430656","null","False","0.0","9.9493096473543066E17","null","False","Fri May 11 13:23:21 +0000 2018","null","False","[公民行動資料庫]分裂與整合：一個公民老師的角色衝突 https://t.co/Or6j3prSSM","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4siC6HtjLW","https://twngo.cf/2IyhMZm","twngo.cf/2IyhMZm","42.0","65.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","994919374720036865","null","False","0.0","9.9491937472003686E17","null","False","Fri May 11 12:37:18 +0000 2018","null","False","[綠色和平台灣]突破「要煤」還是「要核」的僵局：發展再生能源的挑戰不在技術，在心態 https://t.co/4siC6HtjLW","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/iT4PRhLCGA","https://twngo.cf/2jNZl56","twngo.cf/2jNZl56","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","994914575928778752","null","False","0.0","9.9491457592877875E17","null","False","Fri May 11 12:18:14 +0000 2018","null","False","[台南新芽]『社會民主是什麼？』新書座談會 https://t.co/iT4PRhLCGA","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/biQVo3qCDJ","https://twngo.cf/2rABAkE","twngo.cf/2rABAkE","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","994887887853359106","null","False","0.0","9.948878878533591E17","null","False","Fri May 11 10:32:11 +0000 2018","null","False","[綠色和平台灣]人人都能自由買綠電，真正翻轉能源 https://t.co/biQVo3qCDJ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/NpjfH0nRQU","https://twngo.cf/2rvwd71","twngo.cf/2rvwd71","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","994881831270043649","null","False","0.0","9.9488183127004365E17","null","False","Fri May 11 10:08:07 +0000 2018","null","False","[環資訊息]環署擬加嚴排放標準 全台過半鍋爐需改善 https://t.co/NpjfH0nRQU","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jMWI1yCoq5","https://twngo.cf/2IaRM32","twngo.cf/2IaRM32","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","994878049207357440","null","False","0.0","9.9487804920735744E17","null","False","Fri May 11 09:53:05 +0000 2018","null","False","[公民行動資料庫]障礙者也是人，也有性慾│公庫電子週報第125期 https://t.co/jMWI1yCoq5","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/WmLM4ljAbU","http://ift.tt/2oSit3s","ift.tt/2oSit3s","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","854970482059300864","null","False","0.0","8.5497048205930086E17","null","False","Thu Apr 20 08:10:22 +0000 2017","null","False","[白絲帶協會]歐洲打擊兒童色情 勿看勿傳保護兒少 https://t.co/WmLM4ljAbU","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oWfbRyT2BX","http://ift.tt/2oSe6pn","ift.tt/2oSe6pn","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","854962859423526912","null","False","0.0","8.5496285942352691E17","null","False","Thu Apr 20 07:40:04 +0000 2017","null","False","[台南新芽]【新芽月報】2017年3月回顧 https://t.co/oWfbRyT2BX","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mPwGyadMzN","http://ift.tt/2pFreAP","ift.tt/2pFreAP","17.0","40.0","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","854955863127326721","null","False","0.0","8.5495586312732672E17","null","False","Thu Apr 20 07:12:16 +0000 2017","null","False","[永社]測謊有效性也分強勢弱勢嗎 https://t.co/mPwGyadMzN","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tXu25ByF3d","http://ift.tt/2pUiR0C","ift.tt/2pUiR0C","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","854944369375399936","null","False","0.0","8.5494436937539994E17","null","False","Thu Apr 20 06:26:36 +0000 2017","null","False","[司改會訊息]《徐自強的練習題》台中特映會 https://t.co/tXu25ByF3d","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","","","","","https://t.co/c9RP0waMns","https://medium.twngo.xyz/ngo-%E5%B7%A5%E4%BD%9C%E7%94%A8-%E9%9B%BB%E5%AD%90%E9%83%B5%E4%BB%B6%E8%A8%AD%E5%AE%9A-91a29225f3f6","medium.twngo.xyz/ngo-%E5%B7%A5%…","15.0","38.0","","","","","","","","","","","","","","","0.0","38.0","0.0","null","null","854919305481211904","null","False","0.0","8.549193054812119E17","null","False","Thu Apr 20 04:47:00 +0000 2017","null","False","NGO(工作用)電子郵件設定 https://t.co/c9RP0waMns","ja","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/hB0lA7mV6U","http://ift.tt/2pTCFl3","ift.tt/2pTCFl3","18.0","41.0","","","","","","","","","","","","","","","0.0","41.0","0.0","null","null","854910280039616513","null","False","0.0","8.5491028003961651E17","null","False","Thu Apr 20 04:11:08 +0000 2017","null","False","[勞陣訊息]勞動者電子報-活動快訊 https://t.co/hB0lA7mV6U","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/matZ9hYYl9","http://ift.tt/2pEHQZu","ift.tt/2pEHQZu","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","854908263246307328","null","False","0.0","8.5490826324630733E17","null","False","Thu Apr 20 04:03:08 +0000 2017","null","False","[OURS訊息]【行動支持OURs】OURs作伙卡！ 徵求卡友！ https://t.co/matZ9hYYl9","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/u6HghugVDn","http://ift.tt/2op6eua","ift.tt/2op6eua","17.0","40.0","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","854907844772204549","null","False","0.0","8.5490784477220454E17","null","False","Thu Apr 20 04:01:28 +0000 2017","null","False","[司改會訊息]沒有真相的毒品政策 https://t.co/u6HghugVDn","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DGIFujMvDq","http://ift.tt/2oXjPfo","ift.tt/2oXjPfo","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","854904007013355525","null","False","0.0","8.5490400701335552E17","null","False","Thu Apr 20 03:46:13 +0000 2017","null","False","[環資訊息]外星人也歡迎！ NASA：「認養」地球就送衛星圖資  https://t.co/DGIFujMvDq","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yFHUFoNWWn","http://ift.tt/2pEOjns","ift.tt/2pEOjns","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","854898995323437057","null","False","0.0","8.5489899532343706E17","null","False","Thu Apr 20 03:26:18 +0000 2017","null","False","[環資訊息]綠生活的100種方式 台灣地球日市集邀你體驗 https://t.co/yFHUFoNWWn","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/sxDsd5i77b","http://ift.tt/2o5X5L8","ift.tt/2o5X5L8","23.0","46.0","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","854896557698801664","null","False","0.0","8.5489655769880166E17","null","False","Thu Apr 20 03:16:37 +0000 2017","null","False","[環資訊息]羅國榮：爹不疼娘不愛的魚槍獵捕權 https://t.co/sxDsd5i77b","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mZiCNcw6IK","http://ift.tt/2pEJxWP","ift.tt/2pEJxWP","23.0","46.0","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","854892942561087489","null","False","0.0","8.5489294256108749E17","null","False","Thu Apr 20 03:02:15 +0000 2017","null","False","[永社]回答「太陽花可以，為什麼我們不行？」 https://t.co/mZiCNcw6IK","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DJBs2EfilH","http://ift.tt/2pEHD5O","ift.tt/2pEHD5O","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","854892156749787137","null","False","0.0","8.5489215674978714E17","null","False","Thu Apr 20 02:59:07 +0000 2017","null","False","慈林教育基金會 just uploaded a video https://t.co/DJBs2EfilH","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/WBJCjvEoYy","http://ift.tt/2pEHeTD","ift.tt/2pEHeTD","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","854891405268963329","null","False","0.0","8.5489140526896333E17","null","False","Thu Apr 20 02:56:08 +0000 2017","null","False","[環資訊息]中國綠色金融20年 公共環境數據潛力甦醒中 https://t.co/WBJCjvEoYy","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BTbEMYeI1R","http://ift.tt/2oRt2UI","ift.tt/2oRt2UI","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","854888252435816448","null","False","0.0","8.5488825243581645E17","null","False","Thu Apr 20 02:43:37 +0000 2017","null","False","[綠色和平台灣]蘋果又一大改革 手機將採用 100% 再生材製造 https://t.co/BTbEMYeI1R","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CsG1rIh3AP","http://ift.tt/2pEnu2x","ift.tt/2pEnu2x","19.0","42.0","","","","","","","","","","","","","","","0.0","42.0","0.0","null","null","854886384326365184","null","False","0.0","8.5488638432636518E17","null","False","Thu Apr 20 02:36:11 +0000 2017","null","False","[環資訊息]台灣綠電市場自由化之展望 https://t.co/CsG1rIh3AP","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nfvULRWraB","http://ift.tt/2pEpDv6","ift.tt/2pEpDv6","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","854881437799112705","null","False","0.0","8.548814377991127E17","null","False","Thu Apr 20 02:16:32 +0000 2017","null","False","[環資訊息]綠島珊瑚礁體檢 東北季風成天然「禁漁期」 https://t.co/nfvULRWraB","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/g7ih1mThnu","http://ift.tt/2oRgRau","ift.tt/2oRgRau","49.0","72.0","","","","","","","","","","","","","","","0.0","72.0","0.0","null","null","854878863125610496","null","False","0.0","8.548788631256105E17","null","False","Thu Apr 20 02:06:18 +0000 2017","null","False","[環資訊息]城鄉建設搶破頭  立委建議排除六都  柯文哲：願為實驗場域 李四川：全部改為公務預算 https://t.co/g7ih1mThnu","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/cHjZOPHsMT","http://ift.tt/2pEyhXK","ift.tt/2pEyhXK","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","854877342224830464","null","False","0.0","8.5487734222483046E17","null","False","Thu Apr 20 02:00:15 +0000 2017","null","False","[民主書院訊息]大陸異議人士張向忠被跟原旅行團遭台灣政府強制出境 https://t.co/cHjZOPHsMT","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pkh7Fb5SJ6","http://ift.tt/2oXntpz","ift.tt/2oXntpz","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","854877340018642945","null","False","0.0","8.5487734001864294E17","null","False","Thu Apr 20 02:00:15 +0000 2017","null","False","[民主書院訊息]香港議員批評“東江水統包制”為不平等條約 https://t.co/pkh7Fb5SJ6","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6jGbHbchpL","http://ift.tt/2pEuiuh","ift.tt/2pEuiuh","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","854877336965181441","null","False","0.0","8.5487733696518144E17","null","False","Thu Apr 20 02:00:14 +0000 2017","null","False","[民主書院訊息]中方會晤屢遭朝鮮拒絕 重申半島無核化立場 https://t.co/6jGbHbchpL","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HvnBN3mYH1","http://ift.tt/2oXhUYo","ift.tt/2oXhUYo","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","854877333454553088","null","False","0.0","8.5487733345455309E17","null","False","Thu Apr 20 02:00:13 +0000 2017","null","False","[民主書院訊息]萬畝草場遭強占 內蒙古多地牧民向中巡組投訴 https://t.co/HvnBN3mYH1","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""http://justcoz.org"" rel=""nofollow"">justcoz</a>","","","","NGO news from Taiwan","NGOnewsTW","63.0","73.0","770241326172418048","7.7024132617241805E17","https://t.co/26Jp1DpMTX","http://mo.nu/r/NGOnewsTW/4408/2?uid=4Fcq","mo.nu/r/NGOnewsTW/44…","75.0","98.0","","","","","","","","","","","","","","","0.0","123.0","0.0","null","null","854710632972668931","null","False","0.0","8.5471063297266893E17","null","False","Wed Apr 19 14:57:49 +0000 2017","null","False","Spread the word and make a difference. Donate a tweet a day to @NGOnewsTW. https://t.co/26Jp1DpMTX ☞https://t.co/2CohkiBcXo","en","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","","https://t.co/2CohkiBcXo","http://justcoz.org","justcoz.org","100.0","123.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/s7kVpMAltg","http://ift.tt/2oUDk8o","ift.tt/2oUDk8o","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","854646048849055745","null","False","0.0","8.5464604884905574E17","null","False","Wed Apr 19 10:41:11 +0000 2017","null","False","[人約盟訊息]護蟹基地行動 ― 人權橫行先安家，人約盟需要你的幫忙 https://t.co/s7kVpMAltg","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/PzZbIaDrs4","http://ift.tt/2orsFhN","ift.tt/2orsFhN","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","854627203325341696","null","False","0.0","8.546272033253417E17","null","False","Wed Apr 19 09:26:18 +0000 2017","null","False","[環資訊息]民間地熱第一案通過環評 宜蘭利澤將募百億資金 https://t.co/PzZbIaDrs4","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DwoqHpcd6z","http://ift.tt/2pzHkvV","ift.tt/2pzHkvV","21.0","44.0","","","","","","","","","","","","","","","0.0","44.0","0.0","null","null","854606292027092992","null","False","0.0","8.5460629202709299E17","null","False","Wed Apr 19 08:03:12 +0000 2017","null","False","[綠色和平台灣]環境志工，超乎你的想像！ https://t.co/DwoqHpcd6z","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8ALe8uVecx","http://ift.tt/2pQElf9","ift.tt/2pQElf9","52.0","75.0","","","","","","","","","","","","","","","0.0","75.0","0.0","null","null","854579194495471617","null","False","0.0","8.5457919449547162E17","null","False","Wed Apr 19 06:15:31 +0000 2017","null","False","[勞陣訊息]20170419面對少子女化，莫濫發現金； 解決少子女化，請衛福部修「兒權法」推動公共托育 https://t.co/8ALe8uVecx","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","","","","","https://t.co/e2Qh2Llmdt","http://twngo.xyz","twngo.xyz","5.0","28.0","","","","","","","","","","","","","","","0.0","76.0","0.0","null","null","854563963333480452","null","False","0.0","8.5456396333348045E17","null","False","Wed Apr 19 05:15:00 +0000 2017","null","False","from https://t.co/e2Qh2Llmdt at Medium NGO官網設計的必備要件？ https://t.co/Uoxr7m6G3M","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","","https://t.co/Uoxr7m6G3M","https://medium.twngo.xyz/ngo%E5%AE%98%E7%B6%B2%E7%9A%84%E5%BF%85%E5%82%99%E8%A6%81%E4%BB%B6-46fee1bf34d3","medium.twngo.xyz/ngo%E5%AE%98%E…","53.0","76.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ltJd95nsIg","http://ift.tt/2olI0RH","ift.tt/2olI0RH","18.0","41.0","","","","","","","","","","","","","","","0.0","41.0","0.0","null","null","854530860992929792","null","False","0.0","8.5453086099292979E17","null","False","Wed Apr 19 03:03:28 +0000 2017","null","False","[親子共學訊息]面對「未知」的感覺 https://t.co/ltJd95nsIg","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/U5GoOHvbFJ","http://ift.tt/2olymOT","ift.tt/2olymOT","49.0","72.0","","","","","","","","","","","","","","","0.0","72.0","0.0","null","null","854526075824734208","null","False","0.0","8.5452607582473421E17","null","False","Wed Apr 19 02:44:27 +0000 2017","null","False","[老盟訊息]106年老人保護專業人員訓練─「老人保護責任通報人訓練(屏東、嘉義縣)」開始報名囉! https://t.co/U5GoOHvbFJ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Hr8gAZFkb2","http://ift.tt/2o1EPCC","ift.tt/2o1EPCC","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","854525249794297857","null","False","0.0","8.5452524979429786E17","null","False","Wed Apr 19 02:41:10 +0000 2017","null","False","[環資訊息]研究：氣候變遷攪亂嗅覺 北極熊恐餓肚子 https://t.co/Hr8gAZFkb2","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Qui0DNRlS1","http://ift.tt/2olhnfT","ift.tt/2olhnfT","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","854525246942138368","null","False","0.0","8.5452524694213837E17","null","False","Wed Apr 19 02:41:09 +0000 2017","null","False","[環資訊息]1.5°C的挑戰 科學家：2040年前全球必須零碳排 https://t.co/Qui0DNRlS1","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/JZnwqPcVaW","http://ift.tt/2oTrrzO","ift.tt/2oTrrzO","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","854517507721482240","null","False","0.0","8.5451750772148224E17","null","False","Wed Apr 19 02:10:24 +0000 2017","null","False","[民主書院訊息]陝西教師三天上訪遭特警驅散 地方政府秋後算賬 https://t.co/JZnwqPcVaW","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Wq0EtgEjZV","http://ift.tt/2olwwxq","ift.tt/2olwwxq","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","854517506089897984","null","False","0.0","8.5451750608989798E17","null","False","Wed Apr 19 02:10:24 +0000 2017","null","False","[民主書院訊息]再有新龍縣藏人在四川甘孜自焚抗議 https://t.co/Wq0EtgEjZV","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/suOklygjQH","http://ift.tt/2oTzSuV","ift.tt/2oTzSuV","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","854517503657222144","null","False","0.0","8.5451750365722214E17","null","False","Wed Apr 19 02:10:23 +0000 2017","null","False","[民主書院訊息]RFA獨家：大陸異議人士張向忠被移民署帶走 https://t.co/suOklygjQH","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ANAtGo35Wn","http://ift.tt/2olenQF","ift.tt/2olenQF","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","854517501807480832","null","False","0.0","8.5451750180748083E17","null","False","Wed Apr 19 02:10:23 +0000 2017","null","False","[民主書院訊息]再有新龍縣藏人在四川甘孜自焚抗議 https://t.co/ANAtGo35Wn","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7ChWcRxWnO","http://ift.tt/2oTqd7x","ift.tt/2oTqd7x","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","854513931041296385","null","False","0.0","8.5451393104129638E17","null","False","Wed Apr 19 01:56:11 +0000 2017","null","False","[環資訊息]台化生煤許可證審查又來了  這次在宜蘭  縣民要求審查公開  https://t.co/7ChWcRxWnO","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8fGDYfZajC","http://ift.tt/2pycTmY","ift.tt/2pycTmY","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","854373501687525377","null","False","0.0","8.5437350168752538E17","null","False","Tue Apr 18 16:38:10 +0000 2017","null","False","[台南新芽]新芽講堂 l 棒球牽起的台南情 https://t.co/8fGDYfZajC","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/EsXPgWQ59Z","http://ift.tt/2pe6BMd","ift.tt/2pe6BMd","21.0","44.0","","","","","","","","","","","","","","","0.0","44.0","0.0","null","null","854373497216409606","null","False","0.0","8.543734972164096E17","null","False","Tue Apr 18 16:38:09 +0000 2017","null","False","[台南新芽]給這一代吃貨的地圖 活動記錄 https://t.co/EsXPgWQ59Z","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""http://justcoz.org"" rel=""nofollow"">justcoz</a>","","","","NGO news from Taiwan","NGOnewsTW","24.0","34.0","770241326172418048","7.7024132617241805E17","https://t.co/NfqSNGdBCG","http://mo.nu/r/NGOnewsTW/4408/0?uid=4Fcq","mo.nu/r/NGOnewsTW/44…","74.0","97.0","","","","","","","","","","","","","","","0.0","122.0","0.0","null","null","854347901765427200","null","False","0.0","8.543479017654272E17","null","False","Tue Apr 18 14:56:27 +0000 2017","null","False","Donate a tweet a day to @NGOnewsTW. Click the link and become a supporter https://t.co/NfqSNGdBCG ☞https://t.co/2CohkiBcXo","en","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","","https://t.co/2CohkiBcXo","http://justcoz.org","justcoz.org","99.0","122.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/u0dJYWSi8k","http://ift.tt/2pOwKgU","ift.tt/2pOwKgU","18.0","41.0","","","","","","","","","","","","","","","0.0","41.0","0.0","null","null","854334190892068864","null","False","0.0","8.5433419089206886E17","null","False","Tue Apr 18 14:01:58 +0000 2017","null","False","[荒野訊息]荒野第六屆親子團的春望 https://t.co/u0dJYWSi8k","zh","null","null","null","","","","","","","","","","","","","",""
