"coordinates","retweeted","source","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/7GU0yeTfzx","http://ift.tt/2m8kcUs","ift.tt/2m8kcUs","36.0","59.0","0.0","59.0","0.0","null","null","842608261815660545","null","False","0.0","8.4260826181566054E17","null","False","Fri Mar 17 05:27:19 +0000 2017","null","False","[慈林基金會]慈林講座~高志明 義美食品總經理主講，歡迎免費蒞臨參加! https://t.co/7GU0yeTfzx","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/cnzvQbvVmA","http://ift.tt/2mVBKSo","ift.tt/2mVBKSo","29.0","52.0","0.0","52.0","0.0","null","null","842599426514341888","null","False","0.0","8.4259942651434189E17","null","False","Fri Mar 17 04:52:12 +0000 2017","null","False","[環資訊息]調整八儲槽所存物質 六輕允諾毒物留廠時間縮短 https://t.co/cnzvQbvVmA","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/cnohQxGomD","http://ift.tt/2mAHChl","ift.tt/2mAHChl","28.0","51.0","0.0","51.0","0.0","null","null","842597413303017472","null","False","0.0","8.4259741330301747E17","null","False","Fri Mar 17 04:44:12 +0000 2017","null","False","[司改會訊息]尤伯祥／省錢司改，跟著德國這樣做就對了！ https://t.co/cnohQxGomD","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/BDMhpVyUyy","http://ift.tt/2mOWOrV","ift.tt/2mOWOrV","33.0","56.0","0.0","56.0","0.0","null","null","842588361193803780","null","False","0.0","8.4258836119380378E17","null","False","Fri Mar 17 04:08:14 +0000 2017","null","False","[永續生態旅遊協會]美麗的賽德克巴萊－能高越嶺道（雲海）生態之旅 https://t.co/BDMhpVyUyy","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/TsqS9PMgHK","http://ift.tt/2nLfrfX","ift.tt/2nLfrfX","34.0","57.0","0.0","57.0","0.0","null","null","842575512572776449","null","False","0.0","8.4257551257277645E17","null","False","Fri Mar 17 03:17:11 +0000 2017","null","False","[環資訊息]哈崙百年艱苦林業史　《無盡藏》紀錄台灣經濟發展幕後推力 https://t.co/TsqS9PMgHK","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/kxJVs71Mj3","http://ift.tt/2mAvo8d","ift.tt/2mAvo8d","36.0","59.0","0.0","59.0","0.0","null","null","842572991011733509","null","False","0.0","8.425729910117335E17","null","False","Fri Mar 17 03:07:09 +0000 2017","null","False","[環資訊息]歐盟如何迎戰「能源貧窮」？ 合理電價阻止能效不足的惡性循環 https://t.co/kxJVs71Mj3","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/edHKfo2WsT","http://ift.tt/2nxHlwu","ift.tt/2nxHlwu","43.0","66.0","0.0","66.0","0.0","null","null","842569247805100032","null","False","0.0","8.4256924780510003E17","null","False","Fri Mar 17 02:52:17 +0000 2017","null","False","[高教工會訊息]沒有改善，就沒有公平！  高教工會「私立大專教師年金改善方案」出爐！ https://t.co/edHKfo2WsT","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/i9kpZ32QWm","http://ift.tt/2nfpmh4","ift.tt/2nfpmh4","40.0","63.0","0.0","63.0","0.0","null","null","842566739443531776","null","False","0.0","8.4256673944353178E17","null","False","Fri Mar 17 02:42:19 +0000 2017","null","False","[環資訊息]不一樣的共享辦公室 西班牙建築團隊用2000盆植栽打造「第二個家」 https://t.co/i9kpZ32QWm","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/ct9jBnNmkT","http://ift.tt/2ntCoIa","ift.tt/2ntCoIa","31.0","54.0","0.0","54.0","0.0","null","null","842557569134673920","null","False","0.0","8.4255756913467392E17","null","False","Fri Mar 17 02:05:53 +0000 2017","null","False","[民主書院訊息]內蒙古阿魯科爾沁旗漢、蒙衝突 兩牧民傷重入院 https://t.co/ct9jBnNmkT","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/8md7NIKCzE","http://ift.tt/2mytmom","ift.tt/2mytmom","26.0","49.0","0.0","49.0","0.0","null","null","842557567876456449","null","False","0.0","8.4255756787645645E17","null","False","Fri Mar 17 02:05:52 +0000 2017","null","False","[民主書院訊息]兩會結束 維權人士李碧雲繼續遭穩控 https://t.co/8md7NIKCzE","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/umXxNdYMBe","http://ift.tt/2ntCwYs","ift.tt/2ntCwYs","34.0","57.0","0.0","57.0","0.0","null","null","842557566576181248","null","False","0.0","8.4255756657618125E17","null","False","Fri Mar 17 02:05:52 +0000 2017","null","False","[民主書院訊息]廣西農民穿越烏坎村六層監控 探望莊烈宏母親過程曲折 https://t.co/umXxNdYMBe","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/sKaxNXQZhi","http://ift.tt/2mypZ0C","ift.tt/2mypZ0C","32.0","55.0","0.0","55.0","0.0","null","null","842557564806201344","null","False","0.0","8.4255756480620134E17","null","False","Fri Mar 17 02:05:52 +0000 2017","null","False","[民主書院訊息]香港政黨設立街站 呼吁參與特首“民間全民投票” https://t.co/sKaxNXQZhi","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/dzfnCeBmdb","http://ift.tt/2nfg1pk","ift.tt/2nfg1pk","33.0","56.0","0.0","56.0","0.0","null","null","842556273539387394","null","False","0.0","8.4255627353938739E17","null","False","Fri Mar 17 02:00:44 +0000 2017","null","False","[民主書院訊息]韓國經濟「傾中」的代價 台灣要引為殷鑑（端木雲） https://t.co/dzfnCeBmdb","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/GjprJAl5Px","http://ift.tt/2m5RFyO","ift.tt/2m5RFyO","32.0","55.0","0.0","55.0","0.0","null","null","842417031437815808","null","False","0.0","8.4241703143781581E17","null","False","Thu Mar 16 16:47:26 +0000 2017","null","False","[環資訊息]爭議老舊危險重建條例初審完成  立委設十年落日條款 https://t.co/GjprJAl5Px","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/3V5A14Ld49","http://ift.tt/2mMoLka","ift.tt/2mMoLka","29.0","52.0","0.0","52.0","0.0","null","null","842343614328016896","null","False","0.0","8.423436143280169E17","null","False","Thu Mar 16 11:55:42 +0000 2017","null","False","[台語文基金會]2017「有影講台語」影片徵選至3/31 https://t.co/3V5A14Ld49","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/HoLT1hOnbA","http://ift.tt/2n2yZ2f","ift.tt/2n2yZ2f","49.0","72.0","0.0","72.0","0.0","null","null","842343612604157953","null","False","0.0","8.4234361260415795E17","null","False","Thu Mar 16 11:55:41 +0000 2017","null","False","[台語文基金會]第8屆<寶島出狀元>青少年台語才藝全國選拔賽，即日起至4/16為止。 https://t.co/HoLT1hOnbA","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/aC4nuAMzu6","http://ift.tt/2mwFl6Z","ift.tt/2mwFl6Z","41.0","64.0","0.0","64.0","0.0","null","null","842315896131588096","null","False","0.0","8.423158961315881E17","null","False","Thu Mar 16 10:05:33 +0000 2017","null","False","[人約盟訊息]3月18日晚上九點 我們要一個答案–318三週年，監督條例不能再等 https://t.co/aC4nuAMzu6","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/IY1sug4BUh","http://ift.tt/2m3GSoF","ift.tt/2m3GSoF","34.0","57.0","0.0","57.0","0.0","null","null","842304256136888321","null","False","0.0","8.4230425613688832E17","null","False","Thu Mar 16 09:19:18 +0000 2017","null","False","[司改會訊息]小筆記：「總統府司法改革國是會議」第一分組第二次會議 https://t.co/IY1sug4BUh","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/3O2qzdSGOz","http://ift.tt/2mLXHS6","ift.tt/2mLXHS6","47.0","70.0","0.0","70.0","0.0","null","null","842302274143694848","null","False","0.0","8.4230227414369485E17","null","False","Thu Mar 16 09:11:26 +0000 2017","null","False","轉型正義週訊  No.396(哥倫比亞國會通過轉型正義體制/波蘭試圖從美國引渡二戰戰爭嫌犯) https://t.co/3O2qzdSGOz","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/yKGzY5miuC","http://ift.tt/2mRMlhe","ift.tt/2mRMlhe","36.0","59.0","0.0","59.0","0.0","null","null","842298181664792577","null","False","0.0","8.4229818166479258E17","null","False","Thu Mar 16 08:55:10 +0000 2017","null","False","[台權會訊息]【聯合聲明】憲法法庭也要民主化，資訊公開、程序參與不可缺 https://t.co/yKGzY5miuC","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/TDxYqDOVPO","http://ift.tt/2mvWr4G","ift.tt/2mvWr4G","26.0","49.0","0.0","49.0","0.0","null","null","842289136765669376","null","False","0.0","8.4228913676566938E17","null","False","Thu Mar 16 08:19:13 +0000 2017","null","False","[司改會訊息]司法願景— 從落實偵查不公開原則做起 https://t.co/TDxYqDOVPO","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/gO7cwW7H8W","http://ift.tt/2nqe0Y5","ift.tt/2nqe0Y5","42.0","65.0","0.0","65.0","0.0","null","null","842269824009011201","null","False","0.0","8.422698240090112E17","null","False","Thu Mar 16 07:02:29 +0000 2017","null","False","[高教工會訊息]沒有改善，就沒有公平！ 高教工會「私立大專教師年金改善方案」出爐！ https://t.co/gO7cwW7H8W","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/5ecsKXmWFC","http://ift.tt/2ncE3kX","ift.tt/2ncE3kX","36.0","59.0","0.0","59.0","0.0","null","null","842257174868942848","null","False","0.0","8.4225717486894285E17","null","False","Thu Mar 16 06:12:13 +0000 2017","null","False","wildathearttw just uploaded a video https://t.co/5ecsKXmWFC","en","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/4wjteBHtJk","http://ift.tt/2mLG4BV","ift.tt/2mLG4BV","36.0","59.0","0.0","59.0","0.0","null","null","842257172515938304","null","False","0.0","8.422571725159383E17","null","False","Thu Mar 16 06:12:12 +0000 2017","null","False","wildathearttw just uploaded a video https://t.co/4wjteBHtJk","en","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/Ad0KcyMBea","http://ift.tt/2mLrYjX","ift.tt/2mLrYjX","36.0","59.0","0.0","59.0","0.0","null","null","842255997527818245","null","False","0.0","8.4225599752781824E17","null","False","Thu Mar 16 06:07:32 +0000 2017","null","False","wildathearttw just uploaded a video https://t.co/Ad0KcyMBea","en","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/jC1DaeuTco","http://ift.tt/2m34gTp","ift.tt/2m34gTp","25.0","48.0","0.0","48.0","0.0","null","null","842254736996855809","null","False","0.0","8.4225473699685581E17","null","False","Thu Mar 16 06:02:32 +0000 2017","null","False","[環資訊息]詹順貴：6月前推出環評法母法修法草案 https://t.co/jC1DaeuTco","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/hGcCEEvwFv","http://ift.tt/2nq1ec4","ift.tt/2nq1ec4","40.0","63.0","0.0","63.0","0.0","null","null","842250606576320513","null","False","0.0","8.4225060657632051E17","null","False","Thu Mar 16 05:46:07 +0000 2017","null","False","[One-Forty]2017 One-Forty 年度特展，一切從哪裡開始？ https://t.co/hGcCEEvwFv","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/reB58Qbaly","http://ift.tt/2nH8ix4","ift.tt/2nH8ix4","33.0","56.0","0.0","56.0","0.0","null","null","842243038692937728","null","False","0.0","8.4224303869293773E17","null","False","Thu Mar 16 05:16:03 +0000 2017","null","False","[永社]日本武士能蛻變成台灣勇士嗎？國家棒球隊公司化問題就解決？ https://t.co/reB58Qbaly","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/3DXqJV4MVX","http://ift.tt/2nutCq4","ift.tt/2nutCq4","17.0","40.0","0.0","40.0","0.0","null","null","842241324610924544","null","False","0.0","8.4224132461092454E17","null","False","Thu Mar 16 05:09:14 +0000 2017","null","False","[司改會訊息]完善司法科學的方式 https://t.co/3DXqJV4MVX","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/xcABpKDazZ","http://ift.tt/2mvmqtb","ift.tt/2mvmqtb","29.0","52.0","0.0","52.0","0.0","null","null","842228387817111552","null","False","0.0","8.4222838781711155E17","null","False","Thu Mar 16 04:17:50 +0000 2017","null","False","[環資訊息]六輕四期3案重作環評 李應元澄清沒有針對台塑 https://t.co/xcABpKDazZ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/jC8f4Hr4Vx","http://ift.tt/2muIJhu","ift.tt/2muIJhu","30.0","53.0","0.0","53.0","0.0","null","null","842214395019165696","null","False","0.0","8.422143950191657E17","null","False","Thu Mar 16 03:22:14 +0000 2017","null","False","[環資訊息]中國三千年歷史氣候記錄  發現未來氣候變遷密碼 https://t.co/jC8f4Hr4Vx","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/2OdFPPM2t4","http://ift.tt/2npyVuh","ift.tt/2npyVuh","27.0","50.0","0.0","50.0","0.0","null","null","842214392808783872","null","False","0.0","8.4221439280878387E17","null","False","Thu Mar 16 03:22:13 +0000 2017","null","False","[環資訊息]用餵飽全世界行銷殺蟲劑？ 聯合國斥不道德 https://t.co/2OdFPPM2t4","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/9KlCrxfxli","http://ift.tt/2mQFlBk","ift.tt/2mQFlBk","36.0","59.0","0.0","59.0","0.0","null","null","842214105465384960","null","False","0.0","8.4221410546538496E17","null","False","Thu Mar 16 03:21:04 +0000 2017","null","False","[荒野訊息]【聯合聲明】抗議經部出爾反爾！要求違章工廠政策開放公民參與 https://t.co/9KlCrxfxli","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/u3RkafQgAx","http://ift.tt/2mvhjJb","ift.tt/2mvhjJb","19.0","42.0","0.0","42.0","0.0","null","null","842205708120662016","null","False","0.0","8.4220570812066202E17","null","False","Thu Mar 16 02:47:42 +0000 2017","null","False","法扶報報電子報-2017/03/10 https://t.co/u3RkafQgAx","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/NZI5YAVk5q","http://ift.tt/2npALLz","ift.tt/2npALLz","29.0","52.0","0.0","52.0","0.0","null","null","842198560955342850","null","False","0.0","8.4219856095534285E17","null","False","Thu Mar 16 02:19:18 +0000 2017","null","False","[白絲帶協會]使用APP選擇性提供個資  資安防護進一步 https://t.co/NZI5YAVk5q","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/OQQ9YD0Anq","http://ift.tt/2n1Hieo","ift.tt/2n1Hieo","49.0","72.0","0.0","72.0","0.0","null","null","842195255831199744","null","False","0.0","8.4219525583119974E17","null","False","Thu Mar 16 02:06:10 +0000 2017","null","False","[永社]Media leaks imperil the idea of a fair trial https://t.co/OQQ9YD0Anq","en","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/HRwmeJ6Flu","http://ift.tt/2mQzgVu","ift.tt/2mQzgVu","30.0","53.0","0.0","53.0","0.0","null","null","842185423623446529","null","False","0.0","8.4218542362344653E17","null","False","Thu Mar 16 01:27:06 +0000 2017","null","False","慈林教育基金會 just uploaded a video https://t.co/HRwmeJ6Flu","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/dWdIOrdkjB","http://ift.tt/2mQvDyV","ift.tt/2mQvDyV","33.0","56.0","0.0","56.0","0.0","null","null","842177881912573952","null","False","0.0","8.4217788191257395E17","null","False","Thu Mar 16 00:57:08 +0000 2017","null","False","台都市更新受害者聯盟 just uploaded a video https://t.co/dWdIOrdkjB","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/nhREUGmHIj","http://ift.tt/2m1K44k","ift.tt/2m1K44k","27.0","50.0","0.0","50.0","0.0","null","null","842151464105586688","null","False","0.0","8.4215146410558669E17","null","False","Wed Mar 15 23:12:10 +0000 2017","null","False","New videos from 台都市更新受害者聯盟 https://t.co/nhREUGmHIj","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/KmfGM5ePVF","http://ift.tt/2nnP2st","ift.tt/2nnP2st","38.0","61.0","0.0","61.0","0.0","null","null","842043408831123456","null","False","0.0","8.4204340883112346E17","null","False","Wed Mar 15 16:02:47 +0000 2017","null","False","公民監督國會聯盟: ""立法院議事觀看指南"" and more videos https://t.co/KmfGM5ePVF","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/3SfvXU2a7r","http://ift.tt/2msrmPf","ift.tt/2msrmPf","33.0","56.0","0.0","56.0","0.0","null","null","842002007326089216","null","False","0.0","8.4200200732608922E17","null","False","Wed Mar 15 13:18:16 +0000 2017","null","False","[環資訊息]鏖戰6年打回原點 六輕四期「689」確認併案重作環評 https://t.co/3SfvXU2a7r","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/qCvPou48MQ","http://ift.tt/2mDl7eh","ift.tt/2mDl7eh","39.0","62.0","0.0","62.0","0.0","null","null","841968318319890432","null","False","0.0","8.4196831831989043E17","null","False","Wed Mar 15 11:04:24 +0000 2017","null","False","[司改會訊息]3/14會議大補帖：「司法科學、鑑定機制與專家證人」各方案整理 https://t.co/qCvPou48MQ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/TrVPtOizEY","http://ift.tt/2mIzOLe","ift.tt/2mIzOLe","43.0","66.0","0.0","66.0","0.0","null","null","841955180371427328","null","False","0.0","8.4195518037142733E17","null","False","Wed Mar 15 10:12:12 +0000 2017","null","False","[護家盟訊息]投書／同志團體和同性戀教授做的同性婚姻民調   好公正？超有參考價值？ https://t.co/TrVPtOizEY","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/ohliqITjG1","http://ift.tt/2nDBvJ1","ift.tt/2nDBvJ1","31.0","54.0","0.0","54.0","0.0","null","null","841925027318636544","null","False","0.0","8.4192502731863654E17","null","False","Wed Mar 15 08:12:23 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/ohliqITjG1","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/QqxBBorw7p","http://ift.tt/2nmpeNj","ift.tt/2nmpeNj","31.0","54.0","0.0","54.0","0.0","null","null","841922466448609283","null","False","0.0","8.4192246644860928E17","null","False","Wed Mar 15 08:02:12 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/QqxBBorw7p","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/C3YzjJIc3q","http://ift.tt/2nrafOZ","ift.tt/2nrafOZ","30.0","53.0","0.0","53.0","0.0","null","null","841906184189804544","null","False","0.0","8.4190618418980454E17","null","False","Wed Mar 15 06:57:30 +0000 2017","null","False","法律扶助基金會 just uploaded a video https://t.co/C3YzjJIc3q","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/wUfAWcaFSV","http://ift.tt/2mqISmc","ift.tt/2mqISmc","36.0","59.0","0.0","59.0","0.0","null","null","841882168573984768","null","False","0.0","8.4188216857398477E17","null","False","Wed Mar 15 05:22:05 +0000 2017","null","False","地球公民基金會 (CET) just uploaded a video https://t.co/wUfAWcaFSV","ja","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/71vwlFQxPe","http://ift.tt/2lYTzBb","ift.tt/2lYTzBb","30.0","53.0","0.0","53.0","0.0","null","null","841881457043873793","null","False","0.0","8.4188145704387379E17","null","False","Wed Mar 15 05:19:15 +0000 2017","null","False","[環資訊息]台塑越鋼受害漁民：拿不到5億賠償  還挨政府打 https://t.co/71vwlFQxPe","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/OctyMWJhyD","http://ift.tt/2mM74Tu","ift.tt/2mM74Tu","42.0","65.0","0.0","65.0","0.0","null","null","841878146278387712","null","False","0.0","8.4187814627838771E17","null","False","Wed Mar 15 05:06:06 +0000 2017","null","False","[親子共學訊息]【採訪通知】20170316記者會─在戒掉空汙之前，我可能不會投你 https://t.co/OctyMWJhyD","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/NFcgzAoeXr","http://ift.tt/2mM52To","ift.tt/2mM52To","35.0","58.0","0.0","58.0","0.0","null","null","841876868760502272","null","False","0.0","8.4187686876050227E17","null","False","Wed Mar 15 05:01:01 +0000 2017","null","False","[蠻野心足訊息]【聯合新聞稿】礦務局當台泥打手，法規量身訂做變變變！ https://t.co/NFcgzAoeXr","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/DSeHQYNucq","http://ift.tt/2mLW1tL","ift.tt/2mLW1tL","33.0","56.0","0.0","56.0","0.0","null","null","841862085361455104","null","False","0.0","8.418620853614551E17","null","False","Wed Mar 15 04:02:16 +0000 2017","null","False","台都市更新受害者聯盟 just uploaded a video https://t.co/DSeHQYNucq","zh","null","null","null","","","","","","","","","","","","","",""
