"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","contributors____-","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GyvkGqtQEy","http://ift.tt/2fxavLM","ift.tt/2fxavLM","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","803549658220032004","null","False","0.0","8.03549658220032E17","null","False","Tue Nov 29 10:42:22 +0000 2016","null","False","[環資訊息]整合PM2.5、臭氧  新式空污指標「AQI」12月1日上路 https://t.co/GyvkGqtQEy","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GR4GgwDena","http://ift.tt/2fLLg6S","ift.tt/2fLLg6S","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","803537082077630465","null","False","0.0","8.0353708207763046E17","null","False","Tue Nov 29 09:52:24 +0000 2016","null","False","[環資訊息]空品緊急防制辦法草案又挨轟  環署終同意到中南部辦公聽會 https://t.co/GR4GgwDena","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/StMZgAmwhv","http://ift.tt/2fwNngr","ift.tt/2fwNngr","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","803529754372698113","null","False","0.0","8.0352975437269811E17","null","False","Tue Nov 29 09:23:16 +0000 2016","null","False","[司改會訊息]冤案 X 圖博 X 嘉年華—司改人權系列活動 https://t.co/StMZgAmwhv","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/3LsKDm2VEZ","http://ift.tt/2fwGvzP","ift.tt/2fwGvzP","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","803520970271129600","null","False","0.0","8.035209702711296E17","null","False","Tue Nov 29 08:48:22 +0000 2016","null","False","[現代婦女基金會]【圍爐小幫手，熱烈招募中！】孩子的圍爐夢需要你參與 https://t.co/3LsKDm2VEZ","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8Q7bqlfa1y","http://ift.tt/2fwvM8F","ift.tt/2fwvM8F","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","803503588463013888","null","False","0.0","8.0350358846301389E17","null","False","Tue Nov 29 07:39:18 +0000 2016","null","False","[護家盟訊息]【讀者投稿】司改會董事長林永頌反同性戀霸權的下場 https://t.co/8Q7bqlfa1y","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/d8aoCKharT","http://ift.tt/2grhliV","ift.tt/2grhliV","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","803497765233950720","null","False","0.0","8.0349776523395072E17","null","False","Tue Nov 29 07:16:10 +0000 2016","null","False","伊甸基金會 just uploaded a video https://t.co/d8aoCKharT","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XpxShdWFwj","http://ift.tt/2gQvb1F","ift.tt/2gQvb1F","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","803449936239034368","null","False","0.0","8.0344993623903437E17","null","False","Tue Nov 29 04:06:06 +0000 2016","null","False","兒福聯盟 just uploaded a video https://t.co/XpxShdWFwj","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/KxtgGWCwdj","http://ift.tt/2fvLzVc","ift.tt/2fvLzVc","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","803446717660200960","null","False","0.0","8.0344671766020096E17","null","False","Tue Nov 29 03:53:19 +0000 2016","null","False","[民主書院訊息]前港督彭定康指港獨不智 衝淡市民對民主的支持 https://t.co/KxtgGWCwdj","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/C9WitAih2Z","http://ift.tt/2gCqDIe","ift.tt/2gCqDIe","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","803446715219116032","null","False","0.0","8.0344671521911603E17","null","False","Tue Nov 29 03:53:18 +0000 2016","null","False","[民主書院訊息]反立專法 張懸：永遠無法接受同志受隔離 https://t.co/C9WitAih2Z","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1qdZZ9tINz","http://ift.tt/2gqId2v","ift.tt/2gqId2v","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","803444195209920512","null","False","0.0","8.0344419520992051E17","null","False","Tue Nov 29 03:43:18 +0000 2016","null","False","[民主書院訊息]香港大學校長吁尊重學術自由 https://t.co/1qdZZ9tINz","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/rE6UHKOsvR","http://ift.tt/2fKM1NM","ift.tt/2fKM1NM","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","803444193360232448","null","False","0.0","8.0344419336023245E17","null","False","Tue Nov 29 03:43:17 +0000 2016","null","False","[民主書院訊息]內蒙古牧羊青年不堪受辱殺四人被拘 https://t.co/rE6UHKOsvR","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/JpS8f1gjxF","http://ift.tt/2gqIcLZ","ift.tt/2gqIcLZ","23.0","46.0","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","803444190696919040","null","False","0.0","8.0344419069691904E17","null","False","Tue Nov 29 03:43:16 +0000 2016","null","False","[民主書院訊息]逾千各地訪民北京抗議暴力截訪 https://t.co/JpS8f1gjxF","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YyL84PZmrm","http://ift.tt/2gdckfV","ift.tt/2gdckfV","42.0","65.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","803442662829424640","null","False","0.0","8.0344266282942464E17","null","False","Tue Nov 29 03:37:12 +0000 2016","null","False","[環資訊息]海廢比預估高十倍，再不清就來不及了——專訪海洋吸塵器發明人，柏楊史萊特 https://t.co/YyL84PZmrm","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9mnSrfLAZ8","http://ift.tt/2gqFMNj","ift.tt/2gqFMNj","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","803441702065336320","null","False","0.0","8.0344170206533632E17","null","False","Tue Nov 29 03:33:23 +0000 2016","null","False","[民主書院訊息]中梵密商建交？香港前主教批「背叛基督」 https://t.co/9mnSrfLAZ8","ja","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/roUaJbpmBo","http://ift.tt/2gDM9xj","ift.tt/2gDM9xj","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","803437638409736192","null","False","0.0","8.0343763840973619E17","null","False","Tue Nov 29 03:17:14 +0000 2016","null","False","[環資訊息]【絕地‧再生】著魔的食慾 鎧甲無用武之地：穿山甲  https://t.co/roUaJbpmBo","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pf44kRsnWa","http://ift.tt/2gQpKzV","ift.tt/2gQpKzV","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","803437635024908289","null","False","0.0","8.0343763502490829E17","null","False","Tue Nov 29 03:17:13 +0000 2016","null","False","[環資訊息]【豆豆不簡單】給我Spotlight 生態舞台的豆豆們 https://t.co/pf44kRsnWa","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/txDZgNAvpp","http://ift.tt/2gAprZs","ift.tt/2gAprZs","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","803431406441496577","null","False","0.0","8.0343140644149658E17","null","False","Tue Nov 29 02:52:28 +0000 2016","null","False","[主婦聯盟訊息]放下傲慢身段 聽見民眾擔憂 正視食品輻射風險 https://t.co/txDZgNAvpp","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SzGO2waoVp","http://ift.tt/2gDDZoD","ift.tt/2gDDZoD","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","803428860092121089","null","False","0.0","8.0342886009212109E17","null","False","Tue Nov 29 02:42:21 +0000 2016","null","False","[環資訊息]【你來報報】焚化爐、底渣只能二選一？ 台東環團籲：減量才是重點 https://t.co/SzGO2waoVp","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1BRlJnRBVq","http://ift.tt/2gQpKzD","ift.tt/2gQpKzD","40.0","63.0","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","803428857609076736","null","False","0.0","8.0342885760907674E17","null","False","Tue Nov 29 02:42:21 +0000 2016","null","False","[環資訊息]【追蹤福島核災】那須希望之砦——日本民間輻射檢測有Know-how https://t.co/1BRlJnRBVq","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/VjM8tQTEDG","http://ift.tt/2gqvAEq","ift.tt/2gqvAEq","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","803428716776984576","null","False","0.0","8.0342871677698458E17","null","False","Tue Nov 29 02:41:47 +0000 2016","null","False","公民監督國會聯盟 just uploaded a video https://t.co/VjM8tQTEDG","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","","","","","","","https://t.co/E4y0z1Ziik","https://medium.twngo.xyz/ngo-%E5%B7%A5%E4%BD%9C%E7%94%A8-%E9%9B%BB%E5%AD%90%E9%83%B5%E4%BB%B6%E8%A8%AD%E5%AE%9A-91a29225f3f6#.28rtdxxao","medium.twngo.xyz/ngo-%E5%B7%A5%…","17.0","40.0","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","803420907398000640","null","False","0.0","8.0342090739800064E17","null","False","Tue Nov 29 02:10:45 +0000 2016","null","False","“NGO(工作用)電子郵件設定” https://t.co/E4y0z1Ziik","ja","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Hhx2sbCBSS","http://ift.tt/2gycbEH","ift.tt/2gycbEH","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","803245123752468480","null","False","0.0","8.0324512375246848E17","null","False","Mon Nov 28 14:32:15 +0000 2016","null","False","[親子共學訊息]空氣品質防治標準訂超寬，是在凌遲市民嗎？ https://t.co/Hhx2sbCBSS","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tskq8Qx1Vi","http://ift.tt/2fImfcI","ift.tt/2fImfcI","20.0","43.0","","","","","","","","","","","","","","","0.0","43.0","0.0","null","null","803233825761411072","null","False","0.0","8.0323382576141107E17","null","False","Mon Nov 28 13:47:22 +0000 2016","null","False","[親子共學訊息]當大人內心糾結時... https://t.co/tskq8Qx1Vi","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/RmSFeYVCS2","http://ift.tt/2fWbK3g","ift.tt/2fWbK3g","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","803189746709262337","null","False","0.0","8.0318974670926234E17","null","False","Mon Nov 28 10:52:12 +0000 2016","null","False","[台權會訊息]【投書】台灣人體生物資料庫之管理困境 https://t.co/RmSFeYVCS2","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XW0BXFy0m5","http://ift.tt/2frp7fV","ift.tt/2frp7fV","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","803167428628848640","null","False","0.0","8.0316742862884864E17","null","False","Mon Nov 28 09:23:31 +0000 2016","null","False","[司改會訊息]2017司改紮根台中：耕耘二十年，拓點第一步 https://t.co/XW0BXFy0m5","ja","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/OVW7flTVW3","http://ift.tt/2gxrIV7","ift.tt/2gxrIV7","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","803166871730196480","null","False","0.0","8.0316687173019648E17","null","False","Mon Nov 28 09:21:18 +0000 2016","null","False","伊甸基金會 just uploaded a video https://t.co/OVW7flTVW3","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/abif4JOPJe","http://ift.tt/2fVPC9d","ift.tt/2fVPC9d","41.0","64.0","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","803156375492640768","null","False","0.0","8.0315637549264077E17","null","False","Mon Nov 28 08:39:36 +0000 2016","null","False","[老盟訊息]本聯盟辦理105年長照Level 1研習課程已完成線上研習證明之寄送 https://t.co/abif4JOPJe","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TZHfQmM6PD","http://ift.tt/2fHobm4","ift.tt/2fHobm4","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","803144443410993152","null","False","0.0","8.0314444341099315E17","null","False","Mon Nov 28 07:52:11 +0000 2016","null","False","[環資訊息]保存里山更進一步  林務局加入IPSI分享台灣經驗 https://t.co/TZHfQmM6PD","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GyeSJ30TCr","http://ift.tt/2gxByTi","ift.tt/2gxByTi","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","803119258133733376","null","False","0.0","8.0311925813373338E17","null","False","Mon Nov 28 06:12:07 +0000 2016","null","False","[環資訊息]赴核災區實測輻射遭衛福部駁  方儉反控林奏延偽造公文 https://t.co/GyeSJ30TCr","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kH4hRgY1cs","http://ift.tt/2gm3n1w","ift.tt/2gm3n1w","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","803082365518172161","null","False","0.0","8.0308236551817216E17","null","False","Mon Nov 28 03:45:31 +0000 2016","null","False","[荒野訊息]荒野保護協會獲頒第五屆臺北市環境教育獎團體組特優獎 https://t.co/kH4hRgY1cs","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HjJeerA6Ps","http://ift.tt/2gApKAX","ift.tt/2gApKAX","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","803071559631941632","null","False","0.0","8.0307155963194163E17","null","False","Mon Nov 28 03:02:34 +0000 2016","null","False","[環資訊息]解構道路樣貌 路權倡議者：先理解用路人是誰 https://t.co/HjJeerA6Ps","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/VTN3sGPF6b","http://ift.tt/2fGGQ18","ift.tt/2fGGQ18","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","803061710278053888","null","False","0.0","8.0306171027805389E17","null","False","Mon Nov 28 02:23:26 +0000 2016","null","False","[民主書院訊息]陳水扁錄音：蔡總統面對困境 險峻超過我那8年 https://t.co/VTN3sGPF6b","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ofUY5G5lY9","http://ift.tt/2glVzwW","ift.tt/2glVzwW","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","803061708109422593","null","False","0.0","8.0306170810942259E17","null","False","Mon Nov 28 02:23:26 +0000 2016","null","False","[民主書院訊息]維冠大樓倒塌致115死 林明輝等5人皆判5年 https://t.co/ofUY5G5lY9","ja","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0mrBMy5hAD","http://ift.tt/2glXuBt","ift.tt/2glXuBt","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","803060393899937793","null","False","0.0","8.0306039389993779E17","null","False","Mon Nov 28 02:18:12 +0000 2016","null","False","[民主書院訊息]四大銀行數百人再度集體維權 5人被行拘5日 https://t.co/0mrBMy5hAD","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/q0v2lKON0k","http://ift.tt/2fGGUhw","ift.tt/2fGGUhw","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","803060391345618945","null","False","0.0","8.0306039134561894E17","null","False","Mon Nov 28 02:18:12 +0000 2016","null","False","[民主書院訊息]港特首梁振英忽委任倒梁派入行政會議 外界質疑政治酬庸 https://t.co/q0v2lKON0k","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Yc5NocND4U","http://ift.tt/2glQ5lS","ift.tt/2glQ5lS","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","803060389000970241","null","False","0.0","8.0306038900097024E17","null","False","Mon Nov 28 02:18:11 +0000 2016","null","False","[民主書院訊息]香港前民建聯黨員宣布參選特首選舉 https://t.co/Yc5NocND4U","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/z0Km1NqMwy","http://ift.tt/2glOIn0","ift.tt/2glOIn0","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","803060170129637376","null","False","0.0","8.0306017012963738E17","null","False","Mon Nov 28 02:17:19 +0000 2016","null","False","[環資訊息]不能拿我們的性命去換錢！南星自貿港區開發爭議 https://t.co/z0Km1NqMwy","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yLZMLeoO0e","http://ift.tt/2fUwLLC","ift.tt/2fUwLLC","14.0","37.0","","","","","","","","","","","","","","","0.0","37.0","0.0","null","null","803058880498561024","null","False","0.0","8.0305888049856102E17","null","False","Mon Nov 28 02:12:11 +0000 2016","null","False","[環資訊息]宜蘭人，爭青天 https://t.co/yLZMLeoO0e","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vbjn0E065b","http://ift.tt/2g8nXVJ","ift.tt/2g8nXVJ","11.0","34.0","","","","","","","","","","","","","","","0.0","34.0","0.0","null","null","803058878669787137","null","False","0.0","8.0305887866978714E17","null","False","Mon Nov 28 02:12:11 +0000 2016","null","False","[環資訊息]礦下家園 https://t.co/vbjn0E065b","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IDgiB9tMhN","http://ift.tt/2gjkoJQ","ift.tt/2gjkoJQ","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","802821426566799360","null","False","0.0","8.0282142656679936E17","null","False","Sun Nov 27 10:28:38 +0000 2016","null","False","[司改會訊息]【Legal Life】Ch26 勞基法？還輪不到你！ https://t.co/IDgiB9tMhN","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jI3ACCUk3X","http://ift.tt/2guiGZ3","ift.tt/2guiGZ3","55.0","78.0","","","","","","","","","","","","","","","0.0","78.0","0.0","null","null","802786345945014272","null","False","0.0","8.0278634594501427E17","null","False","Sun Nov 27 08:09:14 +0000 2016","null","False","[護家盟訊息]【讀者投稿】我反對廢除一夫一妻婚姻制度！  政治學博士警告：一旦破壞制度  各種亂象將易放難收 https://t.co/jI3ACCUk3X","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/aaiCXebZsj","http://ift.tt/2fn8x0v","ift.tt/2fn8x0v","41.0","64.0","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","802783869795704832","null","False","0.0","8.0278386979570483E17","null","False","Sun Nov 27 07:59:24 +0000 2016","null","False","[護家盟訊息]有些研究報告說同性家庭很適合撫養子女？  小心犯了以偏概全的毛病！ https://t.co/aaiCXebZsj","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8XFxYs1KAm","http://ift.tt/2gwLLRj","ift.tt/2gwLLRj","21.0","44.0","","","","","","","","","","","","","","","0.0","44.0","0.0","null","null","802506072401608704","null","False","0.0","8.025060724016087E17","null","False","Sat Nov 26 13:35:32 +0000 2016","null","False","[親子共學訊息]愛是根本，我支持婚姻平權 https://t.co/8XFxYs1KAm","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/o5NnoQYOAt","http://ift.tt/2fPrqp3","ift.tt/2fPrqp3","46.0","69.0","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","802465743279443968","null","False","0.0","8.0246574327944397E17","null","False","Sat Nov 26 10:55:16 +0000 2016","null","False","[護家盟訊息]【同二代心聲】美國加州大學英語教授：我在女同性戀家庭長大  從小缺少男性榜樣 https://t.co/o5NnoQYOAt","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/VDrYk8Bn7u","http://ift.tt/2gr0Zto","ift.tt/2gr0Zto","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","802366823480131584","null","False","0.0","8.0236682348013158E17","null","False","Sat Nov 26 04:22:12 +0000 2016","null","False","[環資訊息]《販賣懷疑的人》播下懷疑的種子：酸雨 https://t.co/VDrYk8Bn7u","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pBPnCzjN89","http://ift.tt/2gpYPGH","ift.tt/2gpYPGH","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","802336604371161088","null","False","0.0","8.0233660437116109E17","null","False","Sat Nov 26 02:22:07 +0000 2016","null","False","[環資訊息]德國綠色銀幕：漫步在海邊的生態影展（上） https://t.co/pBPnCzjN89","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/KPXcMcyxVY","http://ift.tt/2fioEN2","ift.tt/2fioEN2","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","802336602399772673","null","False","0.0","8.0233660239977267E17","null","False","Sat Nov 26 02:22:07 +0000 2016","null","False","[環資訊息]尋找知識與體驗之間的平衡──《野果》推薦序 https://t.co/KPXcMcyxVY","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QxW5w0Dnrx","http://ift.tt/2gq3loF","ift.tt/2gq3loF","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","802336599606431744","null","False","0.0","8.0233659960643174E17","null","False","Sat Nov 26 02:22:06 +0000 2016","null","False","[環資訊息]《巧克力的祕密》 不太甜蜜的貿易真相 https://t.co/QxW5w0Dnrx","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/m0LGgryuy4","http://ift.tt/2fZtCgw","ift.tt/2fZtCgw","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","802165986631831552","null","False","0.0","8.0216598663183155E17","null","False","Fri Nov 25 15:04:09 +0000 2016","null","False","[中華記協訊息]兩岸媒體參觀採訪山河科技、醴陵瓷城  https://t.co/m0LGgryuy4","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/B3I3TXJsBi","http://ift.tt/2gnWVGx","ift.tt/2gnWVGx","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","802164829968625664","null","False","0.0","8.0216482996862566E17","null","False","Fri Nov 25 14:59:33 +0000 2016","null","False","伴侶盟TAPCPR just uploaded a video https://t.co/B3I3TXJsBi","ja","null","","null","null","","","","","","","","","","","","","",""
