"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/aXQqp3V7VF","http://ift.tt/2pvXXsZ","ift.tt/2pvXXsZ","38.0","61.0","0.0","61.0","0.0","null","null","863464183916048384","null","False","0.0","8.6346418391604838E17","null","False","Sat May 13 18:41:18 +0000 2017","null","False","[酷兒權益訊息]【精神疾病不可怕，社會汙名與社區支持資源短缺才致命】聲明稿 https://t.co/aXQqp3V7VF","zh","null","null","null"
"null","False","<a href=""http://justcoz.org"" rel=""nofollow"">justcoz</a>","","","","NGO news from Taiwan","NGOnewsTW","24.0","34.0","770241326172418048","7.7024132617241805E17","https://t.co/ArKVHX1YpO","http://mo.nu/r/NGOnewsTW/4408/3?uid=4Fcq","mo.nu/r/NGOnewsTW/44…","75.0","98.0","0.0","123.0","0.0","null","null","863384485634519040","null","False","0.0","8.6338448563451904E17","null","False","Sat May 13 13:24:36 +0000 2017","null","False","Donate a tweet a day to @NGOnewsTW. Spread the word and make a difference. https://t.co/ArKVHX1YpO ☞https://t.co/2CohkiBcXo","en","null","null","null"
"","","","","","","","","","","","","https://t.co/2CohkiBcXo","http://justcoz.org","justcoz.org","100.0","123.0","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/e2Qh2Llmdt","http://twngo.xyz","twngo.xyz","19.0","42.0","0.0","66.0","0.0","null","null","863299601910116352","null","False","0.0","8.6329960191011635E17","null","False","Sat May 13 07:47:19 +0000 2017","null","False","設定可辨識的自家網域短名稱BSD – https://t.co/e2Qh2Llmdt https://t.co/UY1v2jM3s3","zh","null","null","null"
"","","","","","","","","","","","","https://t.co/UY1v2jM3s3","http://to.twngo.xyz/2qCPAMq","to.twngo.xyz/2qCPAMq","43.0","66.0","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bitly","52.0","58.0","","","","","","","https://t.co/bXGizNZ4hG","https://to.twngo.xyz/2qCPAMq","to.twngo.xyz/2qCPAMq","28.0","51.0","0.0","78.0","0.0","null","null","863297281293942784","null","False","0.0","8.6329728129394278E17","null","False","Sat May 13 07:38:05 +0000 2017","null","False","NGO 如何 “設定可辨識的自家網域短名稱 BSD”  https://t.co/bXGizNZ4hG #bitly #BrandedShortDomain","zh","null","null","null"
"","","","BrandedShortDomain","59.0","78.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://yala.social"" rel=""nofollow"">YalaBot</a>","","","","","","","","","","https://t.co/JbNGmJPvg2","https://to.twngo.xyz/2pRQ26u","to.twngo.xyz/2pRQ26u","60.0","83.0","0.0","83.0","0.0","null","null","863267565417705472","null","False","0.0","8.6326756541770547E17","null","False","Sat May 13 05:40:00 +0000 2017","null","False","Networked Change : 進步社會行動如何贏取勝利？ directed-network campaigns https://t.co/JbNGmJPvg2","zh","null","null","null"
"null","False","<a href=""https://yala.social"" rel=""nofollow"">YalaBot</a>","metrics","42.0","50.0","","","","","","","https://t.co/MtaFCD108j","http://to.twngo.xyz/2qU0MAk","to.twngo.xyz/2qU0MAk","106.0","129.0","0.0","129.0","0.0","null","null","863240133809758208","null","False","0.0","8.6324013380975821E17","null","False","Sat May 13 03:51:00 +0000 2017","null","False","本文整理介紹一些英美國家NGO/NPO普徧上常使用的#KPI，或許當吾人對這些指標 #metrics 有一點初步概念後，未來能在設計策略或方案成果衡量上能考慮採用此類普徧性的比較標準（或明白地了解為什麼不要使用）https://t.co/MtaFCD108j","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/UpLfaLgnxv","http://ift.tt/2qbeS3t","ift.tt/2qbeS3t","33.0","56.0","0.0","56.0","0.0","null","null","863181587931963393","null","False","0.0","8.6318158793196339E17","null","False","Fri May 12 23:58:22 +0000 2017","null","False","[環資訊息]生態、颱風、鹽分  鹽田光電考驗多 各方尋求共存可能 https://t.co/UpLfaLgnxv","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4B3kY1B7PA","http://ift.tt/2ra2SwX","ift.tt/2ra2SwX","21.0","44.0","0.0","44.0","0.0","null","null","863039041553543168","null","False","0.0","8.6303904155354317E17","null","False","Fri May 12 14:31:56 +0000 2017","null","False","[主婦聯盟訊息]非基改店家推薦打卡＠台灣 https://t.co/4B3kY1B7PA","zh","null","null","null"
"null","False","<a href=""http://justcoz.org"" rel=""nofollow"">justcoz</a>","","","","NGO news from Taiwan","NGOnewsTW","22.0","32.0","770241326172418048","7.7024132617241805E17","https://t.co/YVLPpN1bZG","http://mo.nu/r/NGOnewsTW/4408/1?uid=4Fcq","mo.nu/r/NGOnewsTW/44…","74.0","97.0","0.0","122.0","0.0","null","null","863021752980393984","null","False","0.0","8.6302175298039398E17","null","False","Fri May 12 13:23:14 +0000 2017","null","False","Show your support for @NGOnewsTW. Click the link to donate a tweet a day. https://t.co/YVLPpN1bZG ☞https://t.co/2CohkiBcXo","en","null","null","null"
"","","","","","","","","","","","","https://t.co/2CohkiBcXo","http://justcoz.org","justcoz.org","99.0","122.0","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","EndDeathPenalty","51.0","67.0","","","","","","","https://t.co/Jj1AB7RqAp","http://ift.tt/2psiL4E","ift.tt/2psiL4E","27.0","50.0","0.0","67.0","0.0","null","null","863019785877114881","null","False","0.0","8.6301978587711488E17","null","False","Fri May 12 13:15:25 +0000 2017","null","False","[廢死聯盟訊息]免死「精」牌？《廢話電子報第99期》 https://t.co/Jj1AB7RqAp #EndDeathPenalty","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","EndDeathPenalty","56.0","72.0","","","","","","","https://t.co/YGdbo7G8pn","http://ift.tt/2qcUVHm","ift.tt/2qcUVHm","32.0","55.0","0.0","72.0","0.0","null","null","863019784107159552","null","False","0.0","8.6301978410715955E17","null","False","Fri May 12 13:15:25 +0000 2017","null","False","[廢死聯盟訊息]醫學與法律的交會——精障判決報告工作坊成員心得 https://t.co/YGdbo7G8pn #EndDeathPenalty","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","EndDeathPenalty","52.0","68.0","","","","","","","https://t.co/qyrXOdfiEo","http://ift.tt/2ps9mKy","ift.tt/2ps9mKy","28.0","51.0","0.0","68.0","0.0","null","null","863019781963870208","null","False","0.0","8.6301978196387021E17","null","False","Fri May 12 13:15:24 +0000 2017","null","False","[廢死聯盟訊息]《2016台灣死刑判決報告》發表會記實 https://t.co/qyrXOdfiEo #EndDeathPenalty","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","EndDeathPenalty","53.0","69.0","","","","","","","https://t.co/clZVps36Tc","http://ift.tt/2qdcGGr","ift.tt/2qdcGGr","29.0","52.0","0.0","69.0","0.0","null","null","863019778860085248","null","False","0.0","8.6301977886008525E17","null","False","Fri May 12 13:15:24 +0000 2017","null","False","[廢死聯盟訊息]從身心障礙者權力公約看刑事審理過程的不足 https://t.co/clZVps36Tc #EndDeathPenalty","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/REEky0ZtLh","http://ift.tt/2pFtTGR","ift.tt/2pFtTGR","35.0","58.0","0.0","58.0","0.0","null","null","863013813645455360","null","False","0.0","8.6301381364545536E17","null","False","Fri May 12 12:51:41 +0000 2017","null","False","[護家盟訊息]投書／不要再有第二個房思琪  父母不可從家庭性教育缺席 https://t.co/REEky0ZtLh","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ZUm07DCiXI","http://ift.tt/2pF4RYe","ift.tt/2pF4RYe","29.0","52.0","0.0","52.0","0.0","null","null","863005559343153153","null","False","0.0","8.6300555934315315E17","null","False","Fri May 12 12:18:53 +0000 2017","null","False","[環資訊息]違章工廠恐年增5千5百家  政府輔導緩不濟急 https://t.co/ZUm07DCiXI","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","EndDeathPenalty","62.0","78.0","","","","","","","https://t.co/q2YfbX6oHu","http://ift.tt/2qzzqDM","ift.tt/2qzzqDM","38.0","61.0","0.0","78.0","0.0","null","null","862989640302817280","null","False","0.0","8.6298964030281728E17","null","False","Fri May 12 11:15:38 +0000 2017","null","False","[廢死聯盟訊息]盲人騎瞎馬、夜半臨深淵： 淺談台灣精障死刑審理與判決的困境 https://t.co/q2YfbX6oHu #EndDeathPenalty","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/l8hthkb9To","http://ift.tt/2r8ND7B","ift.tt/2r8ND7B","34.0","57.0","0.0","57.0","0.0","null","null","862968206750777344","null","False","0.0","8.6296820675077734E17","null","False","Fri May 12 09:50:28 +0000 2017","null","False","[司改會訊息]小筆記：「總統府司法改革國是會議」第三分組第六次會議 https://t.co/l8hthkb9To","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/v6BizzzvIl","http://ift.tt/2qc5EBH","ift.tt/2qc5EBH","35.0","58.0","0.0","58.0","0.0","null","null","862964568997457920","null","False","0.0","8.6296456899745792E17","null","False","Fri May 12 09:36:01 +0000 2017","null","False","[公督盟訊息]荒唐廖總召！暴力孔委員！ 公督盟提案送紀律委員會嚴懲！ https://t.co/v6BizzzvIl","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FY9jlhkFms","http://ift.tt/2prp6xr","ift.tt/2prp6xr","26.0","49.0","0.0","49.0","0.0","null","null","862959158093656065","null","False","0.0","8.6295915809365606E17","null","False","Fri May 12 09:14:30 +0000 2017","null","False","[經民連訊息]​許博任：前瞻程序對了嗎？三問蔡政府 https://t.co/FY9jlhkFms","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zxfefN1okU","http://ift.tt/2r6TLwn","ift.tt/2r6TLwn","35.0","58.0","0.0","58.0","0.0","null","null","862943264432943104","null","False","0.0","8.629432644329431E17","null","False","Fri May 12 08:11:21 +0000 2017","null","False","🔴 法律扶助基金會 is live now: 法律扶助基金會即時串流 https://t.co/zxfefN1okU","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qNbvEw3855","https://twngo.cf/2rF219I","twngo.cf/2rF219I","36.0","59.0","0.0","59.0","0.0","null","null","996205361458753541","null","False","0.0","9.9620536145875354E17","null","False","Tue May 15 01:47:21 +0000 2018","null","False","[華人民主書院]【六四29周年】何俊仁不估計集會人數 照嗌結束一黨專政 https://t.co/qNbvEw3855","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gM9B2H2nYH","https://twngo.cf/2rGd42a","twngo.cf/2rGd42a","37.0","60.0","0.0","60.0","0.0","null","null","996056379214397440","null","False","0.0","9.9605637921439744E17","null","False","Mon May 14 15:55:21 +0000 2018","null","False","[公民行動資料庫]抗議底薪17K、休時被佔用 伊甸復康巴士司機今日起罷工 https://t.co/gM9B2H2nYH","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XefVHgu7mZ","https://twngo.cf/2L1Umu2","twngo.cf/2L1Umu2","31.0","54.0","0.0","54.0","0.0","null","null","996040039929872384","null","False","0.0","9.9604003992987238E17","null","False","Mon May 14 14:50:25 +0000 2018","null","False","[公民行動資料庫]【新聞稿】乏善可陳的賴清德搶救低薪五大措施 https://t.co/XefVHgu7mZ","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1Lvc7XZx2A","https://twngo.cf/2IFiMuM","twngo.cf/2IFiMuM","42.0","65.0","0.0","65.0","0.0","null","null","996038342427971585","null","False","0.0","9.9603834242797158E17","null","False","Mon May 14 14:43:40 +0000 2018","null","False","[公民行動資料庫]【新聞稿】賴清德先修法輾壓勞工  再砸10元「醫藥費」喊解決低薪 https://t.co/1Lvc7XZx2A","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DUUXYBNj6B","https://twngo.cf/2KhFfLR","twngo.cf/2KhFfLR","32.0","55.0","0.0","55.0","0.0","null","null","995984364180779008","null","False","0.0","9.9598436418077901E17","null","False","Mon May 14 11:09:11 +0000 2018","null","False","[勞陣訊息]20180514 乏善可陳的賴清德搶救低薪五大措施 https://t.co/DUUXYBNj6B","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0Y9rU8Qr03","https://twngo.cf/2Gc23Kl","twngo.cf/2Gc23Kl","36.0","59.0","0.0","59.0","0.0","null","null","995979061599047681","null","False","0.0","9.9597906159904768E17","null","False","Mon May 14 10:48:07 +0000 2018","null","False","[環資訊息]壯遊台灣邁向全球貿易之路　樟Raknus之Selu細路發表 https://t.co/0Y9rU8Qr03","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LGBTIQTaiwan","57.0","70.0","","","","","","","https://t.co/1PJyc9BLbu","https://twngo.cf/2IhJASs","twngo.cf/2IhJASs","33.0","56.0","0.0","70.0","0.0","null","null","995970510591873025","null","False","0.0","9.9597051059187302E17","null","False","Mon May 14 10:14:08 +0000 2018","null","False","[同志熱線訊息]20180527（日）海洋之間—東南亞同志聊天會 https://t.co/1PJyc9BLbu #LGBTIQTaiwan","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/PfwK9OPTr7","https://twngo.cf/2wCcsj3","twngo.cf/2wCcsj3","26.0","49.0","0.0","49.0","0.0","null","null","995962768367894528","null","False","0.0","9.9596276836789453E17","null","False","Mon May 14 09:43:22 +0000 2018","null","False","[環資訊息]礦業法修法第二輪 一日僅過五條仍無共識 https://t.co/PfwK9OPTr7","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/miyxAb5d8n","https://twngo.cf/2KY220o","twngo.cf/2KY220o","31.0","54.0","0.0","54.0","0.0","null","null","995955734323122176","null","False","0.0","9.9595573432312218E17","null","False","Mon May 14 09:15:25 +0000 2018","null","False","[公民行動資料庫]敬鵬大火燒出制度問題　環團、勞團籲中央修法 https://t.co/miyxAb5d8n","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FYVJIoPGja","https://twngo.cf/2KWblh8","twngo.cf/2KWblh8","80.0","103.0","0.0","103.0","0.0","null","null","995942602179579904","null","False","0.0","9.959426021795799E17","null","False","Mon May 14 08:23:14 +0000 2018","null","False","[蠻野心足訊息][107.05.09發言單]行政院環境保護署環境影響評估審查委員會第330次會議 深澳電廠更新擴建計畫環說書第1次環差分析報告暨變更審查結論  https://t.co/FYVJIoPGja","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/cc4z6cmsiR","https://twngo.cf/2GdPvlN","twngo.cf/2GdPvlN","80.0","103.0","0.0","103.0","0.0","null","null","995942600095027200","null","False","0.0","9.959426000950272E17","null","False","Mon May 14 08:23:14 +0000 2018","null","False","[蠻野心足訊息][107.05.09發言單]行政院環境保護署環境影響評估審查委員會第330次會議 深澳電廠更新擴建計畫環說書第1次環差分析報告暨變更審查結論  https://t.co/cc4z6cmsiR","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/UZcdkza6M6","https://twngo.cf/2rKudaq","twngo.cf/2rKudaq","44.0","67.0","0.0","67.0","0.0","null","null","995937833335578624","null","False","0.0","9.9593783333557862E17","null","False","Mon May 14 08:04:17 +0000 2018","null","False","[護家盟訊息]【新聞稿】幸福盟提告中選會主委陳英鈐    違反公投法35條妨害人民公投 https://t.co/UZcdkza6M6","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tyPP6hQlVV","https://twngo.cf/2rDhyH2","twngo.cf/2rDhyH2","32.0","55.0","0.0","55.0","0.0","null","null","995923996574146560","null","False","0.0","9.9592399657414656E17","null","False","Mon May 14 07:09:18 +0000 2018","null","False","[勞陣訊息]20180511 資方要彈性，護理師拒絕過勞血汗! https://t.co/tyPP6hQlVV","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oIUARc8TNI","https://twngo.cf/2rEySuW","twngo.cf/2rEySuW","29.0","52.0","0.0","52.0","0.0","null","null","995923806114975744","null","False","0.0","9.9592380611497574E17","null","False","Mon May 14 07:08:33 +0000 2018","null","False","[環資訊息]敬鵬大火 八部會立院報告 擬由化學局整合管理 https://t.co/oIUARc8TNI","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/f8Oms8Ieu1","https://twngo.cf/2IbwrdI","twngo.cf/2IbwrdI","38.0","61.0","0.0","61.0","0.0","null","null","995917178447818752","null","False","0.0","9.9591717844781875E17","null","False","Mon May 14 06:42:13 +0000 2018","null","False","社團法人台灣原住民族學院促進會 just uploaded a video https://t.co/f8Oms8Ieu1","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4I8zvFt9R0","https://twngo.cf/2IdX2a7","twngo.cf/2IdX2a7","24.0","47.0","0.0","47.0","0.0","null","null","995916397942394881","null","False","0.0","9.9591639794239488E17","null","False","Mon May 14 06:39:07 +0000 2018","null","False","[循環台灣基金會]新增循環經濟「標準認證」專頁 https://t.co/4I8zvFt9R0","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/UMnYTNm5hp","https://twngo.cf/2wCnGnD","twngo.cf/2wCnGnD","20.0","43.0","0.0","43.0","0.0","null","null","995900555586363393","null","False","0.0","9.9590055558636339E17","null","False","Mon May 14 05:36:10 +0000 2018","null","False","[荒野訊息]塑膠碎片從陸地到海洋的旅程 https://t.co/UMnYTNm5hp","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qh6pxNbcZq","https://twngo.cf/2rL0W07","twngo.cf/2rL0W07","22.0","45.0","0.0","45.0","0.0","null","null","995900552482574336","null","False","0.0","9.9590055248257434E17","null","False","Mon May 14 05:36:09 +0000 2018","null","False","[荒野訊息]公民科學如何助源頭減量一臂之力 https://t.co/qh6pxNbcZq","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Lt7Ohlfcz1","https://twngo.cf/2wG4jKu","twngo.cf/2wG4jKu","36.0","59.0","0.0","59.0","0.0","null","null","995900549332598784","null","False","0.0","9.9590054933259878E17","null","False","Mon May 14 05:36:08 +0000 2018","null","False","[荒野訊息]【理事長的話-快報309期】溫馨五月  為臺灣土地母親發聲 https://t.co/Lt7Ohlfcz1","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HLrCQ3yHkj","https://twngo.cf/2rFiz1h","twngo.cf/2rFiz1h","11.0","34.0","0.0","34.0","0.0","null","null","995900546191101954","null","False","0.0","9.9590054619110195E17","null","False","Mon May 14 05:36:07 +0000 2018","null","False","[荒野訊息]守護夢湖 https://t.co/HLrCQ3yHkj","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9StolNvPMI","https://twngo.cf/2KlCr0i","twngo.cf/2KlCr0i","19.0","42.0","0.0","42.0","0.0","null","null","995900543406166016","null","False","0.0","9.9590054340616602E17","null","False","Mon May 14 05:36:07 +0000 2018","null","False","[荒野訊息]地球一小時  行動無限時 https://t.co/9StolNvPMI","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BjobmyLNgJ","https://twngo.cf/2rFUtDz","twngo.cf/2rFUtDz","30.0","53.0","0.0","53.0","0.0","null","null","995900541178916864","null","False","0.0","9.9590054117891686E17","null","False","Mon May 14 05:36:06 +0000 2018","null","False","[荒野訊息]被遺忘的「國家級濕地」- 雙連埤濕地復育路迢迢 https://t.co/BjobmyLNgJ","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/LFn3RPQe8x","https://twngo.cf/2rHuzOM","twngo.cf/2rHuzOM","75.0","98.0","0.0","98.0","0.0","null","null","995892037860954112","null","False","0.0","9.9589203786095411E17","null","False","Mon May 14 05:02:19 +0000 2018","null","False","[高教工會訊息]【大學快報第151期】: 校長落跑！禿鷹董座「假辭職」！教育部應立即解散董事會 亞太師生教育部前埋鍋造飯、搭棚夜宿！要吳茂昆出面解決 https://t.co/LFn3RPQe8x","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/uZBjFdHjYB","https://twngo.cf/2wMTarx","twngo.cf/2wMTarx","26.0","49.0","0.0","49.0","0.0","null","null","995886203105955840","null","False","0.0","9.9588620310595584E17","null","False","Mon May 14 04:39:08 +0000 2018","null","False","[循環台灣基金會]最新線上課程：循環經濟的工程設計 https://t.co/uZBjFdHjYB","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jhdcBTKYVG","https://twngo.cf/2IgFplP","twngo.cf/2IgFplP","40.0","63.0","0.0","63.0","0.0","null","null","995885732731420673","null","False","0.0","9.9588573273142067E17","null","False","Mon May 14 04:37:16 +0000 2018","null","False","[高教工會訊息]【會員服務】免費工作權益法律諮詢，5/25（五）歡迎預約參加！ https://t.co/jhdcBTKYVG","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/PcpCyvhv3l","http://ift.tt/2qbrsO0","ift.tt/2qbrsO0","27.0","50.0","0.0","50.0","0.0","null","null","862941217826504704","null","False","0.0","8.629412178265047E17","null","False","Fri May 12 08:03:13 +0000 2017","null","False","[環資訊息]擋下一座核電廠之後，為什麼還要上街反核？ https://t.co/PcpCyvhv3l","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Yl8kCYGtZR","http://ift.tt/2q894HW","ift.tt/2q894HW","28.0","51.0","0.0","51.0","0.0","null","null","862938788464603137","null","False","0.0","8.6293878846460314E17","null","False","Fri May 12 07:53:34 +0000 2017","null","False","[環資訊息]《城市裡的鳥巢》 居住在「人類空間」的鳥兒 https://t.co/Yl8kCYGtZR","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yskvXw6qGH","http://ift.tt/2r6AUkX","ift.tt/2r6AUkX","25.0","48.0","0.0","48.0","0.0","null","null","862938785868374016","null","False","0.0","8.6293878586837402E17","null","False","Fri May 12 07:53:33 +0000 2017","null","False","[環資訊息]自製蜂蠟保鮮膜，你確定想好要用它了？ https://t.co/yskvXw6qGH","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4EwuADu1yU","http://ift.tt/2r7WAxV","ift.tt/2r7WAxV","37.0","60.0","0.0","60.0","0.0","null","null","862898983416590336","null","False","0.0","8.6289898341659034E17","null","False","Fri May 12 05:15:24 +0000 2017","null","False","[廢死聯盟訊息]盲人騎瞎馬、夜半臨深淵：淺談台灣精障死刑審理與判決的困境 https://t.co/4EwuADu1yU","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MNgyP0mCDR","http://ift.tt/2qaK5S5","ift.tt/2qaK5S5","47.0","70.0","0.0","70.0","0.0","null","null","862886352790204417","null","False","0.0","8.6288635279020442E17","null","False","Fri May 12 04:25:12 +0000 2017","null","False","[伴侶盟訊息]天后楊丞琳 vs. 曲家瑞教授 攜手揭幕長十一公尺高二點五公尺的巨型「正視牆」 https://t.co/MNgyP0mCDR","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MN7uUgOIh9","http://ift.tt/2pqB1eZ","ift.tt/2pqB1eZ","30.0","53.0","0.0","53.0","0.0","null","null","862868243006050304","null","False","0.0","8.628682430060503E17","null","False","Fri May 12 03:13:15 +0000 2017","null","False","[環資訊息]海洋健康警訊  野生海豚免疫系統比圈養海豚更弱 https://t.co/MN7uUgOIh9","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IF2xreeDEd","http://ift.tt/2qaua6m","ift.tt/2qaua6m","32.0","55.0","0.0","55.0","0.0","null","null","862868239323451393","null","False","0.0","8.6286823932345139E17","null","False","Fri May 12 03:13:14 +0000 2017","null","False","[環資訊息]馬克宏環保新政說的漂亮？ 專家：國民議會選舉是關鍵 https://t.co/IF2xreeDEd","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/58065G10jy","http://ift.tt/2pEWOLX","ift.tt/2pEWOLX","28.0","51.0","0.0","51.0","0.0","null","null","862863804455059456","null","False","0.0","8.6286380445505946E17","null","False","Fri May 12 02:55:36 +0000 2017","null","False","[民主書院訊息]入黨申請填寫家庭“文革”及“六四”表現 https://t.co/58065G10jy","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/J0ztdYWslU","http://ift.tt/2qZsGPm","ift.tt/2qZsGPm","31.0","54.0","0.0","54.0","0.0","null","null","862863802890678272","null","False","0.0","8.6286380289067827E17","null","False","Fri May 12 02:55:36 +0000 2017","null","False","[民主書院訊息]港府拒”七一游行”維園起步 民主派斥討好中共 https://t.co/J0ztdYWslU","zh","null","null","null"
