"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4y6HrnH5Am","https://twngo.cf/2FiFrsR","twngo.cf/2FiFrsR","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","966535286867091457","null","False","0.0","9.6653528686709146E17","null","False","Thu Feb 22 04:49:04 +0000 2018","null","False","[伊甸]伊甸基金會 just uploaded a video https://t.co/4y6HrnH5Am","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FYa39IivTC","https://twngo.cf/2ooycaZ","twngo.cf/2ooycaZ","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","966515169441525761","null","False","0.0","9.6651516944152576E17","null","False","Thu Feb 22 03:29:08 +0000 2018","null","False","[環資訊息]為綠色保育農產品做後盾  全台里仁門市設專櫃 https://t.co/FYa39IivTC","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/NsnrYR1eYw","https://twngo.cf/2HzJ9z0","twngo.cf/2HzJ9z0","24.0","47.0","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","966510202160861185","null","False","0.0","9.6651020216086118E17","null","False","Thu Feb 22 03:09:23 +0000 2018","null","False","[環資訊息]台日「垃圾外交」  交流減塑好點子 https://t.co/NsnrYR1eYw","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4y6HrnH5Am","https://twngo.cf/2FiFrsR","twngo.cf/2FiFrsR","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","966505669175267328","null","False","0.0","9.6650566917526733E17","null","False","Thu Feb 22 02:51:22 +0000 2018","null","False","伊甸基金會 just uploaded a video https://t.co/4y6HrnH5Am","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jsZkqALcP0","https://twngo.cf/2sGVtKE","twngo.cf/2sGVtKE","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","966505152571215873","null","False","1.0","9.6650515257121587E17","null","False","Thu Feb 22 02:49:19 +0000 2018","null","False","[環資訊息]研究：終止化石燃料補貼  2030年每年最多減22億噸二氧化碳 https://t.co/jsZkqALcP0","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mopnlJnU4f","https://twngo.cf/2sRBI39","twngo.cf/2sRBI39","23.0","46.0","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","966494834025533441","null","False","0.0","9.6649483402553344E17","null","False","Thu Feb 22 02:08:19 +0000 2018","null","False","[華人民主書院]重慶維權人士集會抗議被精神病 https://t.co/mopnlJnU4f","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5F9pNgUX7Y","https://twngo.cf/2EHLvKs","twngo.cf/2EHLvKs","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","966493555513593857","null","False","0.0","9.6649355551359386E17","null","False","Thu Feb 22 02:03:14 +0000 2018","null","False","[華人民主書院]港區人大代表田北辰兩會提案促結束軟禁劉霞 https://t.co/5F9pNgUX7Y","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kIAV9RcKAp","https://twngo.cf/2Fj1oba","twngo.cf/2Fj1oba","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","966493553303150597","null","False","0.0","9.6649355330315059E17","null","False","Thu Feb 22 02:03:14 +0000 2018","null","False","[華人民主書院]有朋自遠方來！美參院台灣連線共同主席訪台 將晤政府高層 https://t.co/kIAV9RcKAp","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/EMCMozLJv3","https://twngo.cf/2sN7gqA","twngo.cf/2sN7gqA","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","966487511223726081","null","False","0.0","9.6648751122372608E17","null","False","Thu Feb 22 01:39:13 +0000 2018","null","False","[環資訊息]雷茲圖克：砍伐一座城市小森林，換一座水泥籃球場，值得嗎？ https://t.co/EMCMozLJv3","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LGBTIQTaiwan","68.0","81.0","","","","","","","https://t.co/6ElHVmuozF","https://twngo.cf/2EM2lf9","twngo.cf/2EM2lf9","44.0","67.0","","","","","","","","","","","","","","","0.0","81.0","0.0","null","null","966451123052785664","null","False","0.0","9.6645112305278566E17","null","False","Wed Feb 21 23:14:38 +0000 2018","null","False","[同志熱線訊息]2018/02/24 [台中同志父母聚會] 專題演講：婚姻平權平什麼？ https://t.co/6ElHVmuozF #LGBTIQTaiwan","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","EndDeathPenalty","56.0","72.0","","","","","","","https://t.co/xrlOmuwqSO","https://twngo.cf/2odWOUq","twngo.cf/2odWOUq","32.0","55.0","","","","","","","","","","","","","","","0.0","72.0","0.0","null","null","966270824150982656","null","False","0.0","9.6627082415098266E17","null","False","Wed Feb 21 11:18:11 +0000 2018","null","False","[廢死聯盟訊息]2018台北國際書展「死刑個案看透透」活動側紀 https://t.co/xrlOmuwqSO #EndDeathPenalty","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bACWElzHFW","https://twngo.cf/2GydkFz","twngo.cf/2GydkFz","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","966269079064629248","null","False","0.0","9.6626907906462925E17","null","False","Wed Feb 21 11:11:15 +0000 2018","null","False","[台南新芽]「1980年代的臺南地方政治變遷與解嚴」 https://t.co/bACWElzHFW","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5VTrouFctf","https://twngo.cf/2Gy4yr7","twngo.cf/2Gy4yr7","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","966256476821082113","null","False","0.0","9.6625647682108211E17","null","False","Wed Feb 21 10:21:10 +0000 2018","null","False","[荒野訊息]【人才招募】新竹分會誠徵行政秘書職務代理人1名 https://t.co/5VTrouFctf","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FMeIRPc6tf","https://twngo.cf/2HAAb4M","twngo.cf/2HAAb4M","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","966256473285283840","null","False","0.0","9.6625647328528384E17","null","False","Wed Feb 21 10:21:10 +0000 2018","null","False","[荒野訊息]【人才招募】新竹分會誠徵行政秘書職務代理人1名 https://t.co/FMeIRPc6tf","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MigrantWorker","63.0","77.0","","","","","","","https://t.co/nsTRXRLTAU","https://twngo.cf/2Hy4n05","twngo.cf/2Hy4n05","39.0","62.0","","","","","","","","","","","","","","","0.0","77.0","0.0","null","null","966255695996837888","null","False","0.0","9.6625569599683789E17","null","False","Wed Feb 21 10:18:04 +0000 2018","null","False","[One-Forty]【聽東南亞說】在自己的世界有無限自由，我可以是任何樣子 https://t.co/nsTRXRLTAU #MigrantWorker","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ddNg6FGcr8","https://twngo.cf/2on6HP0","twngo.cf/2on6HP0","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","966250687037345792","null","False","0.0","9.6625068703734579E17","null","False","Wed Feb 21 09:58:10 +0000 2018","null","False","[國際特赦台灣]2017/18年度人權報告 https://t.co/ddNg6FGcr8","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/iyMkHpkHFU","https://twngo.cf/2oorphd","twngo.cf/2oorphd","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","966246379441008641","null","False","0.0","9.6624637944100864E17","null","False","Wed Feb 21 09:41:03 +0000 2018","null","False",". 彰化縣環境保護聯盟 just uploaded a video https://t.co/iyMkHpkHFU","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zXYiIVTkpX","https://twngo.cf/2EH31P0","twngo.cf/2EH31P0","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","966241412420460544","null","False","0.0","9.6624141242046054E17","null","False","Wed Feb 21 09:21:19 +0000 2018","null","False",". 彰化縣環境保護聯盟 just uploaded a video https://t.co/zXYiIVTkpX","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/KVhUfOwVvO","https://twngo.cf/2FhFYeC","twngo.cf/2FhFYeC","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","966241409295704064","null","False","0.0","9.6624140929570406E17","null","False","Wed Feb 21 09:21:18 +0000 2018","null","False",". 彰化縣環境保護聯盟 just uploaded a video https://t.co/KVhUfOwVvO","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MRL2t1Qppu","https://twngo.cf/2CyhevL","twngo.cf/2CyhevL","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","966238370270728193","null","False","0.0","9.6623837027072819E17","null","False","Wed Feb 21 09:09:13 +0000 2018","null","False","[環資訊息]年前憑空消失  三峽百年橄欖樹48小時尋獲  新北市府諾補救 https://t.co/MRL2t1Qppu","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9zXGG6lI9J","https://twngo.cf/2GwEGvC","twngo.cf/2GwEGvC","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","966222564761759745","null","False","0.0","9.6622256476175974E17","null","False","Wed Feb 21 08:06:25 +0000 2018","null","False","[白絲帶協會]【開學、開工囉！ 收心、收3C有訣竅！】 https://t.co/9zXGG6lI9J","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/arFvckzanp","https://twngo.cf/2C9cHUN","twngo.cf/2C9cHUN","42.0","65.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","966192337796943873","null","False","0.0","9.6619233779694387E17","null","False","Wed Feb 21 06:06:18 +0000 2018","null","False","[親子共學訊息]【2018年 3/17~3/18 北區親子共學家庭教育實踐班】簡章 https://t.co/arFvckzanp","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/hpIpDFGh7w","https://twngo.cf/2EGcExr","twngo.cf/2EGcExr","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","966172939665264640","null","False","0.0","9.6617293966526464E17","null","False","Wed Feb 21 04:49:14 +0000 2018","null","False","[伊甸]伊甸基金會 just uploaded a video https://t.co/hpIpDFGh7w","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/efvX0wW3Go","https://twngo.cf/2BHICuf","twngo.cf/2BHICuf","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","966172937299652609","null","False","0.0","9.6617293729965261E17","null","False","Wed Feb 21 04:49:13 +0000 2018","null","False","[伊甸]伊甸基金會 just uploaded a video https://t.co/efvX0wW3Go","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Medium","5.0","12.0","","","","","","","https://t.co/1ru0zh311V","https://twngo.cf/2CzKCSr","twngo.cf/2CzKCSr","42.0","65.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","966168235392385024","null","False","0.0","9.6616823539238502E17","null","False","Wed Feb 21 04:30:32 +0000 2018","null","False","[台權會 #Medium]這三支影片告訴你，年輕人可以怎麼看70多年前的228事件 https://t.co/1ru0zh311V","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DeAtocjqhm","https://twngo.cf/2sKNRXo","twngo.cf/2sKNRXo","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","966159097132445696","null","False","0.0","9.661590971324457E17","null","False","Wed Feb 21 03:54:13 +0000 2018","null","False","[環資訊息]深海裡的出生入死  鱸鰻生態難解的謎題     https://t.co/DeAtocjqhm","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/hpIpDFGh7w","https://twngo.cf/2EGcExr","twngo.cf/2EGcExr","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","966157057668845568","null","False","0.0","9.6615705766884557E17","null","False","Wed Feb 21 03:46:07 +0000 2018","null","False","伊甸基金會 just uploaded a video https://t.co/hpIpDFGh7w","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/efvX0wW3Go","https://twngo.cf/2BHICuf","twngo.cf/2BHICuf","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","966152121283379202","null","False","0.0","9.661521212833792E17","null","False","Wed Feb 21 03:26:30 +0000 2018","null","False","伊甸基金會 just uploaded a video https://t.co/efvX0wW3Go","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XJ3L5ECmmA","https://twngo.cf/2CacalA","twngo.cf/2CacalA","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","966152119169568769","null","False","0.0","9.6615211916956877E17","null","False","Wed Feb 21 03:26:30 +0000 2018","null","False","SOW Taiwan just uploaded a video https://t.co/XJ3L5ECmmA","en","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/T8ro8Yq3l0","https://twngo.cf/2GuSqqM","twngo.cf/2GuSqqM","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","966151553085255680","null","False","0.0","9.6615155308525568E17","null","False","Wed Feb 21 03:24:15 +0000 2018","null","False","[環資訊息]【工業地出代誌】工業用地多少才「不缺」？工業區如何定總量與盤點 https://t.co/T8ro8Yq3l0","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ewKCsksebN","https://twngo.cf/2HuuIfE","twngo.cf/2HuuIfE","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","966148254487412736","null","False","0.0","9.6614825448741274E17","null","False","Wed Feb 21 03:11:08 +0000 2018","null","False","SOW Taiwan just uploaded a video https://t.co/ewKCsksebN","en","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/O5ONd84R4C","https://twngo.cf/2oeC7Ys","twngo.cf/2oeC7Ys","40.0","63.0","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","966147754501332992","null","False","0.0","9.6614775450133299E17","null","False","Wed Feb 21 03:09:09 +0000 2018","null","False","[環資訊息]【工業地出代誌】產業高值化時代來臨！ 「缺地」問題跟你想像的不一樣 https://t.co/O5ONd84R4C","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/lp10n4W6XU","https://twngo.cf/2Fik4Ig","twngo.cf/2Fik4Ig","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","966145266654044161","null","False","0.0","9.6614526665404416E17","null","False","Wed Feb 21 02:59:16 +0000 2018","null","False","[環資訊息]吸碳不如減排 歐專家：捕碳技術無法解決暖化 https://t.co/lp10n4W6XU","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/PONdzzcnCo","https://twngo.cf/2ERc7fp","twngo.cf/2ERc7fp","24.0","47.0","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","966128704924651521","null","False","0.0","9.6612870492465152E17","null","False","Wed Feb 21 01:53:27 +0000 2018","null","False","[華人民主書院]上海訪民彭妙林被秘密判刑一年半 https://t.co/PONdzzcnCo","ja","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/hjvhAPNvWi","https://twngo.cf/2onQEQL","twngo.cf/2onQEQL","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","966128701573345280","null","False","0.0","9.6612870157334528E17","null","False","Wed Feb 21 01:53:26 +0000 2018","null","False","[華人民主書院]在台藏人評拉薩大昭寺起火： 若非人為，不用隱瞞 https://t.co/hjvhAPNvWi","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/LqbiMiZRuH","https://twngo.cf/2Fhj2Mu","twngo.cf/2Fhj2Mu","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","966127694009249792","null","False","0.0","9.6612769400924979E17","null","False","Wed Feb 21 01:49:26 +0000 2018","null","False","[環資訊息]德國拯救剩食運動擴散來台  「享食台灣」正發芽 https://t.co/LqbiMiZRuH","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GraUU4PYyP","https://twngo.cf/2ofGjr7","twngo.cf/2ofGjr7","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","966127377595142145","null","False","0.0","9.6612737759514214E17","null","False","Wed Feb 21 01:48:11 +0000 2018","null","False","[華人民主書院]抗衡中國影響 美澳日印尋求“一帶一路”替代方案 https://t.co/GraUU4PYyP","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","","","","","https://t.co/PkjFxbTLlw","https://www.getrevue.co/profile/twngo/","getrevue.co/profile/twngo/","53.0","76.0","","","","","","","","","","","","","","","0.0","76.0","0.0","null","null","966121168049643528","null","False","0.0","9.6612116804964352E17","null","False","Wed Feb 21 01:23:30 +0000 2018","null","False","[TWNGO 推進器] 上工第一天還未完全進入工作模式? 不妨回顧本站過去半年的電子報,調整上路的狀態吧 https://t.co/PkjFxbTLlw","zh","809491.0","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Medium","12.0","19.0","","","","","","","https://t.co/9dOqHR8WrU","https://twngo.cf/2EBU5hI","twngo.cf/2EBU5hI","44.0","67.0","","","","","","","","","","","","","","","0.0","67.0","1.0","null","null","965871714013011968","null","False","0.0","9.6587171401301197E17","null","False","Tue Feb 20 08:52:16 +0000 2018","null","False","[ 臺北市醫師職業工會 #Medium]馬偕醫院耳鼻喉科住院醫師招募公告違反衛福部函釋 https://t.co/9dOqHR8WrU","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qJv7Vkiox6","https://twngo.cf/2C7SkHo","twngo.cf/2C7SkHo","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","965800219404357632","null","False","0.0","9.6580021940435763E17","null","False","Tue Feb 20 04:08:10 +0000 2018","null","False","[華人民主書院]西藏大昭寺失火　中國官媒“三緘其口” https://t.co/qJv7Vkiox6","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7ARxafIpto","https://twngo.cf/2BEHGXN","twngo.cf/2BEHGXN","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","965800216791265282","null","False","0.0","9.6580021679126528E17","null","False","Tue Feb 20 04:08:10 +0000 2018","null","False","[華人民主書院]春晚歌頌中非合作小品被批種族歧視 https://t.co/7ARxafIpto","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","","","","","https://t.co/PW2JiP53BG","https://to.twngo.xyz/2C6VLOJ","to.twngo.xyz/2C6VLOJ","54.0","77.0","","","","","","","","","","","","","","","0.0","77.0","0.0","null","null","965795898554048512","null","False","0.0","9.6579589855404851E17","null","False","Tue Feb 20 03:51:00 +0000 2018","null","False","[NGO 推進器] 戊戌年新春年假最後一天送上的專文,想來分享 NGO 如何培育數據資料的辨察與運用能力。\nhttps://t.co/PW2JiP53BG","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/hhNYQAdIJt","https://twngo.cf/2oaFjEB","twngo.cf/2oaFjEB","41.0","64.0","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","965530597044170752","null","False","0.0","9.6553059704417075E17","null","False","Mon Feb 19 10:16:47 +0000 2018","null","False","[親子共學訊息]【2018/3/10~3/11 台東親子共學家庭教育實踐班】簡章 https://t.co/hhNYQAdIJt","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LGBTIQTaiwan","74.0","87.0","","","","","","","https://t.co/PqPKBGRAUx","https://twngo.cf/2o9cmJ8","twngo.cf/2o9cmJ8","50.0","73.0","","","","","","","","","","","","","","","0.0","87.0","0.0","null","null","965469657829388294","null","False","0.0","9.6546965782938829E17","null","False","Mon Feb 19 06:14:38 +0000 2018","null","False","[同志熱線訊息]20180224(六)大男人聊天會(第一場)：青蘋果的滋味，那些年那些青澀的第一次 https://t.co/PqPKBGRAUx #LGBTIQTaiwan","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/E5A3ZlsQI7","https://twngo.cf/2o8wQl9","twngo.cf/2o8wQl9","42.0","65.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","965205718277283840","null","False","0.0","9.6520571827728384E17","null","False","Sun Feb 18 12:45:50 +0000 2018","null","False","[公民行動資料庫]《燦爛時光會客室》第188集：成不了家的新年 婚姻平權的下一步？ https://t.co/E5A3ZlsQI7","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://sumall.com/"" rel=""nofollow"">SumAll</a>","","","","","","","","","","https://t.co/8F7jSLJDyc","https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=17c465d01051b0a37a5c54f0","sumall.com/performancetwe…","96.0","119.0","https://twitter.com/NGOnewsTW/status/965194347204489217/photo/1","120.0","143.0","https://t.co/w5Tr5g4xuO","http://pbs.twimg.com/media/DWUPJIpVwAAdOs_.jpg","965194344754954240","9.6519434475495424E17","https://pbs.twimg.com/media/DWUPJIpVwAAdOs_.jpg","thumb","150.0","150.0","crop","photo","pic.twitter.com/w5Tr5g4xuO","0.0","143.0","0.0","null","null","965194347204489217","null","False","0.0","9.6519434720448922E17","null","False","Sun Feb 18 12:00:39 +0000 2018","null","False","My week on Twitter 🎉: 1 Mention, 5 Likes, 1 Retweet, 327 Retweet Reach, 1 Reply. See yours with https://t.co/8F7jSLJDyc https://t.co/w5Tr5g4xuO","en","","null","null","null","https://twitter.com/NGOnewsTW/status/965194347204489217/photo/1","120.0","143.0","https://t.co/w5Tr5g4xuO","http://pbs.twimg.com/media/DWUPJIpVwAAdOs_.jpg","965194344754954240","9.6519434475495424E17","https://pbs.twimg.com/media/DWUPJIpVwAAdOs_.jpg","thumb","150.0","150.0","crop","photo","pic.twitter.com/w5Tr5g4xuO"
"","","","","","","","","","","","","","","","","","","","","","","","","","small","680.0","340.0","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","small","680.0","340.0","fit","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","medium","756.0","378.0","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","medium","756.0","378.0","fit","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","large","756.0","378.0","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","large","756.0","378.0","fit","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5MzgW9sjdv","https://twngo.cf/2o81Gu4","twngo.cf/2o81Gu4","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","964684637518860289","null","False","0.0","9.6468463751886029E17","null","False","Sat Feb 17 02:15:15 +0000 2018","null","False","[白絲帶協會]【想與孫兒互動 長輩學習使用Facebook 年輕人卻轉台】 https://t.co/5MzgW9sjdv","zh","","null","null","null","","","","","","","","","","","","","",""
