"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__source_status_id","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__source_user_id","entities__media__id","entities__media__media_url_https","entities__media__source_user_id_str","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__source_status_id_str","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__source_status_id","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__source_user_id","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__source_user_id_str","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__source_status_id_str","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HpDCFzs24z","https://twngo.cf/2IGWM3P","twngo.cf/2IGWM3P","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","999544311577501696","null","False","0.0","9.995443115775017E17","null","False","Thu May 24 06:55:09 +0000 2018","null","False","[白絲帶協會]【過度沉溺FB、IG等社群媒體 恐打擊自信】 https://t.co/HpDCFzs24z","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qpTHoK67lA","https://twngo.cf/2LqMFO1","twngo.cf/2LqMFO1","45.0","68.0","","","","","","","","","","","","","","","","","","","0.0","68.0","0.0","null","null","999543795602554882","null","False","0.0","9.9954379560255488E17","null","False","Thu May 24 06:53:06 +0000 2018","null","False","[健康空氣行動聯盟]民進黨治空污，加大南北差距，轉型正義擺一邊?!20180524記者會 https://t.co/qpTHoK67lA","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Z4XsI4n9lj","https://twngo.cf/2fmJ9cw","twngo.cf/2fmJ9cw","19.0","42.0","","","","","","","","","","","","","","","","","","","0.0","42.0","0.0","null","null","911145180299964416","null","False","0.0","9.1114518029996442E17","null","False","Fri Sep 22 08:28:33 +0000 2017","null","False","[環資訊息]西瓜李：翻山越嶺與你相見 https://t.co/Z4XsI4n9lj","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pAiqfqKYTf","https://twngo.cf/2wEwhFS","twngo.cf/2wEwhFS","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","911136320470355969","null","False","0.0","9.1113632047035597E17","null","False","Fri Sep 22 07:53:21 +0000 2017","null","False","[主婦聯盟訊息]【國產非基改飼料座談會】熱情招生中 https://t.co/pAiqfqKYTf","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MFcvUPQ8WW","https://twngo.cf/2fEo0r9","twngo.cf/2fEo0r9","33.0","56.0","","","","","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","911127786923929601","null","False","0.0","9.111277869239296E17","null","False","Fri Sep 22 07:19:26 +0000 2017","null","False","[蠻野心足訊息](新聞投書)早日斷念觀塘接收站 另覓多贏替代方案 https://t.co/MFcvUPQ8WW","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/u0AWBWPtnT","https://twngo.cf/2wLbThG","twngo.cf/2wLbThG","21.0","44.0","","","","","","","","","","","","","","","","","","","0.0","44.0","0.0","null","null","911113663515373568","null","False","0.0","9.1111366351537357E17","null","False","Fri Sep 22 06:23:19 +0000 2017","null","False","[綠色和平台灣]「回收，真的就夠了嗎？」 https://t.co/u0AWBWPtnT","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/e3Jy5mJXT4","https://twngo.cf/2ffcK3W","twngo.cf/2ffcK3W","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","911113366554411008","null","False","0.0","9.1111336655441101E17","null","False","Fri Sep 22 06:22:08 +0000 2017","null","False","[環資訊息]西港外環道下週四就動工 西港糖鐵、上百老樹求救 https://t.co/e3Jy5mJXT4","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YDgbL0yJUa","https://twngo.cf/2xsaSyR","twngo.cf/2xsaSyR","33.0","56.0","","","","","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","911070081005899777","null","False","0.0","9.1107008100589978E17","null","False","Fri Sep 22 03:30:08 +0000 2017","null","False","[環資訊息]柬埔寨與台灣進出口數字兜不攏 164萬噸砂石憑空消失 https://t.co/YDgbL0yJUa","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xMbAYQxmPI","https://twngo.cf/2ffmhYx","twngo.cf/2ffmhYx","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","911063828586213381","null","False","0.0","9.1106382858621338E17","null","False","Fri Sep 22 03:05:18 +0000 2017","null","False","[環資訊息]【加州陽光】觀察日誌一：綠電大發！「負電價」不再稀奇  https://t.co/xMbAYQxmPI","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/G1bXBUTx2I","https://twngo.cf/2hn49gd","twngo.cf/2hn49gd","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","911057586031603713","null","False","0.0","9.1105758603160371E17","null","False","Fri Sep 22 02:40:29 +0000 2017","null","False","[環資訊息]宋瑞文：冬海冷、世局更冷 「福島漁民物語」觀後感 https://t.co/G1bXBUTx2I","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gyGXEQDbPC","https://twngo.cf/2yh4Nmo","twngo.cf/2yh4Nmo","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","911044766967713793","null","False","0.0","9.1104476696771379E17","null","False","Fri Sep 22 01:49:33 +0000 2017","null","False","[白絲帶協會]直播日夯　白絲帶呼籲跨部會關注保護權益 https://t.co/gyGXEQDbPC","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","58.0","64.0","https://t.co/FgFoWIFe1t","https://twngo.cf/2w9b4Qf","twngo.cf/2w9b4Qf","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","70.0","0.0","null","null","910924312844136453","null","False","0.0","9.1092431284413645E17","null","False","Thu Sep 21 17:50:54 +0000 2017","null","False","[民主書院訊息]「明日之星」變部門副手 習整肅共青團　第一書記被貶 https://t.co/FgFoWIFe1t #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","65.0","70.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","60.0","66.0","https://t.co/TpMeApY97p","https://twngo.cf/2ff3U6m","twngo.cf/2ff3U6m","36.0","59.0","","","","","","","","","","","","","","","","","","","0.0","72.0","0.0","null","null","910924310138716160","null","False","0.0","9.1092431013871616E17","null","False","Thu Sep 21 17:50:54 +0000 2017","null","False","[民主書院訊息]【肥彭訪港】反駁林鄭不點名指批法官：只批評SJ政治決定 https://t.co/TpMeApY97p #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","67.0","72.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","53.0","59.0","https://t.co/YgwNRtngtz","https://twngo.cf/2w9Q8IL","twngo.cf/2w9Q8IL","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","910924307894857730","null","False","0.0","9.1092430789485773E17","null","False","Thu Sep 21 17:50:53 +0000 2017","null","False","[民主書院訊息]赦扁連署 呂秀蓮：府發言人回應冷酷沒感情 https://t.co/YgwNRtngtz #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","60.0","65.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","53.0","59.0","https://t.co/OYShQ59i2M","https://twngo.cf/2ff3PQ6","twngo.cf/2ff3PQ6","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","910924304740732928","null","False","0.0","9.1092430474073293E17","null","False","Thu Sep 21 17:50:53 +0000 2017","null","False","[民主書院訊息]赦扁連署 呂秀蓮：府發言人回應冷酷沒感情 https://t.co/OYShQ59i2M #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","60.0","65.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tyw2zA0gI4","https://twngo.cf/2fCpamO","twngo.cf/2fCpamO","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","910880028342341632","null","False","0.0","9.1088002834234163E17","null","False","Thu Sep 21 14:54:56 +0000 2017","null","False","[蠻野心足訊息][聯合新聞稿]亞泥礦業法護體，立院修法渡眾生 https://t.co/tyw2zA0gI4","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ADXb9aoJl6","https://twngo.cf/2fd3TzK","twngo.cf/2fd3TzK","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","910836727828316160","null","False","0.0","9.1083672782831616E17","null","False","Thu Sep 21 12:02:53 +0000 2017","null","False","[親子共學訊息]當小孩很堅持時，大人在想什麼？續篇：尋找阿華 https://t.co/ADXb9aoJl6","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9PVXmRTa6U","https://twngo.cf/2w9gMSn","twngo.cf/2w9gMSn","44.0","67.0","","","","","","","","","","","","","","","","","","","0.0","67.0","0.0","null","null","910836725689221121","null","False","0.0","9.1083672568922112E17","null","False","Thu Sep 21 12:02:52 +0000 2017","null","False","[親子共學訊息]2017年10/21-22 台東親子共學團 家庭教育實踐班  課程簡章 https://t.co/9PVXmRTa6U","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","","Mastodon","18.0","27.0","https://t.co/BojIr10Q07","https://g0v.social/@twngo","g0v.social/@twngo","36.0","59.0","","","","","","","","","","","","","","","","","","","0.0","133.0","0.0","null","null","910821913030725632","null","False","0.0","9.1082191303072563E17","null","False","Thu Sep 21 11:04:00 +0000 2017","null","False","現在也可以透過開源分散式的社交平台 #Mastodon 來關注本帳戶訊息https://t.co/BojIr10Q07 。如何設定請看https://t.co/CcUZuSDnjE設定-ifttt-同步-twitter-到-mastodon-1010ee3798bb","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","https://t.co/CcUZuSDnjE","https://medium.com/@PeiLun/","medium.com/@PeiLun/","67.0","90.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/osCb4uSGBn","https://twngo.cf/2fbBAS4","twngo.cf/2fbBAS4","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","910802126607134722","null","False","0.0","9.1080212660713472E17","null","False","Thu Sep 21 09:45:23 +0000 2017","null","False","法律扶助基金會 just uploaded a video https://t.co/osCb4uSGBn","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Ktw5CYIetd","https://twngo.cf/2w8UL6a","twngo.cf/2w8UL6a","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","910802124929425411","null","False","0.0","9.1080212492942541E17","null","False","Thu Sep 21 09:45:23 +0000 2017","null","False","法律扶助基金會 just uploaded a video https://t.co/Ktw5CYIetd","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ZFNx5as3EB","https://twngo.cf/2fbaiew","twngo.cf/2fbaiew","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","910802122064760832","null","False","0.0","9.1080212206476083E17","null","False","Thu Sep 21 09:45:22 +0000 2017","null","False","法律扶助基金會 just uploaded a video https://t.co/ZFNx5as3EB","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0e2Ee4Wn5Q","https://twngo.cf/2xq7iFj","twngo.cf/2xq7iFj","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","910790127374479360","null","False","0.0","9.1079012737447936E17","null","False","Thu Sep 21 08:57:42 +0000 2017","null","False","[台權會訊息]Nairobi Code 【奈若比原則】中文翻譯 https://t.co/0e2Ee4Wn5Q","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/VaQRxVljkr","https://twngo.cf/2wAyzpJ","twngo.cf/2wAyzpJ","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","910787480667992064","null","False","0.0","9.1078748066799206E17","null","False","Thu Sep 21 08:47:11 +0000 2017","null","False","[障礙者權益]職人靠杯系列報導─劉家幗  【劉家承/紀錄撰寫】 https://t.co/VaQRxVljkr","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/NX62lZ1Qfp","https://twngo.cf/2ysr0P5","twngo.cf/2ysr0P5","33.0","56.0","","","","","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","910775657235402752","null","False","0.0","9.1077565723540275E17","null","False","Thu Sep 21 08:00:12 +0000 2017","null","False","[環資訊息]【應對人猴衝突】小心求證、多方嘗試 維繫平衡教戰手則 https://t.co/NX62lZ1Qfp","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/EHypRnXove","https://twngo.cf/2jL8YV8","twngo.cf/2jL8YV8","44.0","67.0","","","","","","","","","","","","","","","","","","","0.0","67.0","0.0","null","null","910773973457231873","null","False","0.0","9.1077397345723187E17","null","False","Thu Sep 21 07:53:31 +0000 2017","null","False","[高教工會訊息]和春弊案重重，教育部何時接管？  家族勢力，該退不退，私校師生齊受害！ https://t.co/EHypRnXove","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/RpHJEHXLE8","https://twngo.cf/2wIucUw","twngo.cf/2wIucUw","13.0","36.0","","","","","","","","","","","","","","","","","","","0.0","36.0","0.0","null","null","910769835000434688","null","False","0.0","9.1076983500043469E17","null","False","Thu Sep 21 07:37:04 +0000 2017","null","False","[酷兒權益訊息]半裸之路 https://t.co/RpHJEHXLE8","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/EG3mojeSRU","https://twngo.cf/2xjDcl0","twngo.cf/2xjDcl0","98.0","121.0","","","","","","","","","","","","","","","","","","","0.0","121.0","0.0","null","null","910768233556344833","null","False","0.0","9.1076823355634483E17","null","False","Thu Sep 21 07:30:42 +0000 2017","null","False","OCF 開放文化基金會: ""TICTeCTaipei: An Analysis of 'g0v' For Collaborative Participation"" and more videos https://t.co/EG3mojeSRU","en","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CUqQq1phTd","https://twngo.cf/2wzoPfz","twngo.cf/2wzoPfz","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","910756970218639360","null","False","0.0","9.1075697021863936E17","null","False","Thu Sep 21 06:45:57 +0000 2017","null","False","[環資訊息]立院週五開議 太魯閣族人籲 亞泥到期前修完礦業法 https://t.co/CUqQq1phTd","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/J7lNlACBmC","https://twngo.cf/2fbUEj7","twngo.cf/2fbUEj7","14.0","37.0","","","","","","","","","","","","","","","","","","","0.0","37.0","0.0","null","null","910719144139649025","null","False","0.0","9.1071914413964902E17","null","False","Thu Sep 21 04:15:38 +0000 2017","null","False","[永社]業力引爆有犯罪嗎？ https://t.co/J7lNlACBmC","ja","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ayqJQtlP4B","https://twngo.cf/2xoOfLw","twngo.cf/2xoOfLw","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","910710321186246656","null","False","0.0","9.1071032118624666E17","null","False","Thu Sep 21 03:40:35 +0000 2017","null","False","[環資訊息]翻轉獼猴負面形象  壽山「猴厝邊」社區計畫改善人猴衝突 https://t.co/ayqJQtlP4B","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/KlSG3ZKBc5","https://twngo.cf/2xjlcrd","twngo.cf/2xjlcrd","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","910707791018553345","null","False","0.0","9.1070779101855334E17","null","False","Thu Sep 21 03:30:32 +0000 2017","null","False","[環資訊息]來一堂節能駕訓班  讓這名東北小夥子年省3萬人民幣 https://t.co/KlSG3ZKBc5","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pd89JGl5Hf","https://twngo.cf/2hiMudj","twngo.cf/2hiMudj","20.0","43.0","","","","","","","","","","","","","","","","","","","0.0","43.0","0.0","null","null","910706527245398016","null","False","0.0","9.1070652724539802E17","null","False","Thu Sep 21 03:25:30 +0000 2017","null","False","[永社]赦免既是法律問題、更是政治決定 https://t.co/pd89JGl5Hf","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9XKt2rjFEl","https://twngo.cf/2yrR0u4","twngo.cf/2yrR0u4","37.0","60.0","","","","","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","910701436073332736","null","False","0.0","9.1070143607333274E17","null","False","Thu Sep 21 03:05:17 +0000 2017","null","False","[環資訊息]以保育為名 中資要助寮國蓋「亞洲象繁殖中心」 推大象表演吸客 https://t.co/9XKt2rjFEl","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","64.0","70.0","https://t.co/mKEyqee29v","https://twngo.cf/2xRvCl1","twngo.cf/2xRvCl1","40.0","63.0","","","","","","","","","","","","","","","","","","","0.0","76.0","0.0","null","null","910561838991052801","null","False","0.0","9.105618389910528E17","null","False","Wed Sep 20 17:50:34 +0000 2017","null","False","[民主書院訊息]【港獨殺無赦？】不忿葉劉背後插刀 何君堯深夜直播一小時反駁指控 https://t.co/mKEyqee29v #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","71.0","76.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","66.0","72.0","https://t.co/H8S3elGpht","https://twngo.cf/2wH7tbP","twngo.cf/2wH7tbP","42.0","65.0","","","","","","","","","","","","","","","","","","","0.0","78.0","0.0","null","null","910561836185120770","null","False","0.0","9.1056183618512077E17","null","False","Wed Sep 20 17:50:33 +0000 2017","null","False","[民主書院訊息]傘運九人提堂「煽惑他人煽惑公眾妨擾」古怪不尋常 佔中三子：控罪違憲 https://t.co/H8S3elGpht #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","73.0","78.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","50.0","56.0","https://t.co/L8x2l7Zb6G","https://twngo.cf/2xS0stA","twngo.cf/2xS0stA","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","910561833437814784","null","False","0.0","9.1056183343781478E17","null","False","Wed Sep 20 17:50:33 +0000 2017","null","False","[民主書院訊息]聯合國辯論大會 兩友邦演講未提台灣 https://t.co/L8x2l7Zb6G #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","57.0","62.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kplQWUUNxS","https://twngo.cf/2hhWdgc","twngo.cf/2hhWdgc","38.0","61.0","","","","","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","910515303079186433","null","False","0.0","9.1051530307918643E17","null","False","Wed Sep 20 14:45:39 +0000 2017","null","False","[環資訊息]棄守蕃仔澳灣 深澳燃煤電廠求重啟 台電：會使出洪荒之力防制空污 https://t.co/kplQWUUNxS","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/k4iYpu78kB","https://twngo.cf/2wGisCh","twngo.cf/2wGisCh","12.0","35.0","","","","","","","","","","","","","","","","","","","0.0","35.0","0.0","null","null","910474421462237184","null","False","0.0","9.1047442146223718E17","null","False","Wed Sep 20 12:03:12 +0000 2017","null","False","[親子共學訊息]羽毛球 https://t.co/k4iYpu78kB","ja","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7TzRBGUw1o","https://twngo.cf/2w6CKVW","twngo.cf/2w6CKVW","50.0","73.0","","","","","","","","","","","","","","","","","","","0.0","73.0","0.0","null","null","910467658029596672","null","False","0.0","9.1046765802959667E17","null","False","Wed Sep 20 11:36:20 +0000 2017","null","False","[公督盟訊息]【民眾網-民眾日報】新媒體合作議事直播立法院頒獎  蘇嘉全  沒有你們就沒有透明國會 https://t.co/7TzRBGUw1o","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4Pdpf8INox","https://twngo.cf/2hhGSfL","twngo.cf/2hhGSfL","19.0","42.0","","","","","","","","","","","","","","","","","","","0.0","42.0","0.0","null","null","910451550857957376","null","False","0.0","9.1045155085795738E17","null","False","Wed Sep 20 10:32:19 +0000 2017","null","False","[荒野訊息]「愛上荒野」改變刻不容緩 https://t.co/4Pdpf8INox","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FHZegKvEDU","https://twngo.cf/2hgRMFW","twngo.cf/2hgRMFW","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","910451549192802304","null","False","0.0","9.104515491928023E17","null","False","Wed Sep 20 10:32:19 +0000 2017","null","False","[荒野訊息]我的人生第一個100潛 潛水的體驗式教育 https://t.co/FHZegKvEDU","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/OaOwJkEoC7","https://twngo.cf/2hhGQ7D","twngo.cf/2hhGQ7D","15.0","38.0","","","","","","","","","","","","","","","","","","","0.0","38.0","0.0","null","null","910451547036930049","null","False","0.0","9.1045154703693005E17","null","False","Wed Sep 20 10:32:18 +0000 2017","null","False","[荒野訊息]走讀筏子溪之看見 https://t.co/OaOwJkEoC7","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/N7QLncE93i","https://twngo.cf/2hgwyrQ","twngo.cf/2hgwyrQ","13.0","36.0","","","","","","","","","","","","","","","","","","","0.0","36.0","0.0","null","null","910451545036206080","null","False","0.0","9.1045154503620608E17","null","False","Wed Sep 20 10:32:18 +0000 2017","null","False","[荒野訊息]美濃雙溪踏查 https://t.co/N7QLncE93i","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
